Depth [m]	Temperature [degC]	Salinity [PSU]	Oxygen [umol/kg]
319.4	12.669	35.727	200.05
320.4	12.663	35.725	199.93
321.4	12.662	35.723	199.84
322.4	12.66	35.723	199.76
323.4	12.659	35.723	199.7
324.4	12.659	35.723	199.64
325.3	12.658	35.723	199.59
326.3	12.653	35.723	199.55
327.3	12.638	35.725	199.55
328.3	12.614	35.723	199.59
329.3	12.597	35.719	199.65
330.3	12.592	35.715	199.72
331.3	12.588	35.714	199.78
332.3	12.584	35.713	199.82
333.3	12.576	35.713	199.86
334.3	12.561	35.714	199.91
335.3	12.543	35.713	199.98
336.2	12.528	35.709	200.07
337.2	12.514	35.705	200.14
338.2	12.501	35.704	200.18
339.2	12.49	35.702	200.19
340.2	12.484	35.701	200.2
341.2	12.48	35.701	200.23
342.2	12.477	35.7	200.29
343.2	12.476	35.7	200.36
344.2	12.475	35.7	200.42
345.2	12.469	35.7	200.46
346.2	12.458	35.7	200.47
347.1	12.443	35.7	200.49
348.1	12.423	35.7	200.54
349.1	12.393	35.698	200.63
350.1	12.371	35.692	200.74
351.1	12.366	35.688	200.84
352.1	12.361	35.687	200.91
353.1	12.353	35.686	200.96
354.1	12.346	35.686	201.0
355.1	12.34	35.685	201.05
356.1	12.334	35.684	201.12
357.1	12.329	35.684	201.2
358.0	12.322	35.683	201.27
359.0	12.316	35.682	201.33
360.0	12.31	35.681	201.36
361.0	12.306	35.68	201.36
362.0	12.3	35.68	201.34
363.0	12.291	35.681	201.31
364.0	12.279	35.681	201.28
365.0	12.268	35.68	201.28
366.0	12.251	35.68	201.29
367.0	12.232	35.678	201.3
368.0	12.223	35.674	201.31
368.9	12.221	35.672	201.3
369.9	12.219	35.672	201.26
370.9	12.213	35.672	201.23
371.9	12.205	35.673	201.23
372.9	12.19	35.673	201.27
373.9	12.17	35.672	201.33
374.9	12.154	35.669	201.39
375.9	12.15	35.666	201.44
376.9	12.15	35.665	201.46
377.9	12.149	35.665	201.46
378.9	12.146	35.665	201.48
379.8	12.142	35.665	201.52
380.8	12.134	35.666	201.58
381.8	12.125	35.665	201.64
382.8	12.117	35.663	201.68
383.8	12.112	35.662	201.68
384.8	12.104	35.663	201.66
385.8	12.093	35.663	201.61
386.8	12.084	35.661	201.55
387.8	12.08	35.66	201.49
388.8	12.078	35.659	201.41
389.8	12.076	35.66	201.3
390.7	12.069	35.661	201.14
391.7	12.058	35.662	200.93
392.7	12.053	35.661	200.69
393.7	12.051	35.661	200.43
394.7	12.046	35.663	200.17
395.7	12.041	35.663	199.91
396.7	12.037	35.664	199.65
397.7	12.035	35.664	199.38
398.7	12.033	35.664	199.09
399.7	12.031	35.663	198.79
400.7	12.029	35.663	198.52
401.6	12.028	35.663	198.3
402.6	12.025	35.662	198.13
403.6	12.022	35.662	198.0
404.6	12.018	35.661	197.9
405.6	12.014	35.661	197.79
406.6	12.008	35.661	197.71
407.6	12.003	35.661	197.66
408.6	12.0	35.66	197.66
409.6	11.995	35.66	197.69
410.6	11.988	35.66	197.75
411.6	11.977	35.659	197.83
412.5	11.955	35.659	197.9
413.5	11.927	35.657	197.96
414.5	11.904	35.651	198.03
415.5	11.887	35.647	198.11
416.5	11.873	35.644	198.2
417.5	11.862	35.643	198.28
418.5	11.853	35.641	198.36
419.5	11.842	35.641	198.43
420.5	11.832	35.639	198.48
421.5	11.825	35.637	198.51
422.5	11.819	35.636	198.51
423.4	11.812	35.636	198.48
424.4	11.803	35.637	198.45
425.4	11.793	35.637	198.42
426.4	11.786	35.636	198.38
427.4	11.783	35.635	198.32
428.4	11.781	35.635	198.23
429.4	11.774	35.635	198.11
430.4	11.76	35.637	197.97
431.4	11.745	35.637	197.82
432.4	11.734	35.635	197.7
433.3	11.727	35.633	197.6
434.3	11.723	35.632	197.52
435.3	11.721	35.631	197.43
436.3	11.72	35.632	197.31
437.3	11.72	35.633	197.19
438.3	11.719	35.634	197.06
439.3	11.714	35.635	196.97
440.3	11.708	35.635	196.88
441.3	11.706	35.634	196.79
442.3	11.714	35.634	196.7
443.3	11.729	35.638	196.59
444.2	11.738	35.644	196.46
445.2	11.736	35.648	196.31
446.2	11.732	35.649	196.14
447.2	11.73	35.649	195.96
448.2	11.728	35.649	195.78
449.2	11.725	35.65	195.61
450.2	11.719	35.65	195.44
451.2	11.714	35.65	195.3
452.2	11.712	35.649	195.17
453.2	11.71	35.649	195.06
454.2	11.709	35.649	194.94
455.1	11.708	35.649	194.82
456.1	11.707	35.649	194.71
457.1	11.708	35.649	194.64
458.1	11.705	35.652	194.61
459.1	11.698	35.653	194.61
460.1	11.687	35.653	194.62
461.1	11.679	35.651	194.62
462.1	11.671	35.65	194.6
463.1	11.662	35.65	194.57
464.1	11.657	35.649	194.53
465.0	11.653	35.649	194.5
466.0	11.647	35.649	194.48
467.0	11.634	35.651	194.46
468.0	11.617	35.651	194.44
469.0	11.602	35.648	194.4
470.0	11.595	35.645	194.34
471.0	11.594	35.644	194.26
472.0	11.59	35.644	194.15
473.0	11.583	35.644	194.04
474.0	11.575	35.644	193.93
475.0	11.567	35.643	193.83
475.9	11.554	35.644	193.74
476.9	11.536	35.643	193.63
477.9	11.528	35.639	193.51
478.9	11.527	35.635	193.37
479.9	11.524	35.637	193.21
480.9	11.518	35.639	193.05
481.9	11.512	35.64	192.9
482.9	11.508	35.64	192.77
483.9	11.507	35.639	192.68
484.9	11.505	35.639	192.59
485.8	11.504	35.639	192.51
486.8	11.501	35.64	192.42
487.8	11.499	35.64	192.34
488.8	11.495	35.641	192.27
489.8	11.488	35.641	192.2
490.8	11.481	35.641	192.15
491.8	11.475	35.641	192.11
492.8	11.468	35.641	192.08
493.8	11.456	35.642	192.04
494.8	11.443	35.639	191.98
495.7	11.433	35.638	191.91
496.7	11.411	35.642	191.82
497.7	11.384	35.636	191.73
498.7	11.372	35.629	191.65
499.7	11.37	35.628	191.6
500.7	11.375	35.628	191.56
501.7	11.38	35.627	191.52
502.7	11.374	35.63	191.45
503.7	11.364	35.634	191.36
504.7	11.353	35.635	191.28
505.7	11.339	35.634	191.22
506.6	11.329	35.632	191.18
507.6	11.326	35.63	191.15
508.6	11.325	35.63	191.11
509.6	11.324	35.63	191.04
510.6	11.324	35.631	190.94
511.6	11.324	35.631	190.84
512.6	11.325	35.631	190.75
513.6	11.324	35.632	190.68
514.6	11.321	35.634	190.62
515.6	11.315	35.635	190.54
516.5	11.312	35.636	190.45
517.5	11.316	35.638	190.35
518.5	11.317	35.642	190.24
519.5	11.314	35.645	190.12
520.5	11.313	35.647	190.01
521.5	11.319	35.65	189.89
522.5	11.323	35.654	189.75
523.5	11.32	35.657	189.6
524.5	11.313	35.657	189.43
525.5	11.309	35.657	189.27
526.4	11.309	35.657	189.11
527.4	11.311	35.66	188.95
528.4	11.312	35.663	188.77
529.4	11.314	35.665	188.58
530.4	11.315	35.666	188.39
531.4	11.314	35.666	188.22
532.4	11.314	35.667	188.07
533.4	11.314	35.667	187.95
534.4	11.313	35.668	187.86
535.4	11.313	35.668	187.79
536.3	11.314	35.669	187.71
537.3	11.315	35.67	187.62
538.3	11.317	35.673	187.55
539.3	11.317	35.674	187.51
540.3	11.315	35.675	187.5
541.3	11.311	35.676	187.53
542.3	11.305	35.676	187.58
543.3	11.298	35.676	187.63
544.3	11.301	35.675	187.65
545.3	11.303	35.675	187.64
546.2	11.299	35.678	187.61
547.2	11.298	35.68	187.57
548.2	11.3	35.681	187.54
549.2	11.3	35.682	187.51
550.2	11.3	35.684	187.47
551.2	11.301	35.687	187.42
552.2	11.301	35.687	187.33
553.2	11.301	35.687	187.21
554.2	11.301	35.691	187.07
555.2	11.303	35.694	186.95
556.1	11.304	35.695	186.87
557.1	11.304	35.698	186.82
558.1	11.302	35.701	186.78
559.1	11.302	35.699	186.76
560.1	11.303	35.697	186.72
561.1	11.303	35.7	186.66
562.1	11.303	35.702	186.59
563.1	11.303	35.704	186.52
564.1	11.303	35.705	186.47
565.1	11.303	35.707	186.43
566.0	11.303	35.709	186.38
567.0	11.303	35.712	186.29
568.0	11.303	35.712	186.16
569.0	11.303	35.711	185.99
570.0	11.301	35.713	185.81
571.0	11.298	35.715	185.62
572.0	11.296	35.714	185.45
573.0	11.296	35.714	185.29
574.0	11.295	35.715	185.14
575.0	11.296	35.715	184.97
575.9	11.296	35.715	184.78
576.9	11.288	35.717	184.57
577.9	11.268	35.719	184.37
578.9	11.243	35.72	184.2
579.9	11.214	35.719	184.07
580.9	11.191	35.713	183.97
581.9	11.189	35.702	183.87
582.9	11.21	35.701	183.75
583.9	11.211	35.706	183.61
584.9	11.167	35.709	183.44
585.8	11.139	35.702	183.27
586.8	11.128	35.697	183.13
587.8	11.118	35.695	183.01
588.8	11.116	35.691	182.89
589.8	11.116	35.689	182.74
590.8	11.112	35.69	182.55
591.8	11.104	35.69	182.33
592.8	11.078	35.689	182.11
593.8	11.058	35.686	181.91
594.8	11.057	35.683	181.74
595.7	11.073	35.68	181.61
596.7	11.122	35.69	181.48
597.7	11.165	35.71	181.35
598.7	11.184	35.721	181.21
599.7	11.207	35.723	181.05
600.7	11.212	35.735	180.91
601.7	11.179	35.748	180.81
602.7	11.125	35.745	180.73
603.7	11.087	35.734	180.65
604.7	11.101	35.722	180.56
605.6	11.109	35.72	180.43
606.6	11.072	35.726	180.26
607.6	11.037	35.715	180.08
608.6	11.022	35.709	179.92
609.6	11.003	35.709	179.79
610.6	10.988	35.703	179.67
611.6	10.994	35.701	179.54
612.6	10.995	35.702	179.38
613.6	10.971	35.701	179.18
614.5	10.952	35.699	178.97
615.5	10.938	35.697	178.77
616.5	10.93	35.695	178.59
617.5	10.926	35.694	178.44
618.5	10.913	35.695	178.28
619.5	10.877	35.693	178.09
620.5	10.824	35.684	177.85
621.5	10.802	35.677	177.57
622.5	10.798	35.674	177.29
623.5	10.798	35.674	177.02
624.4	10.796	35.675	176.76
625.4	10.782	35.675	176.51
626.4	10.77	35.671	176.24
627.4	10.757	35.669	175.93
628.4	10.705	35.67	175.59
629.4	10.658	35.662	175.23
630.4	10.632	35.653	174.88
631.4	10.618	35.646	174.55
632.4	10.61	35.641	174.22
633.4	10.602	35.64	173.9
634.3	10.59	35.639	173.57
635.3	10.579	35.637	173.22
636.3	10.576	35.635	172.87
637.3	10.565	35.636	172.52
638.3	10.528	35.638	172.2
639.3	10.493	35.629	171.9
640.3	10.475	35.622	171.63
641.3	10.468	35.619	171.37
642.3	10.466	35.618	171.12
643.3	10.487	35.618	170.88
644.2	10.488	35.62	170.65
645.2	10.472	35.624	170.43
646.2	10.468	35.621	170.23
647.2	10.469	35.619	170.05
648.2	10.467	35.619	169.88
649.2	10.47	35.62	169.73
650.2	10.47	35.62	169.58
651.2	10.461	35.622	169.4
652.2	10.449	35.623	169.22
653.1	10.448	35.621	169.05
654.1	10.455	35.621	168.89
655.1	10.463	35.623	168.75
656.1	10.471	35.627	168.63
657.1	10.48	35.63	168.51
658.1	10.492	35.634	168.41
659.1	10.506	35.638	168.31
660.1	10.519	35.641	168.24
661.1	10.537	35.646	168.21
662.1	10.553	35.654	168.22
663.0	10.565	35.66	168.27
664.0	10.579	35.664	168.35
665.0	10.598	35.667	168.45
666.0	10.623	35.676	168.59
667.0	10.644	35.687	168.76
668.0	10.661	35.694	168.95
669.0	10.686	35.702	169.15
670.0	10.707	35.711	169.34
671.0	10.715	35.716	169.55
671.9	10.717	35.718	169.76
672.9	10.718	35.719	169.97
673.9	10.718	35.719	170.17
674.9	10.717	35.719	170.36
675.9	10.718	35.72	170.52
676.9	10.719	35.721	170.66
677.9	10.719	35.722	170.77
678.9	10.719	35.722	170.87
679.9	10.719	35.723	170.97
680.9	10.719	35.723	171.06
681.8	10.717	35.723	171.12
682.8	10.711	35.724	171.16
683.8	10.698	35.724	171.16
684.8	10.69	35.722	171.15
685.8	10.69	35.721	171.13
686.8	10.69	35.721	171.09
687.8	10.69	35.722	171.04
688.8	10.683	35.724	170.97
689.8	10.662	35.723	170.88
690.7	10.641	35.719	170.78
691.7	10.631	35.716	170.68
692.7	10.618	35.715	170.56
693.7	10.603	35.712	170.45
694.7	10.597	35.708	170.33
695.7	10.591	35.707	170.21
696.7	10.575	35.706	170.09
697.7	10.561	35.705	169.98
698.7	10.542	35.704	169.88
699.6	10.528	35.699	169.79
700.6	10.541	35.697	169.7
701.6	10.544	35.697	169.59
702.6	10.526	35.698	169.46
703.6	10.519	35.698	169.32
704.6	10.502	35.701	169.2
705.6	10.48	35.7	169.09
706.6	10.47	35.694	168.98
707.6	10.486	35.69	168.86
708.6	10.491	35.69	168.73
709.5	10.476	35.693	168.58
710.5	10.472	35.692	168.43
711.5	10.469	35.692	168.29
712.5	10.453	35.696	168.19
713.5	10.436	35.691	168.13
714.5	10.432	35.689	168.08
715.5	10.431	35.69	168.04
716.5	10.422	35.691	168.0
717.5	10.42	35.691	167.98
718.4	10.433	35.691	167.98
719.4	10.466	35.698	168.01
720.4	10.499	35.711	168.08
721.4	10.516	35.722	168.17
722.4	10.524	35.725	168.27
723.4	10.522	35.726	168.37
724.4	10.517	35.726	168.49
725.4	10.513	35.725	168.61
726.4	10.51	35.724	168.74
727.3	10.514	35.722	168.88
728.3	10.536	35.725	169.02
729.3	10.554	35.733	169.16
730.3	10.55	35.739	169.28
731.3	10.54	35.739	169.39
732.3	10.53	35.738	169.48
733.3	10.532	35.736	169.56
734.3	10.546	35.737	169.64
735.3	10.558	35.742	169.71
736.3	10.557	35.747	169.79
737.2	10.551	35.746	169.84
738.2	10.552	35.746	169.86
739.2	10.566	35.751	169.84
740.2	10.569	35.757	169.82
741.2	10.56	35.762	169.8
742.2	10.547	35.764	169.79
743.2	10.527	35.761	169.81
744.2	10.532	35.757	169.83
745.2	10.54	35.756	169.85
746.1	10.552	35.762	169.85
747.1	10.565	35.77	169.85
748.1	10.572	35.776	169.89
749.1	10.575	35.78	169.99
750.1	10.577	35.782	170.15
751.1	10.579	35.784	170.35
752.1	10.575	35.784	170.56
753.1	10.575	35.782	170.77
754.1	10.579	35.782	170.96
755.0	10.583	35.786	171.15
756.0	10.584	35.788	171.36
757.0	10.584	35.789	171.57
758.0	10.583	35.791	171.79
759.0	10.582	35.79	171.98
760.0	10.582	35.79	172.13
761.0	10.585	35.791	172.22
762.0	10.585	35.793	172.27
763.0	10.584	35.795	172.31
763.9	10.583	35.795	172.33
764.9	10.582	35.795	172.36
765.9	10.582	35.796	172.36
766.9	10.581	35.796	172.34
767.9	10.581	35.797	172.29
768.9	10.581	35.798	172.24
769.9	10.583	35.8	172.18
770.9	10.584	35.801	172.13
771.9	10.583	35.802	172.1
772.8	10.583	35.803	172.09
773.8	10.584	35.805	172.1
774.8	10.585	35.807	172.11
775.8	10.586	35.808	172.12
776.8	10.586	35.808	172.13
777.8	10.586	35.809	172.13
778.8	10.586	35.809	172.15
779.8	10.586	35.809	172.18
780.8	10.585	35.81	172.23
781.7	10.585	35.81	172.28
782.7	10.585	35.81	172.34
783.7	10.585	35.81	172.37
784.7	10.584	35.81	172.38
785.7	10.584	35.81	172.37
786.7	10.582	35.81	172.38
787.7	10.58	35.81	172.42
788.7	10.58	35.81	172.47
789.7	10.578	35.81	172.53
790.6	10.58	35.81	172.58
791.6	10.58	35.81	172.6
792.6	10.578	35.811	172.61
793.6	10.577	35.81	172.62
794.6	10.577	35.81	172.65
795.6	10.575	35.811	172.7
796.6	10.576	35.811	172.77
797.6	10.576	35.811	172.82
798.6	10.575	35.811	172.84
799.5	10.573	35.811	172.85
800.5	10.573	35.811	172.87
801.5	10.573	35.811	172.9
802.5	10.571	35.813	172.96
803.5	10.572	35.813	173.02
804.5	10.573	35.813	173.06
805.5	10.574	35.815	173.06
806.5	10.575	35.819	173.04
807.5	10.579	35.819	173.01
808.4	10.586	35.821	172.98
809.4	10.586	35.825	172.96
810.4	10.582	35.826	172.94
811.4	10.579	35.825	172.91
812.4	10.576	35.826	172.84
813.4	10.575	35.826	172.75
814.4	10.573	35.825	172.65
815.4	10.572	35.825	172.57
816.4	10.572	35.826	172.51
817.3	10.569	35.827	172.47
818.3	10.565	35.827	172.45
819.3	10.56	35.827	172.44
820.3	10.556	35.826	172.42
821.3	10.546	35.826	172.39
822.3	10.536	35.825	172.36
823.3	10.53	35.824	172.35
824.3	10.525	35.824	172.36
825.3	10.515	35.825	172.39
826.2	10.505	35.824	172.45
827.2	10.507	35.821	172.5
828.2	10.507	35.821	172.55
829.2	10.498	35.823	172.57
830.2	10.488	35.823	172.59
831.2	10.482	35.823	172.62
832.2	10.478	35.823	172.66
833.2	10.474	35.823	172.72
834.2	10.471	35.823	172.77
835.1	10.471	35.822	172.81
836.1	10.469	35.822	172.81
837.1	10.467	35.823	172.79
838.1	10.463	35.824	172.76
839.1	10.458	35.825	172.74
840.1	10.455	35.826	172.73
841.1	10.452	35.826	172.72
842.1	10.449	35.826	172.69
843.1	10.446	35.827	172.65
844.0	10.441	35.828	172.6
845.0	10.439	35.828	172.57
846.0	10.438	35.828	172.55
847.0	10.437	35.828	172.55
848.0	10.435	35.829	172.54
849.0	10.433	35.829	172.53
850.0	10.435	35.83	172.5
851.0	10.439	35.831	172.46
852.0	10.441	35.833	172.44
852.9	10.441	35.836	172.45
853.9	10.439	35.838	172.46
854.9	10.438	35.839	172.47
855.9	10.438	35.84	172.46
856.9	10.438	35.843	172.43
857.9	10.433	35.846	172.4
858.9	10.429	35.846	172.4
859.9	10.427	35.847	172.43
860.8	10.425	35.849	172.49
861.8	10.428	35.847	172.56
