Depth [m]	Temperature [degC]	Salinity [PSU]	Oxygen [umol/kg]
258.9	13.001	35.78	200.19
259.9	12.999	35.778	200.29
260.9	12.997	35.778	200.38
261.9	12.992	35.778	200.48
262.9	12.984	35.778	200.58
263.9	12.974	35.777	200.67
264.9	12.965	35.776	200.75
265.9	12.955	35.775	200.82
266.9	12.944	35.773	200.88
267.9	12.935	35.771	200.93
268.8	12.926	35.77	200.97
269.8	12.917	35.769	201.02
270.8	12.911	35.768	201.08
271.8	12.907	35.767	201.12
272.8	12.902	35.766	201.15
273.8	12.896	35.766	201.17
274.8	12.889	35.765	201.17
275.8	12.881	35.764	201.17
276.8	12.872	35.764	201.16
277.8	12.863	35.763	201.15
278.8	12.854	35.762	201.14
279.7	12.842	35.761	201.12
280.7	12.828	35.759	201.1
281.7	12.813	35.757	201.08
282.7	12.802	35.755	201.05
283.7	12.794	35.754	201.03
284.7	12.785	35.753	201.02
285.7	12.775	35.752	201.0
286.7	12.768	35.75	200.98
287.7	12.766	35.749	200.96
288.7	12.763	35.749	200.95
289.7	12.759	35.748	200.94
290.7	12.752	35.749	200.93
291.6	12.743	35.748	200.92
292.6	12.733	35.747	200.91
293.6	12.723	35.746	200.91
294.6	12.714	35.744	200.9
295.6	12.707	35.743	200.9
296.6	12.702	35.742	200.88
297.6	12.696	35.741	200.88
298.6	12.69	35.74	200.87
299.6	12.683	35.74	200.87
300.6	12.677	35.739	200.87
301.6	12.673	35.737	200.87
302.5	12.67	35.737	200.86
303.5	12.662	35.738	200.86
304.5	12.649	35.737	200.86
305.5	12.637	35.735	200.86
306.5	12.626	35.734	200.86
307.5	12.616	35.732	200.86
308.5	12.609	35.731	200.86
309.5	12.602	35.729	200.85
310.5	12.593	35.729	200.83
311.5	12.578	35.729	200.81
312.5	12.561	35.727	200.79
313.5	12.553	35.724	200.77
314.4	12.548	35.723	200.74
315.4	12.54	35.722	200.71
316.4	12.534	35.721	200.68
317.4	12.53	35.72	200.63
318.4	12.524	35.72	200.58
319.4	12.514	35.72	200.53
320.4	12.503	35.72	200.48
321.4	12.495	35.718	200.45
322.4	12.487	35.717	200.41
323.4	12.477	35.716	200.37
324.4	12.466	35.715	200.33
325.3	12.457	35.713	200.28
326.3	12.448	35.712	200.24
327.3	12.44	35.711	200.21
328.3	12.436	35.71	200.18
329.3	12.432	35.71	200.16
330.3	12.426	35.71	200.15
331.3	12.419	35.709	200.14
332.3	12.411	35.709	200.12
333.3	12.404	35.708	200.1
334.3	12.398	35.707	200.09
335.3	12.394	35.706	200.09
336.2	12.388	35.706	200.09
337.2	12.379	35.706	200.09
338.2	12.371	35.704	200.08
339.2	12.363	35.704	200.08
340.2	12.351	35.703	200.07
341.2	12.338	35.702	200.05
342.2	12.327	35.7	200.03
343.2	12.319	35.699	200.01
344.2	12.312	35.698	199.99
345.2	12.307	35.697	199.97
346.2	12.303	35.696	199.94
347.1	12.299	35.695	199.92
348.1	12.294	35.695	199.89
349.1	12.286	35.695	199.86
350.1	12.277	35.695	199.83
351.1	12.269	35.694	199.8
352.1	12.262	35.693	199.76
353.1	12.254	35.692	199.71
354.1	12.247	35.692	199.66
355.1	12.242	35.691	199.6
356.1	12.238	35.69	199.54
357.1	12.234	35.69	199.48
358.0	12.228	35.69	199.42
359.0	12.218	35.689	199.35
360.0	12.202	35.689	199.28
361.0	12.185	35.687	199.21
362.0	12.178	35.684	199.15
363.0	12.175	35.682	199.12
364.0	12.172	35.682	199.09
365.0	12.166	35.682	199.06
366.0	12.159	35.682	199.04
367.0	12.153	35.681	199.01
368.0	12.15	35.68	198.98
368.9	12.147	35.68	198.95
369.9	12.142	35.68	198.93
370.9	12.139	35.679	198.9
371.9	12.13	35.679	198.87
372.9	12.115	35.678	198.81
373.9	12.1	35.676	198.74
374.9	12.088	35.675	198.66
375.9	12.08	35.674	198.58
376.9	12.075	35.674	198.5
377.9	12.068	35.673	198.44
378.9	12.061	35.673	198.38
379.8	12.055	35.672	198.32
380.8	12.051	35.671	198.26
381.8	12.048	35.671	198.2
382.8	12.043	35.671	198.14
383.8	12.038	35.671	198.1
384.8	12.037	35.67	198.07
385.8	12.036	35.671	198.05
386.8	12.035	35.671	198.04
387.8	12.031	35.671	198.02
388.8	12.025	35.671	197.99
389.8	12.019	35.67	197.97
390.7	12.013	35.669	197.94
391.7	12.008	35.669	197.93
392.7	12.004	35.668	197.92
393.7	12.001	35.668	197.92
394.7	11.998	35.668	197.92
395.7	11.995	35.667	197.91
396.7	11.99	35.667	197.91
397.7	11.983	35.667	197.9
398.7	11.973	35.666	197.88
399.7	11.963	35.666	197.87
400.7	11.955	35.665	197.85
401.6	11.944	35.665	197.83
402.6	11.934	35.664	197.81
403.6	11.927	35.662	197.78
404.6	11.924	35.662	197.74
405.6	11.922	35.661	197.69
406.6	11.92	35.661	197.65
407.6	11.915	35.662	197.59
408.6	11.904	35.662	197.55
409.6	11.891	35.662	197.5
410.6	11.88	35.661	197.46
411.6	11.871	35.659	197.41
412.5	11.865	35.658	197.37
413.5	11.863	35.657	197.32
414.5	11.862	35.657	197.26
415.5	11.859	35.658	197.21
416.5	11.852	35.658	197.16
417.5	11.845	35.658	197.12
418.5	11.84	35.657	197.08
419.5	11.836	35.656	197.03
420.5	11.833	35.656	196.98
421.5	11.829	35.656	196.93
422.5	11.825	35.657	196.87
423.4	11.822	35.657	196.82
424.4	11.82	35.656	196.78
425.4	11.818	35.657	196.74
426.4	11.814	35.657	196.7
427.4	11.81	35.657	196.65
428.4	11.807	35.656	196.58
429.4	11.805	35.657	196.5
430.4	11.804	35.657	196.41
431.4	11.804	35.657	196.31
432.4	11.803	35.658	196.22
433.3	11.799	35.659	196.11
434.3	11.796	35.659	196.0
435.3	11.795	35.658	195.89
436.3	11.794	35.658	195.77
437.3	11.792	35.659	195.64
438.3	11.788	35.661	195.53
439.3	11.785	35.661	195.45
440.3	11.784	35.662	195.4
441.3	11.782	35.662	195.37
442.3	11.781	35.663	195.35
443.3	11.781	35.664	195.32
444.2	11.782	35.667	195.31
445.2	11.782	35.669	195.31
446.2	11.781	35.67	195.31
447.2	11.782	35.67	195.32
448.2	11.783	35.672	195.34
449.2	11.785	35.674	195.35
450.2	11.789	35.677	195.34
451.2	11.792	35.68	195.32
452.2	11.793	35.682	195.29
453.2	11.79	35.683	195.27
454.2	11.784	35.684	195.24
455.1	11.773	35.684	195.22
456.1	11.762	35.683	195.19
457.1	11.752	35.682	195.15
458.1	11.742	35.682	195.11
459.1	11.732	35.681	195.05
460.1	11.725	35.68	194.96
461.1	11.722	35.679	194.84
462.1	11.724	35.679	194.7
463.1	11.728	35.682	194.55
464.1	11.729	35.686	194.38
465.0	11.731	35.69	194.2
466.0	11.734	35.693	194.01
467.0	11.734	35.695	193.82
468.0	11.731	35.695	193.62
469.0	11.727	35.695	193.43
470.0	11.724	35.695	193.26
471.0	11.722	35.695	193.15
472.0	11.72	35.695	193.1
473.0	11.718	35.695	193.09
474.0	11.717	35.695	193.11
475.0	11.714	35.695	193.12
475.9	11.711	35.696	193.13
476.9	11.707	35.697	193.12
477.9	11.703	35.697	193.1
478.9	11.7	35.698	193.08
479.9	11.696	35.699	193.06
480.9	11.69	35.7	193.03
481.9	11.687	35.7	192.96
482.9	11.688	35.701	192.86
483.9	11.69	35.702	192.73
484.9	11.692	35.703	192.59
485.8	11.697	35.706	192.48
486.8	11.698	35.711	192.41
487.8	11.694	35.714	192.37
488.8	11.694	35.714	192.36
489.8	11.696	35.715	192.37
490.8	11.695	35.716	192.38
491.8	11.692	35.716	192.4
492.8	11.688	35.716	192.42
493.8	11.681	35.716	192.45
494.8	11.677	35.715	192.48
495.7	11.675	35.714	192.5
496.7	11.671	35.714	192.5
497.7	11.664	35.714	192.48
498.7	11.657	35.715	192.44
499.7	11.65	35.715	192.39
500.7	11.642	35.714	192.32
501.7	11.635	35.713	192.24
502.7	11.629	35.712	192.16
503.7	11.62	35.713	192.08
504.7	11.613	35.712	192.01
505.7	11.609	35.712	191.95
506.6	11.607	35.712	191.9
507.6	11.603	35.712	191.84
508.6	11.598	35.713	191.79
509.6	11.593	35.712	191.74
510.6	11.59	35.711	191.7
511.6	11.581	35.711	191.65
512.6	11.569	35.71	191.62
513.6	11.564	35.709	191.58
514.6	11.567	35.71	191.54
515.6	11.57	35.712	191.49
516.5	11.57	35.714	191.44
517.5	11.562	35.715	191.38
518.5	11.552	35.714	191.32
519.5	11.549	35.712	191.26
520.5	11.552	35.713	191.19
521.5	11.551	35.716	191.13
522.5	11.548	35.718	191.06
523.5	11.546	35.719	190.99
524.5	11.543	35.72	190.92
525.5	11.536	35.721	190.85
526.4	11.523	35.721	190.77
527.4	11.514	35.72	190.69
528.4	11.516	35.719	190.62
529.4	11.524	35.722	190.56
530.4	11.53	35.726	190.5
531.4	11.531	35.728	190.44
532.4	11.531	35.729	190.38
533.4	11.53	35.729	190.32
534.4	11.53	35.729	190.27
535.4	11.53	35.731	190.22
536.3	11.529	35.733	190.17
537.3	11.529	35.735	190.13
538.3	11.531	35.736	190.08
539.3	11.531	35.738	190.03
540.3	11.532	35.74	189.98
541.3	11.533	35.743	189.92
542.3	11.534	35.744	189.86
543.3	11.534	35.746	189.81
544.3	11.533	35.747	189.75
545.3	11.531	35.747	189.68
546.2	11.525	35.748	189.61
547.2	11.515	35.749	189.55
548.2	11.507	35.748	189.49
549.2	11.51	35.747	189.43
550.2	11.515	35.75	189.38
551.2	11.515	35.753	189.33
552.2	11.515	35.754	189.27
553.2	11.518	35.756	189.22
554.2	11.52	35.76	189.18
555.2	11.512	35.763	189.14
556.1	11.501	35.763	189.1
557.1	11.495	35.761	189.06
558.1	11.493	35.761	189.01
559.1	11.491	35.762	188.96
560.1	11.485	35.763	188.9
561.1	11.469	35.764	188.85
562.1	11.448	35.762	188.79
563.1	11.427	35.757	188.73
564.1	11.412	35.754	188.67
565.1	11.408	35.752	188.6
566.0	11.407	35.752	188.53
567.0	11.406	35.753	188.45
568.0	11.403	35.755	188.37
569.0	11.396	35.756	188.29
570.0	11.387	35.756	188.22
571.0	11.375	35.755	188.15
572.0	11.363	35.753	188.07
573.0	11.356	35.751	188.0
574.0	11.357	35.751	187.92
575.0	11.363	35.753	187.84
575.9	11.367	35.756	187.76
576.9	11.367	35.757	187.69
577.9	11.364	35.758	187.62
578.9	11.358	35.758	187.56
579.9	11.352	35.757	187.5
580.9	11.342	35.757	187.43
581.9	11.33	35.756	187.37
582.9	11.32	35.755	187.29
583.9	11.316	35.755	187.22
584.9	11.315	35.755	187.14
585.8	11.315	35.756	187.07
586.8	11.315	35.756	186.99
587.8	11.316	35.757	186.91
588.8	11.318	35.759	186.82
589.8	11.32	35.761	186.73
590.8	11.321	35.764	186.64
591.8	11.32	35.767	186.54
592.8	11.319	35.768	186.44
593.8	11.319	35.769	186.33
594.8	11.319	35.769	186.22
595.7	11.318	35.769	186.12
596.7	11.316	35.77	186.01
597.7	11.312	35.772	185.91
598.7	11.31	35.774	185.81
599.7	11.31	35.777	185.7
600.7	11.311	35.78	185.56
601.7	11.311	35.781	185.39
602.7	11.312	35.782	185.2
603.7	11.312	35.784	185.01
604.7	11.31	35.785	184.81
605.6	11.309	35.786	184.61
606.6	11.308	35.786	184.41
607.6	11.308	35.787	184.21
608.6	11.308	35.787	184.0
609.6	11.307	35.787	183.81
610.6	11.31	35.787	183.64
611.6	11.314	35.789	183.53
612.6	11.317	35.792	183.49
613.6	11.318	35.794	183.51
614.5	11.318	35.795	183.57
615.5	11.317	35.795	183.64
616.5	11.315	35.796	183.72
617.5	11.311	35.797	183.82
618.5	11.304	35.798	183.93
619.5	11.298	35.799	184.03
620.5	11.297	35.801	184.14
621.5	11.296	35.804	184.23
622.5	11.292	35.806	184.28
623.5	11.287	35.808	184.3
624.4	11.288	35.809	184.28
625.4	11.288	35.809	184.24
626.4	11.288	35.809	184.18
627.4	11.288	35.809	184.11
628.4	11.289	35.81	184.04
629.4	11.292	35.813	183.97
630.4	11.295	35.816	183.89
631.4	11.297	35.819	183.82
632.4	11.3	35.82	183.73
633.4	11.304	35.822	183.65
634.3	11.311	35.824	183.57
635.3	11.319	35.828	183.48
636.3	11.326	35.834	183.41
637.3	11.329	35.838	183.35
638.3	11.332	35.841	183.3
639.3	11.335	35.844	183.25
640.3	11.338	35.848	183.2
641.3	11.342	35.851	183.16
642.3	11.346	35.853	183.13
643.3	11.351	35.855	183.11
644.2	11.357	35.859	183.1
645.2	11.361	35.863	183.11
646.2	11.363	35.867	183.12
647.2	11.365	35.87	183.14
648.2	11.367	35.872	183.16
649.2	11.369	35.874	183.17
650.2	11.372	35.875	183.18
651.2	11.373	35.876	183.2
652.2	11.375	35.877	183.22
653.1	11.377	35.879	183.23
654.1	11.379	35.882	183.24
655.1	11.38	35.884	183.24
656.1	11.38	35.887	183.24
657.1	11.38	35.888	183.22
658.1	11.382	35.889	183.2
659.1	11.384	35.891	183.18
660.1	11.386	35.893	183.16
661.1	11.389	35.895	183.14
662.1	11.39	35.898	183.12
663.0	11.391	35.899	183.1
664.0	11.392	35.9	183.07
665.0	11.392	35.901	183.04
666.0	11.392	35.903	183.01
667.0	11.393	35.905	182.99
668.0	11.393	35.908	182.98
669.0	11.393	35.909	182.97
670.0	11.392	35.91	182.95
671.0	11.392	35.911	182.92
671.9	11.392	35.911	182.87
672.9	11.392	35.911	182.82
673.9	11.391	35.911	182.77
674.9	11.389	35.912	182.71
675.9	11.387	35.912	182.66
676.9	11.385	35.912	182.61
677.9	11.383	35.912	182.54
678.9	11.378	35.913	182.46
679.9	11.367	35.915	182.37
680.9	11.354	35.914	182.29
681.8	11.337	35.914	182.22
682.8	11.31	35.912	182.15
683.8	11.281	35.904	182.09
684.8	11.274	35.9	182.03
685.8	11.275	35.9	181.97
686.8	11.286	35.902	181.9
687.8	11.303	35.91	181.83
688.8	11.311	35.916	181.76
689.8	11.308	35.918	181.69
690.7	11.302	35.918	181.63
691.7	11.29	35.918	181.57
692.7	11.27	35.916	181.5
693.7	11.251	35.911	181.44
694.7	11.237	35.906	181.37
695.7	11.225	35.903	181.29
696.7	11.212	35.9	181.21
697.7	11.201	35.898	181.12
698.7	11.199	35.895	181.03
699.6	11.224	35.895	180.95
700.6	11.254	35.906	180.87
701.6	11.238	35.921	180.8
702.6	11.195	35.921	180.73
703.6	11.164	35.909	180.68
704.6	11.163	35.904	180.64
705.6	11.187	35.906	180.61
706.6	11.227	35.918	180.6
707.6	11.26	35.929	180.6
708.6	11.285	35.941	180.61
709.5	11.296	35.948	180.62
710.5	11.289	35.951	180.64
711.5	11.264	35.95	180.65
712.5	11.233	35.944	180.65
713.5	11.194	35.94	180.63
714.5	11.161	35.934	180.6
715.5	11.147	35.926	180.54
716.5	11.141	35.923	180.47
717.5	11.141	35.921	180.38
718.4	11.146	35.922	180.3
719.4	11.148	35.923	180.22
720.4	11.16	35.923	180.16
721.4	11.186	35.93	180.1
722.4	11.2	35.94	180.06
723.4	11.193	35.947	180.03
724.4	11.178	35.946	179.99
725.4	11.167	35.943	179.97
726.4	11.161	35.941	179.94
727.3	11.156	35.941	179.93
728.3	11.148	35.941	179.92
729.3	11.139	35.94	179.91
730.3	11.132	35.938	179.88
731.3	11.129	35.936	179.85
732.3	11.13	35.935	179.8
733.3	11.133	35.937	179.75
734.3	11.134	35.939	179.7
735.3	11.121	35.942	179.66
736.3	11.097	35.94	179.63
737.2	11.076	35.933	179.61
738.2	11.071	35.928	179.59
739.2	11.081	35.927	179.57
740.2	11.102	35.932	179.54
741.2	11.121	35.941	179.52
742.2	11.128	35.946	179.51
743.2	11.131	35.949	179.52
744.2	11.123	35.952	179.53
745.2	11.106	35.951	179.53
746.1	11.106	35.946	179.53
747.1	11.131	35.95	179.54
748.1	11.153	35.958	179.56
749.1	11.166	35.965	179.59
750.1	11.17	35.97	179.63
751.1	11.165	35.972	179.67
752.1	11.152	35.973	179.71
753.1	11.134	35.97	179.74
754.1	11.123	35.967	179.75
755.0	11.105	35.966	179.75
756.0	11.082	35.964	179.73
757.0	11.051	35.96	179.7
758.0	11.023	35.955	179.64
759.0	10.993	35.948	179.55
760.0	10.966	35.944	179.43
761.0	10.949	35.939	179.31
762.0	10.947	35.935	179.18
763.0	10.953	35.936	179.06
763.9	10.967	35.938	178.94
764.9	10.989	35.946	178.82
765.9	11.008	35.955	178.71
766.9	11.019	35.961	178.61
767.9	11.025	35.965	178.53
768.9	11.019	35.967	178.47
769.9	11.006	35.967	178.43
770.9	10.994	35.963	178.41
771.9	10.99	35.962	178.4
772.8	10.989	35.962	178.37
773.8	10.991	35.961	178.34
774.8	11.003	35.961	178.32
775.8	11.02	35.967	178.29
776.8	11.032	35.975	178.27
777.8	11.039	35.979	178.27
778.8	11.043	35.983	178.26
779.8	11.043	35.985	178.26
780.8	11.045	35.986	178.26
781.7	11.052	35.989	178.26
782.7	11.056	35.991	178.27
783.7	11.058	35.993	178.29
784.7	11.058	35.993	178.31
785.7	11.055	35.993	178.35
786.7	11.053	35.993	178.4
787.7	11.05	35.993	178.45
788.7	11.04	35.993	178.5
789.7	11.034	35.991	178.54
790.6	11.032	35.989	178.59
791.6	11.028	35.989	178.64
792.6	11.024	35.989	178.69
793.6	11.022	35.989	178.75
794.6	11.021	35.989	178.8
795.6	11.018	35.99	178.84
796.6	11.011	35.99	178.88
797.6	11.004	35.989	178.89
798.6	10.994	35.988	178.9
799.5	10.987	35.987	178.87
800.5	10.978	35.987	178.8
801.5	10.96	35.987	178.71
802.5	10.935	35.983	178.61
803.5	10.924	35.978	178.49
804.5	10.923	35.975	178.36
805.5	10.929	35.975	178.24
806.5	10.957	35.98	178.1
807.5	10.981	35.988	177.96
808.4	11.029	36.003	177.82
809.4	11.061	36.014	177.68
810.4	11.06	36.019	177.59
811.4	11.054	36.02	177.55
812.4	11.038	36.019	177.55
813.4	11.028	36.016	177.57
814.4	11.035	36.014	177.61
815.4	11.041	36.016	177.65
816.4	11.042	36.017	177.69
817.3	11.034	36.018	177.74
818.3	11.022	36.017	177.81
819.3	11.013	36.014	177.89
820.3	11.007	36.012	177.97
821.3	11.002	36.01	178.04
822.3	10.996	36.009	178.09
823.3	10.989	36.007	178.11
824.3	10.957	36.005	178.09
825.3	10.923	36.0	178.04
826.2	10.873	35.99	177.97
827.2	10.832	35.989	177.88
828.2	10.775	35.983	177.77
829.2	10.752	35.969	177.67
830.2	10.733	35.959	177.55
831.2	10.725	35.954	177.43
832.2	10.716	35.952	177.3
833.2	10.7	35.951	177.16
834.2	10.688	35.948	177.01
835.1	10.686	35.947	176.88
836.1	10.682	35.95	176.78
837.1	10.675	35.951	176.72
838.1	10.67	35.949	176.68
839.1	10.666	35.948	176.65
840.1	10.663	35.947	176.6
841.1	10.661	35.947	176.55
842.1	10.658	35.947	176.5
843.1	10.654	35.947	176.44
844.0	10.65	35.947	176.41
845.0	10.646	35.946	176.39
846.0	10.642	35.945	176.38
847.0	10.633	35.945	176.36
848.0	10.619	35.943	176.34
849.0	10.617	35.94	176.31
850.0	10.623	35.941	176.3
851.0	10.628	35.943	176.3
852.0	10.635	35.944	176.32
852.9	10.646	35.946	176.35
853.9	10.651	35.95	176.39
854.9	10.648	35.952	176.42
855.9	10.643	35.952	176.45
856.9	10.624	35.954	176.45
857.9	10.576	35.949	176.45
858.9	10.549	35.938	176.43
859.9	10.543	35.93	176.41
860.8	10.544	35.93	176.37
861.8	10.545	35.931	176.32
