Depth [m]	Temperature [degC]	Salinity [PSU]	Oxygen [umol/kg]
118.1	14.666	36.01	204.79
119.1	14.657	36.009	204.68
120.1	14.647	36.007	204.58
121.1	14.636	36.006	204.49
122.1	14.629	36.004	204.45
123.1	14.623	36.002	204.45
124.0	14.61	36.002	204.49
125.0	14.584	36.001	204.55
126.0	14.547	35.997	204.64
127.0	14.516	35.99	204.76
128.0	14.501	35.985	204.93
129.0	14.498	35.982	205.16
130.0	14.495	35.982	205.45
131.0	14.488	35.981	205.79
132.0	14.476	35.979	206.18
133.0	14.465	35.978	206.62
134.0	14.458	35.976	207.09
135.0	14.452	35.976	207.6
136.0	14.432	35.976	208.14
136.9	14.395	35.972	208.7
137.9	14.364	35.965	209.24
138.9	14.347	35.959	209.76
139.9	14.333	35.958	210.24
140.9	14.317	35.956	210.68
141.9	14.304	35.952	211.07
142.9	14.295	35.951	211.39
143.9	14.277	35.95	211.63
144.9	14.255	35.946	211.81
145.9	14.238	35.942	211.92
146.9	14.223	35.94	211.95
147.9	14.208	35.937	211.91
148.8	14.197	35.935	211.79
149.8	14.187	35.933	211.61
150.8	14.181	35.931	211.37
151.8	14.174	35.931	211.06
152.8	14.162	35.931	210.69
153.8	14.143	35.93	210.28
154.8	14.118	35.928	209.84
155.8	14.097	35.926	209.37
156.8	14.086	35.922	208.87
157.8	14.083	35.92	208.35
158.8	14.083	35.92	207.84
159.8	14.082	35.92	207.34
160.8	14.077	35.92	206.86
161.7	14.069	35.921	206.43
162.7	14.061	35.92	206.04
163.7	14.052	35.919	205.7
164.7	14.045	35.918	205.4
165.7	14.035	35.917	205.15
166.7	14.02	35.916	204.92
167.7	14.008	35.913	204.73
168.7	14.004	35.912	204.58
169.7	13.995	35.912	204.46
170.7	13.978	35.911	204.37
171.7	13.962	35.908	204.28
172.7	13.951	35.905	204.21
173.6	13.936	35.904	204.12
174.6	13.918	35.901	204.03
175.6	13.904	35.899	203.95
176.6	13.895	35.897	203.87
177.6	13.887	35.896	203.8
178.6	13.882	35.895	203.74
179.6	13.878	35.894	203.69
180.6	13.872	35.894	203.63
181.6	13.861	35.893	203.57
182.6	13.846	35.893	203.51
183.6	13.83	35.892	203.46
184.6	13.814	35.889	203.43
185.5	13.799	35.886	203.41
186.5	13.782	35.884	203.39
187.5	13.76	35.881	203.36
188.5	13.737	35.877	203.33
189.5	13.717	35.874	203.3
190.5	13.697	35.873	203.27
191.5	13.675	35.87	203.24
192.5	13.658	35.866	203.22
193.5	13.647	35.862	203.2
194.5	13.635	35.861	203.18
195.5	13.619	35.86	203.14
196.5	13.594	35.86	203.1
197.5	13.568	35.856	203.06
198.4	13.557	35.851	203.04
199.4	13.553	35.848	203.02
200.4	13.547	35.848	203.0
201.4	13.535	35.847	202.98
202.4	13.523	35.845	202.96
203.4	13.516	35.843	202.95
204.4	13.512	35.842	202.93
205.4	13.506	35.842	202.92
206.4	13.496	35.842	202.91
207.4	13.476	35.842	202.89
208.4	13.449	35.84	202.88
209.4	13.432	35.835	202.87
210.3	13.42	35.831	202.85
211.3	13.405	35.829	202.83
212.3	13.393	35.827	202.79
213.3	13.386	35.825	202.76
214.3	13.384	35.824	202.71
215.3	13.382	35.824	202.67
216.3	13.379	35.824	202.64
217.3	13.374	35.824	202.61
218.3	13.367	35.823	202.57
219.3	13.354	35.823	202.53
220.3	13.337	35.822	202.48
221.3	13.319	35.82	202.44
222.2	13.308	35.817	202.41
223.2	13.303	35.815	202.39
224.2	13.301	35.814	202.38
225.2	13.301	35.813	202.38
226.2	13.299	35.813	202.38
227.2	13.294	35.813	202.36
228.2	13.28	35.813	202.33
229.2	13.264	35.811	202.31
230.2	13.253	35.809	202.28
231.2	13.242	35.808	202.25
232.2	13.226	35.807	202.22
233.2	13.211	35.805	202.19
234.1	13.203	35.802	202.15
235.1	13.192	35.801	202.09
236.1	13.181	35.799	201.98
237.1	13.176	35.797	201.84
238.1	13.174	35.797	201.68
239.1	13.173	35.797	201.53
240.1	13.171	35.797	201.38
241.1	13.164	35.798	201.23
242.1	13.149	35.797	201.07
243.1	13.133	35.794	200.89
244.1	13.121	35.792	200.69
245.0	13.111	35.79	200.5
246.0	13.106	35.789	200.34
247.0	13.1	35.789	200.25
248.0	13.093	35.788	200.24
249.0	13.085	35.787	200.27
250.0	13.071	35.787	200.33
251.0	13.05	35.785	200.39
252.0	13.026	35.783	200.47
253.0	13.011	35.78	200.57
254.0	12.999	35.778	200.71
255.0	12.976	35.777	200.87
256.0	12.947	35.774	201.04
256.9	12.925	35.769	201.2
257.9	12.911	35.766	201.32
258.9	12.9	35.764	201.4
259.9	12.893	35.762	201.45
260.9	12.888	35.761	201.48
261.9	12.881	35.761	201.51
262.9	12.87	35.76	201.53
263.9	12.863	35.759	201.53
264.9	12.858	35.757	201.52
265.9	12.847	35.757	201.49
266.9	12.828	35.756	201.46
267.9	12.809	35.754	201.41
268.8	12.796	35.751	201.37
269.8	12.794	35.749	201.33
270.8	12.793	35.749	201.31
271.8	12.789	35.749	201.29
272.8	12.78	35.749	201.27
273.8	12.771	35.747	201.25
274.8	12.765	35.746	201.23
275.8	12.76	35.745	201.2
276.8	12.757	35.744	201.18
277.8	12.755	35.744	201.18
278.8	12.754	35.744	201.18
279.7	12.753	35.744	201.18
280.7	12.752	35.744	201.18
281.7	12.748	35.744	201.18
282.7	12.742	35.743	201.16
283.7	12.738	35.742	201.14
284.7	12.732	35.743	201.13
285.7	12.72	35.742	201.13
286.7	12.711	35.74	201.13
287.7	12.706	35.738	201.12
288.7	12.704	35.738	201.11
289.7	12.702	35.737	201.09
290.7	12.701	35.737	201.07
291.6	12.699	35.737	201.05
292.6	12.697	35.737	201.04
293.6	12.695	35.737	201.05
294.6	12.692	35.737	201.06
295.6	12.689	35.736	201.07
296.6	12.686	35.736	201.07
297.6	12.681	35.736	201.07
298.6	12.669	35.737	201.04
299.6	12.655	35.736	201.01
300.6	12.646	35.734	200.98
301.6	12.642	35.732	200.95
302.5	12.638	35.732	200.91
303.5	12.634	35.731	200.86
304.5	12.632	35.73	200.79
305.5	12.63	35.73	200.71
306.5	12.624	35.731	200.62
307.5	12.608	35.733	200.53
308.5	12.584	35.732	200.46
309.5	12.563	35.728	200.43
310.5	12.552	35.724	200.41
311.5	12.541	35.722	200.4
312.5	12.528	35.721	200.38
313.5	12.516	35.719	200.37
314.4	12.51	35.717	200.38
315.4	12.507	35.717	200.4
316.4	12.504	35.716	200.44
317.4	12.501	35.716	200.49
318.4	12.5	35.716	200.54
319.4	12.498	35.715	200.58
320.4	12.494	35.715	200.6
321.4	12.49	35.715	200.61
322.4	12.482	35.715	200.63
323.4	12.469	35.715	200.65
324.4	12.455	35.713	200.67
325.3	12.442	35.711	200.68
326.3	12.433	35.708	200.68
327.3	12.428	35.707	200.68
328.3	12.425	35.706	200.67
329.3	12.422	35.706	200.65
330.3	12.419	35.705	200.62
331.3	12.415	35.705	200.6
332.3	12.408	35.705	200.57
333.3	12.401	35.704	200.53
334.3	12.397	35.703	200.49
335.3	12.395	35.702	200.44
336.2	12.389	35.702	200.37
337.2	12.373	35.703	200.3
338.2	12.345	35.702	200.22
339.2	12.319	35.699	200.14
340.2	12.307	35.695	200.06
341.2	12.298	35.693	199.97
342.2	12.291	35.692	199.88
343.2	12.283	35.691	199.77
344.2	12.273	35.691	199.66
345.2	12.263	35.69	199.55
346.2	12.253	35.689	199.46
347.1	12.24	35.688	199.37
348.1	12.226	35.686	199.29
349.1	12.216	35.683	199.21
350.1	12.207	35.683	199.13
351.1	12.196	35.682	199.07
352.1	12.187	35.68	199.03
353.1	12.18	35.679	199.0
354.1	12.172	35.679	199.0
355.1	12.162	35.678	199.0
356.1	12.154	35.676	199.01
357.1	12.149	35.675	199.01
358.0	12.144	35.675	199.01
359.0	12.14	35.674	199.02
360.0	12.137	35.674	199.03
361.0	12.132	35.674	199.04
362.0	12.126	35.674	199.04
363.0	12.116	35.673	199.03
364.0	12.106	35.672	199.0
365.0	12.097	35.672	198.97
366.0	12.088	35.671	198.93
367.0	12.081	35.671	198.89
368.0	12.075	35.67	198.84
368.9	12.067	35.67	198.79
369.9	12.053	35.669	198.74
370.9	12.034	35.668	198.68
371.9	12.021	35.665	198.62
372.9	12.011	35.664	198.55
373.9	12.001	35.663	198.49
374.9	11.994	35.661	198.42
375.9	11.991	35.66	198.36
376.9	11.989	35.66	198.31
377.9	11.986	35.66	198.25
378.9	11.983	35.659	198.19
379.8	11.977	35.659	198.14
380.8	11.969	35.659	198.08
381.8	11.958	35.659	198.03
382.8	11.945	35.658	197.97
383.8	11.931	35.657	197.92
384.8	11.918	35.655	197.88
385.8	11.908	35.654	197.83
386.8	11.896	35.654	197.77
387.8	11.876	35.654	197.71
388.8	11.856	35.651	197.65
389.8	11.845	35.648	197.59
390.7	11.838	35.647	197.52
391.7	11.829	35.647	197.44
392.7	11.817	35.647	197.37
393.7	11.804	35.646	197.29
394.7	11.793	35.644	197.21
395.7	11.786	35.643	197.12
396.7	11.781	35.642	197.03
397.7	11.777	35.641	196.93
398.7	11.771	35.641	196.83
399.7	11.764	35.641	196.74
400.7	11.761	35.64	196.64
401.6	11.758	35.64	196.55
402.6	11.753	35.64	196.46
403.6	11.747	35.64	196.36
404.6	11.742	35.639	196.26
405.6	11.737	35.638	196.15
406.6	11.733	35.638	196.04
407.6	11.729	35.637	195.94
408.6	11.724	35.638	195.84
409.6	11.716	35.638	195.75
410.6	11.709	35.637	195.66
411.6	11.703	35.636	195.56
412.5	11.7	35.636	195.45
413.5	11.697	35.635	195.34
414.5	11.694	35.635	195.24
415.5	11.69	35.635	195.15
416.5	11.687	35.635	195.07
417.5	11.682	35.635	194.99
418.5	11.677	35.635	194.91
419.5	11.672	35.635	194.82
420.5	11.668	35.634	194.73
421.5	11.663	35.634	194.65
422.5	11.658	35.634	194.57
423.4	11.655	35.633	194.5
424.4	11.652	35.633	194.43
425.4	11.649	35.633	194.35
426.4	11.645	35.633	194.26
427.4	11.64	35.633	194.17
428.4	11.636	35.632	194.07
429.4	11.633	35.632	193.97
430.4	11.628	35.632	193.85
431.4	11.62	35.632	193.74
432.4	11.611	35.631	193.61
433.3	11.605	35.631	193.46
434.3	11.599	35.631	193.3
435.3	11.59	35.631	193.13
436.3	11.581	35.631	192.97
437.3	11.574	35.631	192.82
438.3	11.567	35.63	192.67
439.3	11.562	35.629	192.51
440.3	11.557	35.629	192.36
441.3	11.552	35.629	192.18
442.3	11.549	35.629	192.0
443.3	11.548	35.629	191.82
444.2	11.546	35.629	191.65
445.2	11.544	35.629	191.5
446.2	11.541	35.63	191.36
447.2	11.536	35.631	191.21
448.2	11.531	35.631	191.05
449.2	11.527	35.631	190.87
450.2	11.522	35.632	190.68
451.2	11.517	35.633	190.51
452.2	11.512	35.633	190.35
453.2	11.504	35.634	190.2
454.2	11.494	35.634	190.06
455.1	11.485	35.633	189.91
456.1	11.48	35.633	189.74
457.1	11.477	35.632	189.57
458.1	11.477	35.631	189.42
459.1	11.478	35.631	189.29
460.1	11.475	35.632	189.19
461.1	11.471	35.633	189.1
462.1	11.467	35.632	189.01
463.1	11.463	35.632	188.93
464.1	11.459	35.632	188.85
465.0	11.455	35.632	188.78
466.0	11.452	35.631	188.72
467.0	11.451	35.631	188.67
468.0	11.45	35.631	188.62
469.0	11.448	35.631	188.56
470.0	11.445	35.63	188.48
471.0	11.437	35.631	188.38
472.0	11.422	35.632	188.29
473.0	11.411	35.631	188.19
474.0	11.404	35.63	188.09
475.0	11.398	35.63	187.99
475.9	11.395	35.63	187.89
476.9	11.394	35.63	187.8
477.9	11.394	35.63	187.73
478.9	11.394	35.63	187.66
479.9	11.39	35.632	187.59
480.9	11.382	35.635	187.53
481.9	11.369	35.636	187.48
482.9	11.353	35.634	187.44
483.9	11.34	35.631	187.42
484.9	11.332	35.629	187.4
485.8	11.325	35.628	187.37
486.8	11.319	35.629	187.34
487.8	11.313	35.629	187.3
488.8	11.307	35.629	187.25
489.8	11.304	35.629	187.21
490.8	11.302	35.629	187.17
491.8	11.301	35.629	187.13
492.8	11.299	35.629	187.07
493.8	11.298	35.629	187.0
494.8	11.298	35.629	186.93
495.7	11.298	35.629	186.86
496.7	11.298	35.63	186.8
497.7	11.296	35.631	186.74
498.7	11.291	35.631	186.69
499.7	11.284	35.632	186.64
500.7	11.279	35.632	186.57
501.7	11.277	35.633	186.5
502.7	11.277	35.633	186.43
503.7	11.277	35.633	186.36
504.7	11.278	35.634	186.3
505.7	11.28	35.635	186.25
506.6	11.283	35.637	186.19
507.6	11.284	35.639	186.13
508.6	11.286	35.64	186.06
509.6	11.289	35.641	185.97
510.6	11.286	35.643	185.87
511.6	11.277	35.644	185.79
512.6	11.271	35.643	185.72
513.6	11.27	35.642	185.65
514.6	11.273	35.643	185.58
515.6	11.276	35.645	185.5
516.5	11.279	35.647	185.41
517.5	11.281	35.651	185.3
518.5	11.281	35.653	185.19
519.5	11.28	35.654	185.1
520.5	11.277	35.654	185.03
521.5	11.271	35.655	184.97
522.5	11.266	35.654	184.9
523.5	11.263	35.654	184.83
524.5	11.262	35.654	184.74
525.5	11.261	35.654	184.65
526.4	11.261	35.655	184.57
527.4	11.261	35.656	184.51
528.4	11.26	35.657	184.46
529.4	11.26	35.657	184.41
530.4	11.259	35.659	184.34
531.4	11.257	35.66	184.24
532.4	11.254	35.663	184.13
533.4	11.251	35.665	184.01
534.4	11.249	35.667	183.89
535.4	11.247	35.669	183.8
536.3	11.244	35.67	183.7
537.3	11.241	35.672	183.6
538.3	11.236	35.674	183.46
539.3	11.227	35.676	183.31
540.3	11.219	35.678	183.14
541.3	11.213	35.68	183.0
542.3	11.21	35.681	182.9
543.3	11.211	35.683	182.82
544.3	11.214	35.684	182.74
545.3	11.219	35.685	182.65
546.2	11.228	35.688	182.53
547.2	11.234	35.692	182.41
548.2	11.231	35.696	182.29
549.2	11.209	35.7	182.21
550.2	11.183	35.7	182.15
551.2	11.163	35.695	182.1
552.2	11.152	35.692	182.03
553.2	11.145	35.69	181.92
554.2	11.138	35.69	181.79
555.2	11.132	35.689	181.66
556.1	11.129	35.688	181.54
557.1	11.128	35.687	181.45
558.1	11.127	35.687	181.38
559.1	11.125	35.688	181.3
560.1	11.124	35.688	181.21
561.1	11.12	35.688	181.1
562.1	11.111	35.69	180.96
563.1	11.101	35.69	180.84
564.1	11.096	35.691	180.74
565.1	11.093	35.691	180.67
566.0	11.092	35.691	180.62
567.0	11.091	35.692	180.56
568.0	11.091	35.692	180.48
569.0	11.09	35.692	180.38
570.0	11.087	35.694	180.27
571.0	11.083	35.696	180.18
572.0	11.078	35.698	180.11
573.0	11.073	35.699	180.06
574.0	11.071	35.701	180.02
575.0	11.071	35.702	179.96
575.9	11.073	35.705	179.88
576.9	11.077	35.71	179.79
577.9	11.076	35.712	179.7
578.9	11.073	35.712	179.62
579.9	11.071	35.712	179.55
580.9	11.068	35.713	179.5
581.9	11.067	35.713	179.44
582.9	11.066	35.714	179.38
583.9	11.066	35.715	179.31
584.9	11.065	35.717	179.24
585.8	11.064	35.718	179.18
586.8	11.063	35.718	179.14
587.8	11.061	35.719	179.11
588.8	11.06	35.719	179.08
589.8	11.058	35.719	179.07
590.8	11.055	35.719	179.06
591.8	11.054	35.719	179.06
592.8	11.054	35.719	179.04
593.8	11.055	35.719	179.02
594.8	11.054	35.719	179.0
595.7	11.052	35.72	178.99
596.7	11.046	35.721	178.97
597.7	11.04	35.721	178.95
598.7	11.036	35.721	178.92
599.7	11.034	35.721	178.86
600.7	11.032	35.721	178.78
601.7	11.03	35.721	178.68
602.7	11.025	35.722	178.58
603.7	11.015	35.724	178.5
604.7	11.007	35.723	178.43
605.6	11.005	35.723	178.36
606.6	11.006	35.723	178.28
607.6	11.009	35.724	178.18
608.6	11.011	35.727	178.07
609.6	11.01	35.73	177.96
610.6	11.006	35.73	177.89
611.6	11.002	35.73	177.83
612.6	10.999	35.73	177.8
613.6	10.997	35.729	177.76
614.5	10.997	35.729	177.7
615.5	10.996	35.73	177.63
616.5	10.989	35.73	177.54
617.5	10.979	35.73	177.48
618.5	10.974	35.729	177.44
619.5	10.965	35.729	177.42
620.5	10.956	35.728	177.42
621.5	10.953	35.727	177.42
622.5	10.951	35.726	177.4
623.5	10.95	35.727	177.36
624.4	10.95	35.727	177.32
625.4	10.95	35.727	177.29
626.4	10.95	35.727	177.27
627.4	10.954	35.728	177.27
628.4	10.962	35.732	177.27
629.4	10.966	35.738	177.27
630.4	10.965	35.742	177.26
631.4	10.964	35.742	177.23
632.4	10.972	35.742	177.2
633.4	10.993	35.745	177.18
634.3	11.011	35.755	177.17
635.3	11.013	35.761	177.18
636.3	11.009	35.763	177.2
637.3	10.999	35.763	177.21
638.3	10.972	35.76	177.21
639.3	10.955	35.753	177.19
640.3	10.958	35.753	177.16
641.3	10.954	35.757	177.13
642.3	10.943	35.756	177.09
643.3	10.955	35.754	177.05
644.2	10.982	35.762	177.0
645.2	10.964	35.767	176.94
646.2	10.917	35.763	176.87
647.2	10.892	35.753	176.78
648.2	10.88	35.75	176.7
649.2	10.888	35.749	176.64
650.2	10.964	35.761	176.6
651.2	11.008	35.776	176.57
652.2	11.011	35.785	176.55
653.1	11.008	35.787	176.53
654.1	11.013	35.788	176.52
655.1	11.017	35.792	176.51
656.1	11.032	35.791	176.53
657.1	11.053	35.795	176.57
658.1	11.067	35.804	176.63
659.1	11.087	35.811	176.69
660.1	11.105	35.818	176.75
661.1	11.119	35.822	176.8
662.1	11.134	35.826	176.86
663.0	11.143	35.833	176.94
664.0	11.141	35.84	177.06
665.0	11.14	35.842	177.22
666.0	11.151	35.844	177.38
667.0	11.173	35.85	177.55
668.0	11.193	35.858	177.71
669.0	11.209	35.862	177.88
670.0	11.23	35.868	178.08
671.0	11.251	35.875	178.28
671.9	11.269	35.883	178.5
672.9	11.28	35.889	178.7
673.9	11.287	35.891	178.88
674.9	11.294	35.893	179.04
675.9	11.304	35.895	179.18
676.9	11.31	35.899	179.32
677.9	11.314	35.901	179.45
678.9	11.317	35.903	179.57
679.9	11.319	35.904	179.66
680.9	11.323	35.905	179.73
681.8	11.326	35.907	179.78
682.8	11.328	35.908	179.84
683.8	11.32	35.911	179.9
684.8	11.312	35.913	179.97
685.8	11.313	35.914	180.02
686.8	11.322	35.918	180.06
687.8	11.332	35.92	180.08
688.8	11.346	35.925	180.09
689.8	11.356	35.931	180.11
690.7	11.357	35.935	180.15
691.7	11.355	35.936	180.19
692.7	11.353	35.936	180.21
693.7	11.356	35.935	180.22
694.7	11.363	35.937	180.21
695.7	11.372	35.94	180.2
696.7	11.384	35.943	180.19
697.7	11.4	35.948	180.2
698.7	11.413	35.955	180.22
699.6	11.415	35.963	180.25
700.6	11.412	35.965	180.26
701.6	11.418	35.965	180.26
702.6	11.436	35.969	180.28
703.6	11.453	35.978	180.32
704.6	11.456	35.983	180.4
705.6	11.465	35.983	180.5
706.6	11.515	35.993	180.62
707.6	11.561	36.015	180.74
708.6	11.576	36.032	180.85
709.5	11.575	36.036	180.97
710.5	11.573	36.034	181.1
711.5	11.569	36.035	181.25
712.5	11.561	36.036	181.41
713.5	11.552	36.034	181.55
714.5	11.552	36.034	181.65
715.5	11.557	36.035	181.73
716.5	11.564	36.038	181.78
717.5	11.57	36.04	181.82
718.4	11.575	36.042	181.86
719.4	11.579	36.044	181.9
720.4	11.58	36.047	181.94
721.4	11.582	36.048	181.94
722.4	11.584	36.049	181.92
723.4	11.583	36.05	181.91
724.4	11.581	36.05	181.9
725.4	11.578	36.05	181.91
726.4	11.575	36.05	181.92
727.3	11.571	36.049	181.91
728.3	11.57	36.048	181.89
729.3	11.569	36.048	181.84
730.3	11.568	36.048	181.8
731.3	11.567	36.048	181.76
732.3	11.564	36.048	181.75
733.3	11.557	36.048	181.74
734.3	11.551	36.047	181.7
735.3	11.548	36.046	181.64
736.3	11.546	36.046	181.57
737.2	11.546	36.047	181.51
738.2	11.543	36.049	181.48
739.2	11.535	36.051	181.48
740.2	11.523	36.049	181.51
741.2	11.509	36.045	181.53
742.2	11.5	36.042	181.53
743.2	11.495	36.04	181.51
744.2	11.518	36.039	181.51
745.2	11.555	36.05	181.53
746.1	11.571	36.066	181.58
747.1	11.574	36.072	181.66
748.1	11.572	36.074	181.74
749.1	11.563	36.074	181.8
750.1	11.546	36.072	181.83
751.1	11.528	36.068	181.85
752.1	11.512	36.066	181.86
753.1	11.495	36.064	181.9
754.1	11.481	36.061	181.94
755.0	11.479	36.058	181.98
756.0	11.48	36.059	182.01
757.0	11.481	36.061	182.01
758.0	11.482	36.061	182.0
759.0	11.473	36.064	181.96
760.0	11.441	36.065	181.92
761.0	11.416	36.058	181.88
762.0	11.407	36.051	181.83
763.0	11.396	36.049	181.79
763.9	11.379	36.049	181.72
764.9	11.361	36.046	181.63
765.9	11.341	36.041	181.54
766.9	11.327	36.036	181.44
767.9	11.314	36.031	181.32
768.9	11.311	36.028	181.2
769.9	11.311	36.03	181.09
770.9	11.302	36.031	180.98
771.9	11.295	36.028	180.89
772.8	11.276	36.025	180.78
773.8	11.251	36.018	180.65
774.8	11.239	36.013	180.52
775.8	11.224	36.012	180.37
776.8	11.211	36.008	180.23
777.8	11.215	36.007	180.11
778.8	11.218	36.01	180.0
779.8	11.217	36.011	179.9
780.8	11.217	36.011	179.79
781.7	11.215	36.011	179.68
782.7	11.213	36.011	179.57
783.7	11.211	36.01	179.48
784.7	11.207	36.01	179.42
785.7	11.201	36.01	179.4
786.7	11.195	36.009	179.41
787.7	11.19	36.007	179.41
788.7	11.187	36.006	179.42
789.7	11.184	36.006	179.41
790.6	11.18	36.005	179.4
791.6	11.174	36.005	179.39
792.6	11.167	36.004	179.36
793.6	11.156	36.003	179.33
794.6	11.144	36.001	179.27
795.6	11.133	35.998	179.2
796.6	11.125	35.997	179.11
797.6	11.11	35.997	179.01
798.6	11.09	35.993	178.92
799.5	11.085	35.988	178.84
800.5	11.105	35.988	178.75
801.5	11.139	35.997	178.67
802.5	11.158	36.006	178.61
803.5	11.175	36.01	178.6
804.5	11.198	36.02	178.63
805.5	11.205	36.028	178.69
806.5	11.213	36.03	178.79
807.5	11.232	36.033	178.91
808.4	11.272	36.041	179.04
809.4	11.314	36.051	179.18
810.4	11.352	36.064	179.35
811.4	11.375	36.076	179.54
812.4	11.385	36.085	179.74
813.4	11.39	36.089	179.95
814.4	11.4	36.092	180.15
815.4	11.395	36.097	180.32
816.4	11.369	36.096	180.47
817.3	11.343	36.09	180.6
818.3	11.325	36.085	180.71
819.3	11.313	36.081	180.8
820.3	11.307	36.078	180.88
821.3	11.309	36.077	180.95
822.3	11.313	36.08	181.0
823.3	11.293	36.08	181.04
824.3	11.272	36.076	181.05
825.3	11.267	36.071	181.06
826.2	11.267	36.071	181.05
827.2	11.263	36.072	181.04
828.2	11.223	36.073	181.02
829.2	11.183	36.066	181.0
830.2	11.115	36.055	180.96
831.2	11.054	36.043	180.92
832.2	11.038	36.029	180.87
833.2	11.043	36.028	180.81
834.2	11.055	36.03	180.75
835.1	11.065	36.033	180.7
836.1	11.074	36.037	180.64
837.1	11.082	36.04	180.59
838.1	11.085	36.042	180.55
839.1	11.086	36.045	180.51
840.1	11.084	36.047	180.49
841.1	11.079	36.046	180.47
842.1	11.06	36.047	180.45
843.1	11.032	36.045	180.44
844.0	11.016	36.04	180.42
845.0	11.002	36.037	180.39
846.0	10.993	36.036	180.35
847.0	10.995	36.037	180.31
848.0	11.01	36.04	180.27
849.0	11.021	36.045	180.23
850.0	11.027	36.049	180.19
851.0	11.03	36.05	180.16
852.0	11.032	36.05	180.12
852.9	11.033	36.051	180.09
853.9	11.026	36.052	180.07
854.9	11.017	36.052	180.05
855.9	11.011	36.051	180.04
856.9	11.008	36.053	180.04
857.9	10.991	36.053	180.05
858.9	10.974	36.049	180.07
859.9	10.981	36.046	180.09
860.8	10.992	36.049	180.11
861.8	11.002	36.053	180.13
