Depth [m]	Temperature [degC]	Salinity [PSU]	Oxygen [umol/kg]
172.7	13.991	35.914	205.25
173.6	13.973	35.907	204.77
174.6	13.966	35.904	204.38
175.6	13.959	35.902	204.04
176.6	13.945	35.901	203.73
177.6	13.924	35.899	203.46
178.6	13.906	35.896	203.24
179.6	13.899	35.893	203.09
180.6	13.892	35.892	203.01
181.6	13.886	35.891	202.97
182.6	13.881	35.891	202.95
183.6	13.874	35.891	202.93
184.6	13.864	35.891	202.91
185.5	13.852	35.89	202.86
186.5	13.837	35.889	202.79
187.5	13.82	35.887	202.72
188.5	13.804	35.885	202.64
189.5	13.788	35.883	202.55
190.5	13.766	35.882	202.46
191.5	13.743	35.878	202.35
192.5	13.727	35.874	202.25
193.5	13.715	35.871	202.17
194.5	13.703	35.869	202.08
195.5	13.685	35.867	201.99
196.5	13.664	35.866	201.89
197.5	13.646	35.863	201.79
198.4	13.636	35.859	201.71
199.4	13.631	35.857	201.65
200.4	13.629	35.856	201.61
201.4	13.624	35.857	201.55
202.4	13.616	35.856	201.48
203.4	13.61	35.855	201.37
204.4	13.604	35.854	201.23
205.4	13.596	35.853	201.09
206.4	13.588	35.853	200.97
207.4	13.581	35.852	200.88
208.4	13.575	35.851	200.82
209.4	13.572	35.849	200.76
210.3	13.571	35.849	200.7
211.3	13.565	35.848	200.62
212.3	13.556	35.848	200.55
213.3	13.545	35.849	200.51
214.3	13.525	35.849	200.52
215.3	13.502	35.845	200.59
216.3	13.483	35.841	200.69
217.3	13.468	35.836	200.79
218.3	13.456	35.832	200.87
219.3	13.45	35.83	200.92
220.3	13.447	35.829	200.96
221.3	13.444	35.828	201.01
222.2	13.439	35.828	201.09
223.2	13.435	35.827	201.2
224.2	13.429	35.826	201.31
225.2	13.416	35.825	201.4
226.2	13.396	35.823	201.46
227.2	13.375	35.822	201.48
228.2	13.354	35.82	201.49
229.2	13.339	35.817	201.49
230.2	13.331	35.813	201.5
231.2	13.319	35.813	201.52
232.2	13.306	35.811	201.53
233.2	13.297	35.81	201.51
234.1	13.293	35.809	201.44
235.1	13.291	35.809	201.35
236.1	13.289	35.809	201.25
237.1	13.283	35.811	201.17
238.1	13.264	35.813	201.12
239.1	13.242	35.81	201.11
240.1	13.243	35.804	201.13
241.1	13.252	35.804	201.15
242.1	13.231	35.805	201.17
243.1	13.183	35.806	201.2
244.1	13.141	35.801	201.27
245.0	13.123	35.791	201.38
246.0	13.123	35.784	201.52
247.0	13.124	35.783	201.69
248.0	13.126	35.783	201.87
249.0	13.118	35.784	202.02
250.0	13.103	35.783	202.15
251.0	13.094	35.781	202.26
252.0	13.092	35.779	202.38
253.0	13.086	35.779	202.52
254.0	13.071	35.78	202.66
255.0	13.051	35.778	202.8
256.0	13.039	35.774	202.93
256.9	13.033	35.772	203.04
257.9	13.019	35.772	203.14
258.9	13.0	35.77	203.24
259.9	12.988	35.766	203.35
260.9	12.982	35.764	203.47
261.9	12.975	35.763	203.59
262.9	12.966	35.762	203.71
263.9	12.95	35.762	203.79
264.9	12.928	35.761	203.86
265.9	12.916	35.757	203.9
266.9	12.915	35.755	203.91
267.9	12.913	35.758	203.92
268.8	12.901	35.762	203.91
269.8	12.875	35.762	203.89
270.8	12.855	35.756	203.87
271.8	12.851	35.751	203.84
272.8	12.848	35.75	203.81
273.8	12.832	35.748	203.78
274.8	12.813	35.745	203.78
275.8	12.804	35.743	203.8
276.8	12.796	35.742	203.85
277.8	12.786	35.742	203.93
278.8	12.775	35.741	204.02
279.7	12.759	35.74	204.11
280.7	12.745	35.737	204.21
281.7	12.74	35.735	204.3
282.7	12.736	35.734	204.39
283.7	12.732	35.734	204.47
284.7	12.727	35.734	204.53
285.7	12.717	35.734	204.57
286.7	12.701	35.734	204.57
287.7	12.687	35.732	204.52
288.7	12.677	35.729	204.43
289.7	12.664	35.728	204.29
290.7	12.647	35.728	204.13
291.6	12.635	35.726	203.95
292.6	12.631	35.724	203.75
293.6	12.632	35.723	203.55
294.6	12.634	35.723	203.33
295.6	12.626	35.724	203.1
296.6	12.61	35.724	202.86
297.6	12.602	35.722	202.65
298.6	12.6	35.721	202.48
299.6	12.599	35.721	202.34
300.6	12.6	35.72	202.24
301.6	12.602	35.72	202.15
302.5	12.599	35.721	202.07
303.5	12.594	35.722	201.98
304.5	12.59	35.724	201.91
305.5	12.585	35.726	201.85
306.5	12.58	35.725	201.82
307.5	12.576	35.724	201.79
308.5	12.571	35.724	201.75
309.5	12.564	35.724	201.69
310.5	12.559	35.723	201.61
311.5	12.557	35.722	201.53
312.5	12.552	35.722	201.45
313.5	12.541	35.723	201.38
314.4	12.528	35.722	201.32
315.4	12.512	35.721	201.26
316.4	12.497	35.719	201.19
317.4	12.485	35.716	201.12
318.4	12.467	35.714	201.05
319.4	12.452	35.712	201.0
320.4	12.446	35.711	200.97
321.4	12.438	35.71	200.95
322.4	12.432	35.709	200.94
323.4	12.421	35.708	200.92
324.4	12.401	35.707	200.89
325.3	12.377	35.704	200.85
326.3	12.352	35.699	200.8
327.3	12.339	35.694	200.73
328.3	12.337	35.691	200.63
329.3	12.338	35.691	200.51
330.3	12.342	35.691	200.35
331.3	12.349	35.693	200.17
332.3	12.347	35.698	199.97
333.3	12.341	35.699	199.77
334.3	12.341	35.696	199.55
335.3	12.334	35.698	199.31
336.2	12.313	35.701	199.08
337.2	12.291	35.7	198.86
338.2	12.284	35.696	198.69
339.2	12.279	35.694	198.56
340.2	12.284	35.691	198.48
341.2	12.294	35.69	198.43
342.2	12.288	35.693	198.39
343.2	12.267	35.694	198.37
344.2	12.25	35.69	198.38
345.2	12.246	35.688	198.43
346.2	12.239	35.687	198.54
347.1	12.231	35.686	198.69
348.1	12.225	35.685	198.85
349.1	12.218	35.684	199.0
350.1	12.213	35.683	199.14
351.1	12.209	35.682	199.25
352.1	12.206	35.682	199.35
353.1	12.203	35.681	199.46
354.1	12.199	35.681	199.56
355.1	12.192	35.682	199.65
356.1	12.182	35.681	199.71
357.1	12.17	35.68	199.74
358.0	12.157	35.679	199.74
359.0	12.144	35.677	199.72
360.0	12.133	35.675	199.69
361.0	12.125	35.674	199.66
362.0	12.118	35.673	199.63
363.0	12.11	35.672	199.61
364.0	12.104	35.671	199.58
365.0	12.096	35.671	199.54
366.0	12.08	35.672	199.46
367.0	12.054	35.672	199.36
368.0	12.032	35.668	199.24
368.9	12.022	35.663	199.12
369.9	12.019	35.662	199.0
370.9	12.016	35.661	198.87
371.9	12.012	35.661	198.72
372.9	12.005	35.661	198.56
373.9	11.993	35.66	198.38
374.9	11.983	35.659	198.21
375.9	11.98	35.658	198.07
376.9	11.975	35.657	197.98
377.9	11.964	35.657	197.92
378.9	11.953	35.655	197.9
379.8	11.946	35.654	197.89
380.8	11.94	35.653	197.89
381.8	11.932	35.653	197.92
382.8	11.924	35.652	197.98
383.8	11.921	35.65	198.06
384.8	11.919	35.65	198.16
385.8	11.916	35.649	198.26
386.8	11.913	35.649	198.34
387.8	11.909	35.649	198.41
388.8	11.904	35.649	198.47
389.8	11.902	35.648	198.52
390.7	11.901	35.648	198.56
391.7	11.9	35.648	198.6
392.7	11.899	35.648	198.61
393.7	11.898	35.648	198.6
394.7	11.896	35.648	198.57
395.7	11.889	35.649	198.53
396.7	11.881	35.648	198.48
397.7	11.875	35.648	198.44
398.7	11.868	35.647	198.38
399.7	11.862	35.646	198.31
400.7	11.855	35.645	198.24
401.6	11.846	35.645	198.17
402.6	11.835	35.644	198.09
403.6	11.826	35.643	198.03
404.6	11.819	35.641	197.99
405.6	11.811	35.641	197.95
406.6	11.803	35.64	197.92
407.6	11.796	35.639	197.88
408.6	11.788	35.639	197.84
409.6	11.78	35.638	197.79
410.6	11.776	35.637	197.75
411.6	11.774	35.637	197.7
412.5	11.769	35.637	197.64
413.5	11.761	35.637	197.58
414.5	11.754	35.636	197.51
415.5	11.749	35.635	197.41
416.5	11.745	35.635	197.3
417.5	11.741	35.635	197.18
418.5	11.737	35.635	197.05
419.5	11.732	35.636	196.93
420.5	11.728	35.636	196.79
421.5	11.723	35.636	196.63
422.5	11.72	35.635	196.43
423.4	11.718	35.635	196.21
424.4	11.716	35.635	195.98
425.4	11.714	35.635	195.75
426.4	11.711	35.635	195.54
427.4	11.708	35.635	195.33
428.4	11.706	35.635	195.12
429.4	11.704	35.635	194.88
430.4	11.693	35.635	194.62
431.4	11.683	35.634	194.36
432.4	11.681	35.633	194.13
433.3	11.679	35.633	193.95
434.3	11.677	35.633	193.81
435.3	11.673	35.633	193.7
436.3	11.67	35.633	193.58
437.3	11.668	35.633	193.42
438.3	11.663	35.633	193.21
439.3	11.654	35.634	192.97
440.3	11.644	35.634	192.77
441.3	11.638	35.633	192.61
442.3	11.634	35.633	192.5
443.3	11.629	35.632	192.4
444.2	11.627	35.631	192.28
445.2	11.623	35.631	192.13
446.2	11.616	35.632	191.97
447.2	11.608	35.631	191.85
448.2	11.601	35.631	191.83
449.2	11.594	35.631	191.91
450.2	11.589	35.63	192.07
451.2	11.587	35.629	192.25
452.2	11.585	35.629	192.43
453.2	11.582	35.629	192.6
454.2	11.575	35.629	192.77
455.1	11.568	35.63	192.95
456.1	11.56	35.629	193.15
457.1	11.553	35.629	193.36
458.1	11.547	35.628	193.56
459.1	11.54	35.627	193.7
460.1	11.534	35.627	193.79
461.1	11.529	35.626	193.81
462.1	11.525	35.626	193.76
463.1	11.52	35.626	193.66
464.1	11.514	35.627	193.51
465.0	11.506	35.627	193.33
466.0	11.5	35.626	193.12
467.0	11.497	35.626	192.88
468.0	11.495	35.625	192.62
469.0	11.492	35.625	192.31
470.0	11.488	35.626	191.97
471.0	11.481	35.626	191.62
472.0	11.472	35.627	191.3
473.0	11.465	35.627	191.05
474.0	11.46	35.626	190.87
475.0	11.458	35.625	190.76
475.9	11.455	35.625	190.69
476.9	11.449	35.626	190.64
477.9	11.438	35.626	190.62
478.9	11.427	35.625	190.65
479.9	11.421	35.624	190.75
480.9	11.418	35.623	190.9
481.9	11.415	35.623	191.08
482.9	11.413	35.623	191.27
483.9	11.412	35.623	191.43
484.9	11.411	35.623	191.56
485.8	11.408	35.623	191.67
486.8	11.404	35.623	191.75
487.8	11.4	35.623	191.82
488.8	11.397	35.624	191.88
489.8	11.393	35.624	191.91
490.8	11.388	35.625	191.91
491.8	11.381	35.624	191.88
492.8	11.375	35.624	191.84
493.8	11.371	35.623	191.78
494.8	11.367	35.623	191.71
495.7	11.363	35.624	191.64
496.7	11.351	35.626	191.57
497.7	11.33	35.628	191.51
498.7	11.315	35.624	191.45
499.7	11.309	35.621	191.39
500.7	11.306	35.621	191.32
501.7	11.302	35.621	191.25
502.7	11.299	35.621	191.17
503.7	11.298	35.621	191.1
504.7	11.294	35.623	191.03
505.7	11.284	35.625	190.96
506.6	11.274	35.624	190.89
507.6	11.269	35.623	190.8
508.6	11.267	35.623	190.7
509.6	11.265	35.623	190.58
510.6	11.264	35.623	190.45
511.6	11.263	35.624	190.33
512.6	11.262	35.625	190.21
513.6	11.258	35.626	190.08
514.6	11.25	35.626	189.95
515.6	11.242	35.626	189.8
516.5	11.238	35.625	189.65
517.5	11.239	35.625	189.49
518.5	11.241	35.628	189.35
519.5	11.245	35.63	189.22
520.5	11.249	35.634	189.11
521.5	11.253	35.637	189.01
522.5	11.256	35.639	188.9
523.5	11.261	35.641	188.81
524.5	11.265	35.643	188.72
525.5	11.266	35.645	188.64
526.4	11.267	35.646	188.58
527.4	11.267	35.646	188.53
528.4	11.266	35.647	188.49
529.4	11.265	35.646	188.45
530.4	11.27	35.647	188.41
531.4	11.283	35.651	188.36
532.4	11.294	35.657	188.32
533.4	11.3	35.662	188.29
534.4	11.302	35.665	188.26
535.4	11.302	35.666	188.23
536.3	11.301	35.666	188.2
537.3	11.298	35.666	188.16
538.3	11.291	35.666	188.12
539.3	11.287	35.664	188.06
540.3	11.293	35.665	187.98
541.3	11.313	35.672	187.88
542.3	11.33	35.68	187.77
543.3	11.335	35.686	187.67
544.3	11.333	35.688	187.57
545.3	11.332	35.688	187.47
546.2	11.332	35.687	187.37
547.2	11.333	35.688	187.27
548.2	11.338	35.69	187.16
549.2	11.341	35.692	187.06
550.2	11.34	35.694	186.98
551.2	11.33	35.696	186.93
552.2	11.31	35.694	186.9
553.2	11.281	35.692	186.88
554.2	11.237	35.686	186.85
555.2	11.194	35.677	186.81
556.1	11.174	35.67	186.74
557.1	11.176	35.669	186.63
558.1	11.188	35.672	186.51
559.1	11.203	35.678	186.36
560.1	11.213	35.683	186.21
561.1	11.216	35.686	186.03
562.1	11.215	35.688	185.85
563.1	11.212	35.688	185.66
564.1	11.209	35.688	185.45
565.1	11.206	35.689	185.24
566.0	11.203	35.691	185.04
567.0	11.202	35.695	184.88
568.0	11.205	35.699	184.76
569.0	11.207	35.702	184.7
570.0	11.209	35.704	184.67
571.0	11.212	35.706	184.67
572.0	11.216	35.709	184.66
573.0	11.215	35.712	184.66
574.0	11.214	35.714	184.68
575.0	11.215	35.715	184.7
575.9	11.218	35.716	184.74
576.9	11.219	35.717	184.79
577.9	11.22	35.717	184.82
578.9	11.22	35.718	184.83
579.9	11.22	35.718	184.82
580.9	11.218	35.719	184.79
581.9	11.211	35.72	184.74
582.9	11.198	35.72	184.71
583.9	11.183	35.718	184.67
584.9	11.173	35.716	184.64
585.8	11.169	35.714	184.6
586.8	11.173	35.713	184.55
587.8	11.184	35.716	184.49
588.8	11.195	35.72	184.43
589.8	11.201	35.723	184.39
590.8	11.202	35.725	184.35
591.8	11.199	35.726	184.33
592.8	11.192	35.725	184.31
593.8	11.194	35.725	184.28
594.8	11.202	35.728	184.24
595.7	11.207	35.731	184.19
596.7	11.208	35.732	184.15
597.7	11.205	35.734	184.11
598.7	11.196	35.735	184.06
599.7	11.187	35.734	184.01
600.7	11.181	35.733	183.95
601.7	11.172	35.734	183.86
602.7	11.157	35.735	183.75
603.7	11.149	35.734	183.64
604.7	11.147	35.735	183.52
605.6	11.144	35.738	183.4
606.6	11.129	35.74	183.28
607.6	11.105	35.737	183.16
608.6	11.085	35.731	183.03
609.6	11.073	35.728	182.9
610.6	11.067	35.726	182.76
611.6	11.076	35.726	182.63
612.6	11.101	35.734	182.51
613.6	11.116	35.745	182.41
614.5	11.117	35.751	182.33
615.5	11.115	35.754	182.25
616.5	11.113	35.755	182.18
617.5	11.111	35.756	182.1
618.5	11.109	35.756	182.03
619.5	11.108	35.756	181.96
620.5	11.109	35.757	181.89
621.5	11.102	35.76	181.82
622.5	11.076	35.76	181.73
623.5	11.045	35.755	181.63
624.4	11.016	35.749	181.51
625.4	10.983	35.75	181.37
626.4	10.949	35.748	181.22
627.4	10.915	35.748	181.04
628.4	10.891	35.75	180.86
629.4	10.876	35.751	180.66
630.4	10.874	35.75	180.47
631.4	10.881	35.752	180.27
632.4	10.887	35.759	180.08
633.4	10.883	35.767	179.89
634.3	10.873	35.769	179.7
635.3	10.865	35.767	179.5
636.3	10.859	35.769	179.3
637.3	10.857	35.771	179.1
638.3	10.856	35.773	178.91
639.3	10.855	35.773	178.73
640.3	10.855	35.771	178.58
641.3	10.857	35.77	178.44
642.3	10.859	35.774	178.31
643.3	10.86	35.777	178.2
644.2	10.854	35.777	178.1
645.2	10.848	35.776	178.06
646.2	10.845	35.776	178.06
647.2	10.843	35.775	178.11
648.2	10.837	35.775	178.19
649.2	10.828	35.775	178.29
650.2	10.818	35.776	178.38
651.2	10.811	35.776	178.46
652.2	10.809	35.778	178.53
653.1	10.812	35.782	178.58
654.1	10.816	35.785	178.6
655.1	10.816	35.792	178.62
656.1	10.814	35.801	178.6
657.1	10.813	35.803	178.56
658.1	10.81	35.801	178.5
659.1	10.809	35.799	178.42
660.1	10.813	35.799	178.33
661.1	10.828	35.799	178.23
662.1	10.851	35.801	178.16
663.0	10.864	35.802	178.12
664.0	10.86	35.802	178.1
665.0	10.848	35.801	178.12
666.0	10.843	35.801	178.15
667.0	10.844	35.799	178.18
668.0	10.848	35.798	178.22
669.0	10.854	35.797	178.27
670.0	10.862	35.796	178.32
671.0	10.874	35.796	178.38
671.9	10.885	35.795	178.44
672.9	10.892	35.794	178.51
673.9	10.897	35.796	178.57
674.9	10.899	35.797	178.61
675.9	10.897	35.797	178.65
676.9	10.893	35.798	178.67
677.9	10.888	35.8	178.69
678.9	10.886	35.806	178.7
679.9	10.885	35.812	178.71
680.9	10.883	35.816	178.72
681.8	10.882	35.815	178.72
682.8	10.879	35.807	178.71
683.8	10.873	35.8	178.69
684.8	10.87	35.799	178.66
685.8	10.868	35.796	178.62
686.8	10.861	35.789	178.58
687.8	10.851	35.785	178.55
688.8	10.846	35.784	178.52
689.8	10.849	35.786	178.49
690.7	10.855	35.787	178.47
691.7	10.861	35.785	178.45
692.7	10.865	35.783	178.44
693.7	10.867	35.781	178.42
694.7	10.868	35.781	178.41
695.7	10.868	35.782	178.41
696.7	10.868	35.781	178.42
697.7	10.864	35.781	178.43
698.7	10.855	35.781	178.43
699.6	10.843	35.78	178.44
700.6	10.836	35.779	178.44
701.6	10.832	35.777	178.44
702.6	10.83	35.778	178.41
703.6	10.829	35.781	178.36
704.6	10.822	35.779	178.29
705.6	10.807	35.778	178.2
706.6	10.793	35.779	178.1
707.6	10.775	35.783	177.99
708.6	10.767	35.786	177.87
709.5	10.768	35.79	177.74
710.5	10.77	35.792	177.6
711.5	10.773	35.793	177.46
712.5	10.775	35.795	177.31
713.5	10.771	35.797	177.19
714.5	10.766	35.799	177.11
715.5	10.765	35.798	177.06
716.5	10.763	35.797	177.05
717.5	10.76	35.796	177.05
718.4	10.757	35.795	177.06
719.4	10.755	35.795	177.07
720.4	10.754	35.794	177.11
721.4	10.753	35.793	177.16
722.4	10.751	35.792	177.22
723.4	10.749	35.792	177.28
724.4	10.744	35.791	177.34
725.4	10.741	35.791	177.38
726.4	10.74	35.793	177.41
727.3	10.737	35.791	177.42
728.3	10.73	35.787	177.43
729.3	10.722	35.786	177.44
730.3	10.713	35.785	177.44
731.3	10.707	35.784	177.43
732.3	10.704	35.783	177.41
733.3	10.699	35.784	177.38
734.3	10.686	35.786	177.36
735.3	10.667	35.786	177.33
736.3	10.649	35.786	177.3
737.2	10.638	35.789	177.26
738.2	10.636	35.794	177.22
739.2	10.634	35.797	177.17
740.2	10.633	35.798	177.12
741.2	10.634	35.798	177.08
742.2	10.634	35.799	177.04
743.2	10.634	35.8	177.01
744.2	10.633	35.8	176.97
745.2	10.632	35.801	176.94
746.1	10.632	35.801	176.91
747.1	10.631	35.801	176.88
748.1	10.63	35.802	176.85
749.1	10.625	35.802	176.83
750.1	10.617	35.802	176.81
751.1	10.611	35.803	176.79
752.1	10.609	35.805	176.78
753.1	10.608	35.807	176.76
754.1	10.607	35.809	176.75
755.0	10.608	35.811	176.73
756.0	10.609	35.814	176.72
757.0	10.61	35.815	176.7
758.0	10.611	35.815	176.69
759.0	10.611	35.815	176.69
760.0	10.611	35.815	176.68
761.0	10.611	35.815	176.68
762.0	10.611	35.816	176.67
763.0	10.612	35.817	176.66
763.9	10.612	35.817	176.65
764.9	10.609	35.819	176.65
765.9	10.603	35.819	176.65
766.9	10.599	35.819	176.65
767.9	10.597	35.819	176.65
768.9	10.593	35.819	176.64
769.9	10.584	35.82	176.63
770.9	10.574	35.822	176.61
771.9	10.564	35.825	176.58
772.8	10.556	35.826	176.55
773.8	10.551	35.827	176.52
774.8	10.548	35.828	176.49
775.8	10.545	35.828	176.46
776.8	10.544	35.828	176.42
777.8	10.545	35.83	176.37
778.8	10.546	35.832	176.33
779.8	10.544	35.832	176.28
780.8	10.542	35.834	176.25
781.7	10.541	35.836	176.24
782.7	10.539	35.838	176.24
783.7	10.537	35.841	176.24
784.7	10.536	35.844	176.25
785.7	10.534	35.846	176.27
786.7	10.531	35.847	176.28
787.7	10.53	35.848	176.3
788.7	10.53	35.849	176.32
789.7	10.534	35.849	176.35
790.6	10.544	35.85	176.38
791.6	10.556	35.851	176.43
792.6	10.575	35.854	176.49
793.6	10.592	35.855	176.58
794.6	10.618	35.854	176.7
795.6	10.677	35.853	176.85
796.6	10.784	35.853	177.04
797.6	10.86	35.852	177.26
798.6	10.895	35.852	177.52
799.5	10.97	35.852	177.8
800.5	11.015	35.853	178.1
801.5	11.015	35.853	178.41
802.5	10.984	35.853	178.7
803.5	10.882	35.853	178.97
804.5	10.764	35.854	179.2
805.5	10.685	35.854	179.37
806.5	10.62	35.853	179.49
807.5	10.607	35.854	179.55
808.4	10.615	35.855	179.56
809.4	10.617	35.856	179.53
810.4	10.61	35.854	179.46
811.4	10.608	35.854	179.37
812.4	10.605	35.856	179.26
813.4	10.607	35.858	179.15
814.4	10.623	35.86	179.04
815.4	10.63	35.862	178.94
816.4	10.609	35.866	178.87
817.3	10.577	35.869	178.8
818.3	10.572	35.871	178.76
819.3	10.587	35.874	178.73
820.3	10.593	35.875	178.71
821.3	10.583	35.876	178.7
822.3	10.563	35.876	178.68
823.3	10.539	35.876	178.67
824.3	10.523	35.878	178.65
825.3	10.523	35.881	178.63
826.2	10.522	35.881	178.61
827.2	10.518	35.882	178.58
828.2	10.512	35.883	178.56
829.2	10.508	35.885	178.53
830.2	10.505	35.888	178.5
831.2	10.504	35.892	178.45
832.2	10.502	35.894	178.38
833.2	10.5	35.894	178.28
834.2	10.501	35.894	178.15
835.1	10.503	35.894	178.02
836.1	10.502	35.894	177.88
837.1	10.499	35.894	177.74
838.1	10.498	35.894	177.59
839.1	10.498	35.894	177.44
840.1	10.499	35.894	177.28
841.1	10.503	35.892	177.13
842.1	10.508	35.892	177.02
843.1	10.515	35.893	176.96
844.0	10.52	35.893	176.97
845.0	10.523	35.894	177.02
846.0	10.526	35.897	177.11
847.0	10.531	35.897	177.23
848.0	10.537	35.899	177.36
849.0	10.542	35.9	177.51
850.0	10.544	35.902	177.67
851.0	10.545	35.904	177.85
852.0	10.546	35.905	178.03
852.9	10.544	35.906	178.21
853.9	10.544	35.906	178.35
854.9	10.545	35.906	178.48
855.9	10.545	35.907	178.57
856.9	10.534	35.909	178.65
857.9	10.518	35.912	178.71
858.9	10.511	35.913	178.76
859.9	10.502	35.914	178.81
860.8	10.489	35.915	178.86
861.8	10.485	35.918	178.9
