Depth [m]	Temperature [degC]	Salinity [PSU]	Oxygen [umol/kg]
83.4	15.647	36.18	215.69
84.4	15.609	36.172	215.41
85.4	15.586	36.165	215.13
86.3	15.565	36.162	214.89
87.3	15.539	36.159	214.64
88.3	15.512	36.155	214.34
89.3	15.481	36.15	213.97
90.3	15.455	36.145	213.55
91.3	15.433	36.14	213.14
92.3	15.407	36.137	212.73
93.3	15.363	36.133	212.33
94.3	15.305	36.126	211.89
95.3	15.259	36.115	211.38
96.3	15.232	36.106	210.8
97.3	15.213	36.102	210.14
98.3	15.193	36.099	209.42
99.2	15.174	36.096	208.71
100.2	15.146	36.093	207.98
101.2	15.115	36.088	207.25
102.2	15.089	36.082	206.5
103.2	15.06	36.079	205.74
104.2	15.007	36.071	204.99
105.2	14.951	36.056	204.3
106.2	14.927	36.051	203.74
107.2	14.905	36.048	203.34
108.2	14.874	36.044	203.09
109.2	14.851	36.043	202.98
110.2	14.812	36.039	203.03
111.2	14.774	36.031	203.24
112.1	14.752	36.025	203.57
113.1	14.742	36.022	203.96
114.1	14.726	36.022	204.4
115.1	14.69	36.02	204.89
116.1	14.646	36.013	205.38
117.1	14.619	36.006	205.82
118.1	14.597	36.002	206.19
119.1	14.573	35.998	206.5
120.1	14.548	35.994	206.75
121.1	14.526	35.99	206.89
122.1	14.511	35.986	206.95
123.1	14.498	35.985	206.95
124.0	14.476	35.984	206.93
125.0	14.447	35.982	206.89
126.0	14.425	35.976	206.82
127.0	14.413	35.971	206.73
128.0	14.402	35.968	206.62
129.0	14.391	35.966	206.5
130.0	14.381	35.964	206.39
131.0	14.372	35.963	206.28
132.0	14.361	35.962	206.19
133.0	14.347	35.961	206.09
134.0	14.336	35.958	205.95
135.0	14.327	35.958	205.8
136.0	14.313	35.958	205.64
136.9	14.291	35.957	205.51
137.9	14.263	35.955	205.41
138.9	14.235	35.95	205.31
139.9	14.209	35.944	205.21
140.9	14.191	35.94	205.11
141.9	14.172	35.937	205.01
142.9	14.14	35.935	204.9
143.9	14.103	35.93	204.81
144.9	14.08	35.923	204.75
145.9	14.066	35.918	204.71
146.9	14.057	35.914	204.68
147.9	14.051	35.913	204.65
148.8	14.04	35.914	204.6
149.8	14.019	35.913	204.56
150.8	13.998	35.909	204.51
151.8	13.983	35.905	204.46
152.8	13.968	35.903	204.41
153.8	13.955	35.901	204.36
154.8	13.942	35.9	204.32
155.8	13.922	35.898	204.26
156.8	13.897	35.894	204.18
157.8	13.875	35.89	204.07
158.8	13.856	35.886	203.96
159.8	13.845	35.883	203.85
160.8	13.841	35.88	203.76
161.7	13.834	35.88	203.68
162.7	13.821	35.879	203.61
163.7	13.806	35.877	203.53
164.7	13.792	35.875	203.45
165.7	13.782	35.872	203.36
166.7	13.779	35.871	203.27
167.7	13.777	35.871	203.21
168.7	13.769	35.872	203.18
169.7	13.751	35.873	203.15
170.7	13.73	35.871	203.11
171.7	13.715	35.868	203.06
172.7	13.706	35.865	202.99
173.6	13.701	35.863	202.92
174.6	13.694	35.863	202.85
175.6	13.684	35.863	202.79
176.6	13.675	35.861	202.73
177.6	13.671	35.859	202.67
178.6	13.668	35.859	202.6
179.6	13.66	35.859	202.52
180.6	13.651	35.858	202.44
181.6	13.639	35.858	202.37
182.6	13.625	35.856	202.33
183.6	13.615	35.853	202.3
184.6	13.606	35.851	202.28
185.5	13.591	35.85	202.25
186.5	13.572	35.848	202.21
187.5	13.554	35.845	202.15
188.5	13.54	35.843	202.1
189.5	13.529	35.842	202.06
190.5	13.517	35.841	202.03
191.5	13.5	35.84	201.99
192.5	13.484	35.837	201.95
193.5	13.474	35.835	201.88
194.5	13.467	35.833	201.79
195.5	13.462	35.832	201.71
196.5	13.452	35.833	201.63
197.5	13.429	35.834	201.59
198.4	13.404	35.83	201.55
199.4	13.395	35.825	201.52
200.4	13.394	35.824	201.49
201.4	13.392	35.824	201.44
202.4	13.382	35.825	201.38
203.4	13.365	35.824	201.33
204.4	13.351	35.821	201.28
205.4	13.344	35.819	201.25
206.4	13.34	35.818	201.23
207.4	13.335	35.818	201.2
208.4	13.327	35.817	201.17
209.4	13.316	35.816	201.11
210.3	13.305	35.815	201.03
211.3	13.295	35.813	200.95
212.3	13.287	35.811	200.88
213.3	13.281	35.811	200.82
214.3	13.272	35.811	200.77
215.3	13.256	35.81	200.72
216.3	13.24	35.808	200.66
217.3	13.231	35.805	200.59
218.3	13.223	35.804	200.49
219.3	13.211	35.804	200.4
220.3	13.199	35.802	200.33
221.3	13.192	35.8	200.29
222.2	13.188	35.799	200.27
223.2	13.184	35.798	200.26
224.2	13.177	35.798	200.23
225.2	13.169	35.797	200.19
226.2	13.161	35.796	200.15
227.2	13.154	35.795	200.13
228.2	13.149	35.795	200.11
229.2	13.142	35.794	200.12
230.2	13.13	35.794	200.12
231.2	13.115	35.793	200.12
232.2	13.096	35.791	200.1
233.2	13.078	35.788	200.07
234.1	13.067	35.785	200.04
235.1	13.061	35.784	200.01
236.1	13.057	35.783	199.97
237.1	13.052	35.783	199.92
238.1	13.048	35.782	199.87
239.1	13.042	35.782	199.81
240.1	13.036	35.781	199.75
241.1	13.031	35.78	199.69
242.1	13.025	35.78	199.63
243.1	13.02	35.779	199.56
244.1	13.017	35.778	199.48
245.0	13.015	35.778	199.4
246.0	13.007	35.778	199.34
247.0	12.995	35.778	199.32
248.0	12.989	35.775	199.32
249.0	12.988	35.774	199.33
250.0	12.987	35.774	199.34
251.0	12.985	35.773	199.35
252.0	12.979	35.774	199.36
253.0	12.967	35.774	199.37
254.0	12.952	35.772	199.4
255.0	12.94	35.77	199.45
256.0	12.93	35.768	199.49
256.9	12.92	35.767	199.53
257.9	12.91	35.766	199.54
258.9	12.894	35.765	199.55
259.9	12.875	35.764	199.56
260.9	12.855	35.761	199.57
261.9	12.84	35.758	199.58
262.9	12.83	35.755	199.59
263.9	12.822	35.753	199.59
264.9	12.813	35.752	199.59
265.9	12.803	35.751	199.58
266.9	12.792	35.751	199.57
267.9	12.774	35.75	199.57
268.8	12.752	35.747	199.57
269.8	12.738	35.744	199.56
270.8	12.73	35.742	199.53
271.8	12.725	35.741	199.51
272.8	12.719	35.74	199.49
273.8	12.712	35.739	199.49
274.8	12.708	35.738	199.51
275.8	12.703	35.738	199.54
276.8	12.693	35.738	199.57
277.8	12.679	35.737	199.59
278.8	12.665	35.735	199.6
279.7	12.655	35.733	199.61
280.7	12.648	35.731	199.63
281.7	12.64	35.73	199.64
282.7	12.633	35.729	199.65
283.7	12.621	35.729	199.65
284.7	12.601	35.729	199.64
285.7	12.58	35.726	199.61
286.7	12.564	35.723	199.57
287.7	12.556	35.72	199.5
288.7	12.552	35.719	199.44
289.7	12.546	35.718	199.38
290.7	12.543	35.717	199.33
291.6	12.542	35.717	199.29
292.6	12.541	35.717	199.25
293.6	12.54	35.717	199.21
294.6	12.536	35.716	199.16
295.6	12.532	35.716	199.12
296.6	12.528	35.715	199.09
297.6	12.525	35.715	199.09
298.6	12.518	35.715	199.1
299.6	12.508	35.715	199.12
300.6	12.499	35.713	199.13
301.6	12.494	35.711	199.12
302.5	12.492	35.71	199.11
303.5	12.491	35.71	199.11
304.5	12.489	35.71	199.12
305.5	12.486	35.71	199.14
306.5	12.483	35.709	199.14
307.5	12.482	35.709	199.14
308.5	12.481	35.709	199.13
309.5	12.479	35.709	199.12
310.5	12.474	35.709	199.11
311.5	12.471	35.709	199.12
312.5	12.469	35.708	199.14
313.5	12.467	35.707	199.14
314.4	12.465	35.707	199.14
315.4	12.462	35.707	199.14
316.4	12.457	35.707	199.14
317.4	12.454	35.706	199.15
318.4	12.451	35.706	199.16
319.4	12.449	35.706	199.19
320.4	12.445	35.705	199.21
321.4	12.442	35.705	199.21
322.4	12.439	35.704	199.2
323.4	12.438	35.704	199.19
324.4	12.436	35.704	199.18
325.3	12.431	35.704	199.17
326.3	12.423	35.704	199.17
327.3	12.415	35.703	199.15
328.3	12.41	35.702	199.13
329.3	12.402	35.701	199.1
330.3	12.392	35.7	199.05
331.3	12.385	35.699	199.01
332.3	12.381	35.698	198.97
333.3	12.379	35.698	198.94
334.3	12.376	35.698	198.92
335.3	12.372	35.698	198.9
336.2	12.366	35.698	198.88
337.2	12.36	35.697	198.86
338.2	12.35	35.698	198.83
339.2	12.336	35.697	198.8
340.2	12.32	35.696	198.77
341.2	12.305	35.693	198.75
342.2	12.293	35.691	198.72
343.2	12.281	35.69	198.69
344.2	12.268	35.688	198.64
345.2	12.258	35.686	198.58
346.2	12.247	35.686	198.51
347.1	12.23	35.686	198.43
348.1	12.211	35.684	198.36
349.1	12.196	35.681	198.28
350.1	12.185	35.678	198.21
351.1	12.177	35.677	198.14
352.1	12.17	35.676	198.07
353.1	12.166	35.675	198.0
354.1	12.166	35.674	197.92
355.1	12.16	35.675	197.83
356.1	12.142	35.676	197.74
357.1	12.121	35.673	197.66
358.0	12.113	35.67	197.58
359.0	12.11	35.668	197.51
360.0	12.108	35.668	197.45
361.0	12.104	35.668	197.39
362.0	12.098	35.667	197.32
363.0	12.093	35.667	197.24
364.0	12.086	35.667	197.17
365.0	12.076	35.666	197.11
366.0	12.066	35.665	197.07
367.0	12.054	35.664	197.05
368.0	12.031	35.664	197.02
368.9	12.006	35.662	197.0
369.9	11.991	35.658	196.97
370.9	11.982	35.656	196.94
371.9	11.975	35.655	196.91
372.9	11.97	35.654	196.89
373.9	11.967	35.654	196.87
374.9	11.964	35.654	196.85
375.9	11.958	35.654	196.82
376.9	11.95	35.654	196.79
377.9	11.944	35.653	196.75
378.9	11.939	35.652	196.72
379.8	11.934	35.652	196.67
380.8	11.927	35.651	196.61
381.8	11.916	35.651	196.55
382.8	11.904	35.651	196.47
383.8	11.893	35.649	196.4
384.8	11.888	35.647	196.34
385.8	11.886	35.646	196.29
386.8	11.884	35.646	196.23
387.8	11.883	35.646	196.16
388.8	11.881	35.645	196.09
389.8	11.878	35.645	196.01
390.7	11.874	35.645	195.94
391.7	11.873	35.645	195.89
392.7	11.871	35.645	195.85
393.7	11.869	35.645	195.82
394.7	11.864	35.645	195.79
395.7	11.858	35.644	195.74
396.7	11.854	35.643	195.68
397.7	11.854	35.643	195.63
398.7	11.853	35.643	195.58
399.7	11.851	35.643	195.54
400.7	11.849	35.642	195.51
401.6	11.847	35.642	195.48
402.6	11.844	35.642	195.43
403.6	11.84	35.642	195.38
404.6	11.833	35.642	195.31
405.6	11.824	35.642	195.25
406.6	11.818	35.641	195.19
407.6	11.814	35.64	195.14
408.6	11.812	35.639	195.1
409.6	11.807	35.639	195.06
410.6	11.801	35.639	195.02
411.6	11.796	35.638	194.97
412.5	11.79	35.637	194.91
413.5	11.782	35.637	194.86
414.5	11.776	35.636	194.81
415.5	11.769	35.635	194.77
416.5	11.759	35.635	194.74
417.5	11.749	35.634	194.7
418.5	11.741	35.633	194.66
419.5	11.733	35.633	194.6
420.5	11.726	35.632	194.54
421.5	11.722	35.631	194.48
422.5	11.718	35.631	194.41
423.4	11.715	35.631	194.36
424.4	11.713	35.63	194.3
425.4	11.713	35.63	194.26
426.4	11.712	35.631	194.22
427.4	11.71	35.631	194.18
428.4	11.707	35.631	194.13
429.4	11.705	35.631	194.1
430.4	11.703	35.631	194.07
431.4	11.7	35.631	194.05
432.4	11.697	35.63	194.04
433.3	11.694	35.63	194.05
434.3	11.689	35.63	194.06
435.3	11.678	35.63	194.07
436.3	11.668	35.63	194.08
437.3	11.663	35.628	194.08
438.3	11.657	35.628	194.07
439.3	11.652	35.627	194.06
440.3	11.649	35.627	194.06
441.3	11.647	35.627	194.07
442.3	11.645	35.626	194.08
443.3	11.644	35.626	194.1
444.2	11.642	35.626	194.11
445.2	11.64	35.626	194.12
446.2	11.637	35.626	194.12
447.2	11.634	35.626	194.15
448.2	11.632	35.625	194.19
449.2	11.63	35.625	194.25
450.2	11.626	35.625	194.31
451.2	11.614	35.627	194.36
452.2	11.587	35.63	194.4
453.2	11.556	35.629	194.44
454.2	11.537	35.624	194.47
455.1	11.53	35.621	194.5
456.1	11.523	35.621	194.53
457.1	11.508	35.623	194.54
458.1	11.491	35.622	194.54
459.1	11.482	35.62	194.53
460.1	11.478	35.619	194.5
461.1	11.475	35.62	194.48
462.1	11.471	35.62	194.45
463.1	11.47	35.621	194.43
464.1	11.469	35.621	194.4
465.0	11.467	35.622	194.35
466.0	11.463	35.623	194.3
467.0	11.457	35.624	194.25
468.0	11.455	35.624	194.2
469.0	11.454	35.624	194.15
470.0	11.452	35.624	194.1
471.0	11.448	35.625	194.04
472.0	11.441	35.625	193.97
473.0	11.42	35.627	193.89
474.0	11.396	35.625	193.81
475.0	11.383	35.621	193.74
475.9	11.379	35.619	193.67
476.9	11.376	35.618	193.61
477.9	11.374	35.618	193.54
478.9	11.374	35.618	193.47
479.9	11.374	35.619	193.39
480.9	11.373	35.619	193.31
481.9	11.371	35.62	193.23
482.9	11.369	35.622	193.14
483.9	11.371	35.623	193.06
484.9	11.374	35.625	192.97
485.8	11.373	35.629	192.87
486.8	11.372	35.631	192.75
487.8	11.37	35.631	192.63
488.8	11.367	35.631	192.5
489.8	11.36	35.632	192.36
490.8	11.346	35.633	192.23
491.8	11.333	35.632	192.09
492.8	11.329	35.631	191.94
493.8	11.33	35.633	191.8
494.8	11.331	35.636	191.65
495.7	11.33	35.638	191.5
496.7	11.329	35.639	191.34
497.7	11.329	35.64	191.19
498.7	11.331	35.642	191.04
499.7	11.333	35.645	190.88
500.7	11.332	35.647	190.73
501.7	11.333	35.648	190.58
502.7	11.34	35.652	190.42
503.7	11.344	35.656	190.27
504.7	11.346	35.659	190.12
505.7	11.348	35.66	189.98
506.6	11.35	35.661	189.84
507.6	11.352	35.663	189.71
508.6	11.351	35.665	189.58
509.6	11.349	35.665	189.46
510.6	11.345	35.666	189.33
511.6	11.341	35.667	189.21
512.6	11.338	35.669	189.07
513.6	11.337	35.671	188.93
514.6	11.336	35.674	188.77
515.6	11.335	35.678	188.61
516.5	11.331	35.682	188.44
517.5	11.327	35.688	188.26
518.5	11.326	35.693	188.07
519.5	11.33	35.697	187.88
520.5	11.336	35.699	187.69
521.5	11.346	35.703	187.5
522.5	11.357	35.707	187.33
523.5	11.365	35.711	187.17
524.5	11.372	35.715	187.03
525.5	11.376	35.719	186.92
526.4	11.379	35.722	186.83
527.4	11.384	35.724	186.75
528.4	11.39	35.727	186.69
529.4	11.393	35.73	186.64
530.4	11.389	35.732	186.61
531.4	11.384	35.732	186.58
532.4	11.38	35.732	186.56
533.4	11.381	35.732	186.54
534.4	11.388	35.735	186.5
535.4	11.395	35.738	186.46
536.3	11.401	35.74	186.41
537.3	11.406	35.742	186.36
538.3	11.411	35.743	186.32
539.3	11.42	35.745	186.29
540.3	11.433	35.748	186.26
541.3	11.448	35.752	186.24
542.3	11.457	35.756	186.21
543.3	11.459	35.758	186.19
544.3	11.462	35.758	186.18
545.3	11.479	35.761	186.19
546.2	11.499	35.77	186.22
547.2	11.495	35.782	186.24
548.2	11.476	35.787	186.27
549.2	11.462	35.784	186.28
550.2	11.465	35.783	186.27
551.2	11.476	35.786	186.26
552.2	11.481	35.792	186.24
553.2	11.478	35.796	186.21
554.2	11.474	35.797	186.17
555.2	11.473	35.797	186.12
556.1	11.478	35.797	186.07
557.1	11.484	35.799	186.02
558.1	11.489	35.801	185.96
559.1	11.494	35.802	185.91
560.1	11.5	35.803	185.87
561.1	11.504	35.806	185.83
562.1	11.504	35.806	185.81
563.1	11.503	35.806	185.8
564.1	11.506	35.805	185.81
565.1	11.513	35.806	185.83
566.0	11.523	35.808	185.87
567.0	11.537	35.81	185.9
568.0	11.558	35.815	185.95
569.0	11.585	35.824	185.99
570.0	11.605	35.833	186.05
571.0	11.631	35.84	186.12
572.0	11.671	35.851	186.21
573.0	11.711	35.867	186.29
574.0	11.729	35.88	186.38
575.0	11.737	35.885	186.49
575.9	11.744	35.888	186.62
576.9	11.766	35.892	186.76
577.9	11.805	35.903	186.91
578.9	11.838	35.917	187.08
579.9	11.856	35.927	187.26
580.9	11.874	35.933	187.45
581.9	11.903	35.939	187.64
582.9	11.955	35.949	187.84
583.9	11.988	35.969	188.04
584.9	11.986	35.981	188.25
585.8	11.994	35.981	188.46
586.8	12.014	35.985	188.65
587.8	12.032	35.991	188.83
588.8	12.045	35.994	189.01
589.8	12.053	35.998	189.19
590.8	12.054	35.999	189.36
591.8	12.056	35.999	189.54
592.8	12.061	36.0	189.72
593.8	12.068	36.003	189.89
594.8	12.072	36.005	190.05
595.7	12.077	36.007	190.2
596.7	12.082	36.009	190.34
597.7	12.086	36.011	190.46
598.7	12.088	36.013	190.58
599.7	12.089	36.013	190.68
600.7	12.091	36.014	190.77
601.7	12.094	36.016	190.85
602.7	12.098	36.018	190.91
603.7	12.101	36.021	190.97
604.7	12.104	36.022	191.02
605.6	12.106	36.023	191.06
606.6	12.107	36.024	191.09
607.6	12.108	36.024	191.12
608.6	12.108	36.026	191.16
609.6	12.109	36.027	191.18
610.6	12.112	36.029	191.18
611.6	12.117	36.031	191.18
612.6	12.122	36.034	191.16
613.6	12.125	36.036	191.15
614.5	12.132	36.038	191.14
615.5	12.145	36.042	191.12
616.5	12.16	36.047	191.1
617.5	12.174	36.051	191.09
618.5	12.195	36.054	191.07
619.5	12.23	36.061	191.07
620.5	12.259	36.078	191.1
621.5	12.263	36.089	191.15
622.5	12.247	36.093	191.22
623.5	12.22	36.089	191.27
624.4	12.196	36.083	191.29
625.4	12.181	36.081	191.28
626.4	12.162	36.081	191.23
627.4	12.132	36.077	191.13
628.4	12.075	36.067	190.97
629.4	11.91	36.049	190.74
630.4	11.748	36.024	190.44
631.4	11.666	35.998	190.05
632.4	11.62	35.977	189.57
633.4	11.594	35.963	189.03
634.3	11.583	35.957	188.45
635.3	11.578	35.955	187.87
636.3	11.576	35.954	187.29
637.3	11.579	35.955	186.75
638.3	11.583	35.957	186.26
639.3	11.604	35.958	185.85
640.3	11.672	35.976	185.52
641.3	11.73	36.001	185.28
642.3	11.754	36.016	185.12
643.3	11.769	36.025	185.04
644.2	11.788	36.031	185.03
645.2	11.838	36.043	185.07
646.2	11.892	36.071	185.16
647.2	11.91	36.097	185.28
648.2	11.892	36.106	185.41
649.2	11.872	36.106	185.55
650.2	11.872	36.105	185.66
651.2	11.886	36.108	185.75
652.2	11.904	36.116	185.81
653.1	11.911	36.121	185.86
654.1	11.912	36.124	185.9
655.1	11.912	36.126	185.92
656.1	11.913	36.129	185.93
657.1	11.907	36.132	185.91
658.1	11.886	36.134	185.86
659.1	11.865	36.13	185.77
660.1	11.847	36.127	185.66
661.1	11.819	36.127	185.52
662.1	11.777	36.125	185.37
663.0	11.748	36.119	185.21
664.0	11.742	36.119	185.05
665.0	11.747	36.126	184.89
666.0	11.757	36.134	184.74
667.0	11.767	36.143	184.61
668.0	11.773	36.148	184.53
669.0	11.777	36.151	184.5
670.0	11.785	36.156	184.53
671.0	11.79	36.162	184.61
671.9	11.792	36.165	184.73
672.9	11.794	36.167	184.89
673.9	11.796	36.17	185.1
674.9	11.795	36.173	185.34
675.9	11.794	36.175	185.6
676.9	11.793	36.177	185.86
677.9	11.793	36.179	186.12
678.9	11.792	36.18	186.36
679.9	11.791	36.181	186.57
680.9	11.792	36.181	186.76
681.8	11.791	36.181	186.92
682.8	11.79	36.182	187.06
683.8	11.788	36.183	187.18
684.8	11.785	36.184	187.25
685.8	11.78	36.186	187.29
686.8	11.773	36.189	187.29
687.8	11.766	36.192	187.28
688.8	11.741	36.196	187.24
689.8	11.716	36.198	187.2
690.7	11.707	36.196	187.13
691.7	11.704	36.196	187.05
692.7	11.703	36.197	186.97
693.7	11.702	36.199	186.88
694.7	11.704	36.2	186.8
695.7	11.71	36.202	186.73
696.7	11.722	36.208	186.68
697.7	11.731	36.215	186.64
698.7	11.733	36.219	186.61
699.6	11.735	36.22	186.6
700.6	11.737	36.221	186.58
701.6	11.741	36.223	186.58
702.6	11.742	36.224	186.59
703.6	11.743	36.225	186.59
704.6	11.745	36.225	186.6
705.6	11.744	36.227	186.61
706.6	11.74	36.228	186.6
707.6	11.739	36.227	186.58
708.6	11.739	36.227	186.54
709.5	11.739	36.228	186.49
710.5	11.744	36.229	186.43
711.5	11.749	36.233	186.37
712.5	11.749	36.235	186.32
713.5	11.75	36.236	186.27
714.5	11.751	36.237	186.22
715.5	11.754	36.237	186.18
716.5	11.766	36.239	186.15
717.5	11.786	36.244	186.14
718.4	11.794	36.25	186.15
719.4	11.795	36.251	186.19
720.4	11.798	36.251	186.26
721.4	11.813	36.252	186.34
722.4	11.837	36.258	186.44
723.4	11.855	36.266	186.54
724.4	11.863	36.271	186.65
725.4	11.87	36.273	186.77
726.4	11.882	36.274	186.89
727.3	11.901	36.28	187.02
728.3	11.911	36.285	187.13
729.3	11.916	36.288	187.24
730.3	11.92	36.289	187.33
731.3	11.923	36.29	187.4
732.3	11.929	36.291	187.47
733.3	11.938	36.293	187.53
734.3	11.937	36.296	187.6
735.3	11.933	36.295	187.65
736.3	11.951	36.297	187.7
737.2	11.971	36.304	187.74
738.2	11.98	36.309	187.8
739.2	11.982	36.309	187.86
740.2	11.985	36.309	187.94
741.2	11.989	36.311	188.01
742.2	11.992	36.312	188.1
743.2	12.002	36.313	188.19
744.2	12.012	36.317	188.28
745.2	12.016	36.321	188.36
746.1	12.015	36.32	188.45
747.1	12.013	36.32	188.55
748.1	12.011	36.319	188.64
749.1	12.015	36.316	188.72
750.1	12.028	36.32	188.81
751.1	12.038	36.325	188.89
752.1	12.042	36.326	188.97
753.1	12.056	36.33	189.04
754.1	12.063	36.335	189.12
755.0	12.06	36.334	189.2
756.0	12.074	36.337	189.28
757.0	12.092	36.345	189.36
758.0	12.1	36.35	189.43
759.0	12.101	36.353	189.5
760.0	12.095	36.351	189.56
761.0	12.089	36.347	189.63
762.0	12.087	36.344	189.69
763.0	12.086	36.342	189.74
763.9	12.087	36.343	189.79
764.9	12.105	36.35	189.84
765.9	12.133	36.363	189.89
766.9	12.158	36.38	189.94
767.9	12.182	36.393	189.99
768.9	12.203	36.403	190.06
769.9	12.218	36.412	190.13
770.9	12.229	36.418	190.21
771.9	12.233	36.42	190.29
772.8	12.236	36.422	190.38
773.8	12.239	36.423	190.48
774.8	12.241	36.423	190.59
775.8	12.247	36.424	190.69
776.8	12.254	36.425	190.8
777.8	12.267	36.429	190.9
778.8	12.282	36.434	191.0
779.8	12.288	36.438	191.09
780.8	12.294	36.439	191.18
781.7	12.301	36.442	191.26
782.7	12.301	36.443	191.34
783.7	12.3	36.443	191.41
784.7	12.3	36.443	191.47
785.7	12.305	36.443	191.53
786.7	12.317	36.445	191.59
787.7	12.325	36.449	191.64
788.7	12.34	36.452	191.71
789.7	12.358	36.457	191.78
790.6	12.375	36.464	191.86
791.6	12.387	36.469	191.94
792.6	12.396	36.474	192.04
793.6	12.415	36.476	192.14
794.6	12.447	36.481	192.24
795.6	12.469	36.49	192.36
796.6	12.49	36.499	192.48
797.6	12.505	36.506	192.61
798.6	12.512	36.51	192.75
799.5	12.515	36.512	192.88
800.5	12.512	36.513	193.02
801.5	12.513	36.51	193.16
802.5	12.53	36.513	193.3
803.5	12.561	36.52	193.44
804.5	12.595	36.529	193.59
805.5	12.62	36.539	193.74
806.5	12.644	36.546	193.9
807.5	12.667	36.553	194.05
808.4	12.688	36.563	194.2
809.4	12.704	36.568	194.36
810.4	12.719	36.574	194.51
811.4	12.728	36.579	194.65
812.4	12.727	36.583	194.79
813.4	12.714	36.583	194.92
814.4	12.701	36.581	195.04
815.4	12.699	36.578	195.14
816.4	12.696	36.578	195.23
817.3	12.692	36.577	195.31
818.3	12.69	36.577	195.37
819.3	12.689	36.576	195.44
820.3	12.687	36.576	195.49
821.3	12.684	36.575	195.54
822.3	12.682	36.574	195.58
823.3	12.683	36.574	195.62
824.3	12.683	36.574	195.65
825.3	12.683	36.574	195.68
826.2	12.682	36.574	195.7
827.2	12.68	36.574	195.73
828.2	12.677	36.573	195.76
829.2	12.675	36.573	195.78
830.2	12.672	36.572	195.79
831.2	12.671	36.572	195.8
832.2	12.67	36.572	195.8
833.2	12.67	36.572	195.8
834.2	12.669	36.572	195.8
835.1	12.667	36.572	195.81
836.1	12.665	36.572	195.82
837.1	12.663	36.571	195.82
838.1	12.662	36.571	195.82
839.1	12.661	36.571	195.82
840.1	12.661	36.57	195.82
841.1	12.661	36.57	195.82
842.1	12.66	36.57	195.83
843.1	12.661	36.57	195.83
844.0	12.661	36.571	195.84
845.0	12.661	36.571	195.84
846.0	12.662	36.571	195.84
847.0	12.663	36.571	195.84
848.0	12.664	36.571	195.84
849.0	12.664	36.571	195.85
850.0	12.664	36.571	195.86
851.0	12.664	36.571	195.88
852.0	12.664	36.571	195.9
852.9	12.664	36.571	195.91
853.9	12.664	36.572	195.93
854.9	12.664	36.572	195.96
855.9	12.665	36.572	195.98
856.9	12.665	36.572	196.0
857.9	12.665	36.572	196.02
858.9	12.665	36.572	196.04
859.9	12.666	36.573	196.05
860.8	12.666	36.573	196.06
861.8	12.665	36.573	196.07
