Depth [m]	Temperature [degC]	Salinity [PSU]	Oxygen [umol/kg]
71.5	16.263	36.266	237.81
72.5	16.249	36.262	237.15
73.4	16.237	36.262	236.45
74.4	16.211	36.262	235.72
75.4	16.157	36.262	234.97
76.4	16.08	36.255	234.23
77.4	16.025	36.239	233.46
78.4	16.011	36.228	232.69
79.4	16.002	36.228	231.93
80.4	15.979	36.228	231.19
81.4	15.948	36.224	230.5
82.4	15.924	36.219	229.85
83.4	15.896	36.213	229.25
84.4	15.866	36.207	228.7
85.4	15.843	36.202	228.2
86.3	15.832	36.2	227.76
87.3	15.82	36.2	227.36
88.3	15.79	36.199	227.01
89.3	15.753	36.191	226.69
90.3	15.723	36.183	226.41
91.3	15.703	36.179	226.13
92.3	15.69	36.178	225.82
93.3	15.683	36.177	225.5
94.3	15.676	36.176	225.15
95.3	15.663	36.175	224.75
96.3	15.635	36.173	224.29
97.3	15.6	36.168	223.76
98.3	15.573	36.162	223.19
99.2	15.566	36.16	222.59
100.2	15.562	36.16	221.99
101.2	15.553	36.161	221.4
102.2	15.537	36.162	220.83
103.2	15.526	36.16	220.33
104.2	15.518	36.158	219.9
105.2	15.511	36.157	219.55
106.2	15.5	36.157	219.34
107.2	15.479	36.156	219.28
108.2	15.458	36.153	219.35
109.2	15.44	36.15	219.52
110.2	15.426	36.147	219.75
111.2	15.415	36.146	220.0
112.1	15.404	36.145	220.27
113.1	15.394	36.145	220.56
114.1	15.371	36.146	220.84
115.1	15.339	36.142	221.1
116.1	15.316	36.135	221.33
117.1	15.3	36.131	221.51
118.1	15.286	36.128	221.61
119.1	15.27	36.126	221.64
120.1	15.25	36.124	221.63
121.1	15.234	36.121	221.6
122.1	15.224	36.117	221.56
123.1	15.217	36.115	221.51
124.0	15.202	36.114	221.45
125.0	15.167	36.11	221.37
126.0	15.12	36.101	221.27
127.0	15.084	36.092	221.15
128.0	15.062	36.087	221.02
129.0	15.049	36.085	220.9
130.0	15.041	36.084	220.78
131.0	15.035	36.082	220.68
132.0	15.032	36.081	220.59
133.0	15.028	36.08	220.51
134.0	15.024	36.078	220.42
135.0	15.019	36.077	220.33
136.0	15.015	36.076	220.24
136.9	15.013	36.076	220.16
137.9	15.005	36.078	220.1
138.9	14.987	36.077	220.06
139.9	14.973	36.073	220.03
140.9	14.964	36.069	219.98
141.9	14.947	36.066	219.9
142.9	14.929	36.064	219.8
143.9	14.902	36.062	219.69
144.9	14.871	36.058	219.58
145.9	14.831	36.053	219.46
146.9	14.779	36.046	219.33
147.9	14.73	36.032	219.19
148.8	14.691	36.019	219.03
149.8	14.667	36.012	218.85
150.8	14.643	36.009	218.65
151.8	14.621	36.005	218.46
152.8	14.608	36.001	218.28
153.8	14.601	35.999	218.11
154.8	14.595	35.997	217.96
155.8	14.587	35.996	217.81
156.8	14.58	35.994	217.68
157.8	14.575	35.993	217.55
158.8	14.57	35.992	217.44
159.8	14.565	35.991	217.33
160.8	14.56	35.991	217.25
161.7	14.551	35.991	217.18
162.7	14.541	35.99	217.12
163.7	14.528	35.989	217.07
164.7	14.513	35.987	217.02
165.7	14.499	35.985	216.98
166.7	14.486	35.982	216.92
167.7	14.473	35.981	216.85
168.7	14.456	35.979	216.77
169.7	14.428	35.978	216.68
170.7	14.398	35.972	216.6
171.7	14.372	35.965	216.51
172.7	14.344	35.958	216.43
173.6	14.317	35.951	216.34
174.6	14.295	35.945	216.23
175.6	14.272	35.941	216.09
176.6	14.247	35.938	215.95
177.6	14.226	35.937	215.81
178.6	14.202	35.935	215.7
179.6	14.175	35.93	215.6
180.6	14.159	35.923	215.5
181.6	14.15	35.92	215.38
182.6	14.132	35.919	215.23
183.6	14.109	35.917	215.06
184.6	14.09	35.914	214.88
185.5	14.073	35.913	214.7
186.5	14.056	35.91	214.53
187.5	14.04	35.907	214.36
188.5	14.019	35.904	214.18
189.5	13.986	35.899	213.98
190.5	13.952	35.891	213.77
191.5	13.925	35.885	213.57
192.5	13.906	35.881	213.37
193.5	13.892	35.879	213.19
194.5	13.884	35.877	213.04
195.5	13.88	35.876	212.9
196.5	13.873	35.876	212.77
197.5	13.863	35.875	212.66
198.4	13.85	35.873	212.56
199.4	13.838	35.871	212.47
200.4	13.825	35.869	212.39
201.4	13.808	35.866	212.32
202.4	13.794	35.863	212.25
203.4	13.784	35.861	212.18
204.4	13.774	35.86	212.1
205.4	13.765	35.859	212.0
206.4	13.753	35.859	211.89
207.4	13.737	35.858	211.77
208.4	13.721	35.855	211.63
209.4	13.707	35.853	211.46
210.3	13.695	35.852	211.26
211.3	13.688	35.85	211.04
212.3	13.685	35.85	210.79
213.3	13.681	35.85	210.52
214.3	13.679	35.85	210.23
215.3	13.68	35.851	209.92
216.3	13.682	35.855	209.59
217.3	13.676	35.859	209.25
218.3	13.665	35.86	208.9
219.3	13.654	35.859	208.55
220.3	13.647	35.857	208.2
221.3	13.64	35.856	207.88
222.2	13.628	35.856	207.57
223.2	13.608	35.855	207.29
224.2	13.588	35.852	207.04
225.2	13.578	35.848	206.83
226.2	13.574	35.846	206.65
227.2	13.572	35.846	206.5
228.2	13.565	35.847	206.38
229.2	13.548	35.847	206.29
230.2	13.524	35.843	206.21
231.2	13.506	35.838	206.13
232.2	13.49	35.835	206.06
233.2	13.474	35.832	206.0
234.1	13.469	35.83	205.93
235.1	13.475	35.83	205.86
236.1	13.478	35.833	205.79
237.1	13.47	35.836	205.71
238.1	13.454	35.835	205.63
239.1	13.438	35.832	205.55
240.1	13.427	35.829	205.48
241.1	13.42	35.827	205.41
242.1	13.413	35.825	205.37
243.1	13.406	35.824	205.33
244.1	13.399	35.822	205.3
245.0	13.392	35.823	205.27
246.0	13.374	35.825	205.24
247.0	13.347	35.824	205.19
248.0	13.327	35.821	205.14
249.0	13.31	35.818	205.08
250.0	13.293	35.816	205.01
251.0	13.283	35.813	204.93
252.0	13.274	35.811	204.84
253.0	13.263	35.81	204.74
254.0	13.249	35.809	204.62
255.0	13.234	35.807	204.51
256.0	13.219	35.805	204.4
256.9	13.208	35.802	204.31
257.9	13.204	35.8	204.23
258.9	13.201	35.8	204.14
259.9	13.19	35.8	204.04
260.9	13.171	35.8	203.94
261.9	13.157	35.797	203.84
262.9	13.153	35.794	203.74
263.9	13.15	35.793	203.66
264.9	13.148	35.793	203.59
265.9	13.145	35.793	203.52
266.9	13.139	35.792	203.44
267.9	13.131	35.791	203.35
268.8	13.124	35.79	203.26
269.8	13.12	35.79	203.2
270.8	13.113	35.791	203.18
271.8	13.098	35.79	203.19
272.8	13.081	35.788	203.22
273.8	13.066	35.785	203.25
274.8	13.056	35.782	203.28
275.8	13.049	35.781	203.31
276.8	13.037	35.783	203.35
277.8	13.018	35.781	203.41
278.8	13.003	35.778	203.48
279.7	12.994	35.777	203.57
280.7	12.972	35.777	203.64
281.7	12.939	35.774	203.71
282.7	12.91	35.769	203.76
283.7	12.892	35.764	203.82
284.7	12.874	35.762	203.88
285.7	12.845	35.759	203.95
286.7	12.809	35.755	204.03
287.7	12.78	35.747	204.1
288.7	12.766	35.741	204.17
289.7	12.762	35.74	204.23
290.7	12.76	35.74	204.3
291.6	12.757	35.74	204.36
292.6	12.752	35.739	204.42
293.6	12.748	35.739	204.47
294.6	12.745	35.738	204.51
295.6	12.742	35.738	204.53
296.6	12.737	35.738	204.53
297.6	12.73	35.738	204.52
298.6	12.721	35.738	204.5
299.6	12.714	35.736	204.47
300.6	12.704	35.736	204.44
301.6	12.693	35.735	204.39
302.5	12.685	35.734	204.34
303.5	12.68	35.733	204.27
304.5	12.672	35.732	204.2
305.5	12.662	35.731	204.15
306.5	12.655	35.729	204.11
307.5	12.652	35.728	204.08
308.5	12.65	35.728	204.05
309.5	12.649	35.728	204.03
310.5	12.648	35.728	204.01
311.5	12.646	35.728	203.99
312.5	12.642	35.728	203.98
313.5	12.635	35.728	203.97
314.4	12.617	35.729	203.97
315.4	12.594	35.727	203.96
316.4	12.579	35.723	203.95
317.4	12.568	35.72	203.92
318.4	12.558	35.718	203.9
319.4	12.552	35.717	203.87
320.4	12.547	35.717	203.85
321.4	12.542	35.716	203.83
322.4	12.539	35.715	203.83
323.4	12.538	35.715	203.83
324.4	12.535	35.715	203.83
325.3	12.529	35.715	203.85
326.3	12.519	35.716	203.88
327.3	12.494	35.716	203.92
328.3	12.46	35.712	203.98
329.3	12.435	35.705	204.06
330.3	12.421	35.699	204.14
331.3	12.414	35.697	204.22
332.3	12.409	35.696	204.3
333.3	12.404	35.695	204.37
334.3	12.396	35.695	204.43
335.3	12.387	35.695	204.49
336.2	12.378	35.694	204.55
337.2	12.37	35.693	204.6
338.2	12.362	35.692	204.64
339.2	12.356	35.69	204.66
340.2	12.35	35.69	204.66
341.2	12.343	35.689	204.65
342.2	12.332	35.689	204.63
343.2	12.32	35.689	204.61
344.2	12.308	35.687	204.58
345.2	12.295	35.686	204.56
346.2	12.281	35.684	204.53
347.1	12.269	35.682	204.5
348.1	12.251	35.681	204.45
349.1	12.23	35.679	204.4
350.1	12.217	35.676	204.36
351.1	12.211	35.674	204.32
352.1	12.207	35.673	204.29
353.1	12.199	35.673	204.25
354.1	12.189	35.672	204.22
355.1	12.182	35.671	204.18
356.1	12.176	35.67	204.15
357.1	12.173	35.669	204.11
358.0	12.169	35.669	204.08
359.0	12.166	35.668	204.05
360.0	12.164	35.668	204.02
361.0	12.161	35.668	203.98
362.0	12.159	35.668	203.93
363.0	12.157	35.668	203.88
364.0	12.154	35.668	203.84
365.0	12.147	35.668	203.8
366.0	12.135	35.667	203.75
367.0	12.126	35.666	203.69
368.0	12.123	35.664	203.63
368.9	12.12	35.664	203.56
369.9	12.116	35.664	203.49
370.9	12.108	35.664	203.42
371.9	12.096	35.664	203.36
372.9	12.084	35.663	203.29
373.9	12.075	35.66	203.21
374.9	12.07	35.659	203.13
375.9	12.063	35.658	203.05
376.9	12.055	35.658	202.96
377.9	12.047	35.657	202.86
378.9	12.039	35.657	202.77
379.8	12.034	35.655	202.68
380.8	12.033	35.654	202.59
381.8	12.029	35.654	202.49
382.8	12.016	35.655	202.39
383.8	11.995	35.655	202.28
384.8	11.977	35.652	202.15
385.8	11.967	35.65	202.03
386.8	11.959	35.65	201.89
387.8	11.947	35.65	201.74
388.8	11.934	35.649	201.59
389.8	11.923	35.647	201.43
390.7	11.912	35.646	201.26
391.7	11.899	35.646	201.09
392.7	11.889	35.644	200.92
393.7	11.883	35.643	200.73
394.7	11.879	35.642	200.54
395.7	11.873	35.642	200.35
396.7	11.869	35.642	200.17
397.7	11.867	35.642	200.0
398.7	11.864	35.642	199.83
399.7	11.861	35.642	199.67
400.7	11.859	35.642	199.52
401.6	11.857	35.642	199.37
402.6	11.852	35.642	199.22
403.6	11.845	35.642	199.08
404.6	11.837	35.642	198.96
405.6	11.831	35.641	198.86
406.6	11.827	35.64	198.78
407.6	11.823	35.64	198.7
408.6	11.821	35.639	198.63
409.6	11.82	35.639	198.55
410.6	11.818	35.639	198.46
411.6	11.816	35.639	198.37
412.5	11.815	35.639	198.29
413.5	11.813	35.639	198.2
414.5	11.809	35.639	198.12
415.5	11.801	35.64	198.02
416.5	11.791	35.639	197.92
417.5	11.779	35.639	197.8
418.5	11.768	35.637	197.66
419.5	11.761	35.635	197.51
420.5	11.755	35.635	197.37
421.5	11.746	35.635	197.23
422.5	11.735	35.635	197.1
423.4	11.723	35.634	196.98
424.4	11.713	35.633	196.87
425.4	11.707	35.631	196.75
426.4	11.706	35.63	196.63
427.4	11.703	35.629	196.52
428.4	11.699	35.629	196.42
429.4	11.694	35.629	196.32
430.4	11.689	35.629	196.24
431.4	11.682	35.63	196.17
432.4	11.673	35.629	196.1
433.3	11.668	35.627	196.02
434.3	11.664	35.626	195.93
435.3	11.661	35.626	195.83
436.3	11.656	35.626	195.72
437.3	11.649	35.626	195.6
438.3	11.643	35.625	195.48
439.3	11.637	35.625	195.37
440.3	11.632	35.624	195.26
441.3	11.626	35.624	195.15
442.3	11.619	35.624	195.04
443.3	11.616	35.622	194.91
444.2	11.615	35.622	194.78
445.2	11.612	35.622	194.64
446.2	11.607	35.622	194.5
447.2	11.601	35.622	194.37
448.2	11.59	35.623	194.25
449.2	11.576	35.622	194.13
450.2	11.566	35.62	193.99
451.2	11.559	35.619	193.83
452.2	11.552	35.619	193.64
453.2	11.544	35.619	193.43
454.2	11.535	35.618	193.22
455.1	11.531	35.617	193.02
456.1	11.531	35.616	192.84
457.1	11.53	35.617	192.68
458.1	11.529	35.617	192.51
459.1	11.528	35.617	192.31
460.1	11.524	35.617	192.1
461.1	11.518	35.618	191.89
462.1	11.509	35.618	191.7
463.1	11.503	35.617	191.56
464.1	11.499	35.617	191.45
465.0	11.497	35.617	191.36
466.0	11.494	35.618	191.27
467.0	11.492	35.618	191.14
468.0	11.488	35.618	191.01
469.0	11.482	35.618	190.88
470.0	11.478	35.618	190.78
471.0	11.472	35.618	190.73
472.0	11.465	35.618	190.71
473.0	11.46	35.618	190.69
474.0	11.454	35.618	190.66
475.0	11.445	35.618	190.6
475.9	11.435	35.617	190.55
476.9	11.427	35.616	190.52
477.9	11.423	35.616	190.51
478.9	11.42	35.616	190.53
479.9	11.418	35.616	190.56
480.9	11.416	35.616	190.59
481.9	11.412	35.617	190.6
482.9	11.407	35.619	190.59
483.9	11.401	35.62	190.57
484.9	11.394	35.62	190.54
485.8	11.388	35.619	190.5
486.8	11.385	35.619	190.46
487.8	11.382	35.619	190.4
488.8	11.381	35.619	190.34
489.8	11.381	35.62	190.26
490.8	11.382	35.62	190.18
491.8	11.385	35.622	190.08
492.8	11.388	35.624	189.99
493.8	11.39	35.626	189.9
494.8	11.388	35.627	189.82
495.7	11.387	35.627	189.75
496.7	11.387	35.627	189.68
497.7	11.378	35.628	189.61
498.7	11.363	35.627	189.54
499.7	11.354	35.624	189.46
500.7	11.349	35.622	189.38
501.7	11.349	35.622	189.29
502.7	11.355	35.625	189.19
503.7	11.363	35.63	189.07
504.7	11.367	35.633	188.94
505.7	11.369	35.636	188.79
506.6	11.369	35.637	188.64
507.6	11.369	35.637	188.5
508.6	11.367	35.639	188.37
509.6	11.363	35.64	188.25
510.6	11.356	35.64	188.1
511.6	11.348	35.64	187.92
512.6	11.34	35.639	187.72
513.6	11.333	35.639	187.53
514.6	11.329	35.638	187.37
515.6	11.328	35.638	187.24
516.5	11.324	35.638	187.11
517.5	11.32	35.638	186.98
518.5	11.312	35.639	186.81
519.5	11.299	35.638	186.62
520.5	11.292	35.636	186.45
521.5	11.287	35.637	186.34
522.5	11.266	35.639	186.3
523.5	11.245	35.637	186.29
524.5	11.238	35.633	186.28
525.5	11.237	35.632	186.26
526.4	11.237	35.632	186.23
527.4	11.238	35.632	186.2
528.4	11.24	35.633	186.2
529.4	11.241	35.634	186.25
530.4	11.239	35.636	186.32
531.4	11.237	35.636	186.38
532.4	11.237	35.636	186.37
533.4	11.238	35.637	186.31
534.4	11.24	35.639	186.2
535.4	11.232	35.642	186.07
536.3	11.213	35.643	185.93
537.3	11.196	35.64	185.8
538.3	11.183	35.636	185.67
539.3	11.174	35.633	185.53
540.3	11.167	35.632	185.37
541.3	11.153	35.632	185.19
542.3	11.137	35.63	185.01
543.3	11.129	35.627	184.88
544.3	11.13	35.624	184.8
545.3	11.138	35.626	184.76
546.2	11.144	35.631	184.75
547.2	11.142	35.635	184.76
548.2	11.138	35.636	184.77
549.2	11.137	35.637	184.77
550.2	11.136	35.638	184.72
551.2	11.132	35.64	184.65
552.2	11.127	35.641	184.55
553.2	11.123	35.642	184.42
554.2	11.119	35.644	184.28
555.2	11.116	35.645	184.11
556.1	11.115	35.645	183.95
557.1	11.115	35.646	183.76
558.1	11.115	35.646	183.53
559.1	11.115	35.647	183.27
560.1	11.117	35.647	182.99
561.1	11.122	35.648	182.75
562.1	11.128	35.651	182.55
563.1	11.129	35.657	182.41
564.1	11.129	35.66	182.32
565.1	11.129	35.664	182.25
566.0	11.127	35.666	182.16
567.0	11.121	35.666	182.05
568.0	11.117	35.665	181.93
569.0	11.115	35.665	181.84
570.0	11.113	35.665	181.8
571.0	11.109	35.665	181.81
572.0	11.098	35.665	181.84
573.0	11.082	35.663	181.86
574.0	11.066	35.661	181.84
575.0	11.051	35.659	181.79
575.9	11.052	35.655	181.73
576.9	11.073	35.656	181.68
577.9	11.103	35.664	181.67
578.9	11.128	35.677	181.69
579.9	11.143	35.687	181.73
580.9	11.152	35.691	181.75
581.9	11.16	35.694	181.75
582.9	11.167	35.696	181.75
583.9	11.176	35.697	181.75
584.9	11.195	35.699	181.76
585.8	11.214	35.707	181.81
586.8	11.223	35.713	181.88
587.8	11.23	35.716	181.96
588.8	11.241	35.72	182.03
589.8	11.249	35.725	182.09
590.8	11.253	35.729	182.12
591.8	11.252	35.732	182.15
592.8	11.251	35.732	182.18
593.8	11.25	35.732	182.21
594.8	11.251	35.732	182.23
595.7	11.255	35.733	182.24
596.7	11.261	35.736	182.21
597.7	11.27	35.74	182.14
598.7	11.277	35.745	182.03
599.7	11.274	35.75	181.89
600.7	11.255	35.752	181.74
601.7	11.228	35.751	181.6
602.7	11.21	35.745	181.46
603.7	11.204	35.74	181.32
604.7	11.203	35.739	181.17
605.6	11.2	35.738	180.99
606.6	11.198	35.738	180.8
607.6	11.198	35.738	180.62
608.6	11.199	35.738	180.49
609.6	11.199	35.738	180.41
610.6	11.19	35.74	180.36
611.6	11.183	35.74	180.32
612.6	11.172	35.74	180.27
613.6	11.154	35.742	180.2
614.5	11.149	35.742	180.12
615.5	11.151	35.742	180.06
616.5	11.154	35.742	180.03
617.5	11.157	35.744	180.04
618.5	11.158	35.745	180.05
619.5	11.159	35.746	180.03
620.5	11.164	35.748	179.99
621.5	11.163	35.752	179.92
622.5	11.153	35.755	179.85
623.5	11.141	35.753	179.79
624.4	11.131	35.751	179.76
625.4	11.124	35.75	179.74
626.4	11.125	35.748	179.72
627.4	11.124	35.748	179.66
628.4	11.112	35.75	179.57
629.4	11.11	35.751	179.48
630.4	11.119	35.75	179.4
631.4	11.134	35.752	179.34
632.4	11.151	35.759	179.3
633.4	11.157	35.767	179.28
634.3	11.151	35.769	179.26
635.3	11.139	35.767	179.23
636.3	11.136	35.769	179.19
637.3	11.136	35.771	179.17
638.3	11.129	35.773	179.15
639.3	11.121	35.773	179.15
640.3	11.117	35.771	179.15
641.3	11.121	35.77	179.14
642.3	11.128	35.774	179.11
643.3	11.123	35.777	179.08
644.2	11.115	35.777	179.03
645.2	11.112	35.776	178.97
646.2	11.111	35.776	178.89
647.2	11.109	35.775	178.8
648.2	11.107	35.775	178.7
649.2	11.105	35.775	178.61
650.2	11.095	35.776	178.54
651.2	11.095	35.776	178.49
652.2	11.107	35.778	178.46
653.1	11.116	35.782	178.41
654.1	11.127	35.785	178.35
655.1	11.144	35.792	178.28
656.1	11.146	35.801	178.22
657.1	11.134	35.803	178.17
658.1	11.127	35.801	178.15
659.1	11.124	35.799	178.14
660.1	11.124	35.799	178.14
661.1	11.127	35.799	178.1
662.1	11.128	35.801	178.03
663.0	11.125	35.802	177.94
664.0	11.118	35.802	177.85
665.0	11.11	35.801	177.8
666.0	11.104	35.801	177.77
667.0	11.096	35.799	177.76
668.0	11.091	35.798	177.75
669.0	11.088	35.797	177.72
670.0	11.083	35.796	177.67
671.0	11.078	35.796	177.61
671.9	11.074	35.795	177.56
672.9	11.074	35.794	177.55
673.9	11.074	35.796	177.57
674.9	11.071	35.797	177.61
675.9	11.069	35.797	177.63
676.9	11.074	35.798	177.62
677.9	11.087	35.8	177.58
678.9	11.105	35.806	177.52
679.9	11.111	35.812	177.47
680.9	11.1	35.816	177.43
681.8	11.07	35.815	177.42
682.8	11.041	35.807	177.39
683.8	11.014	35.8	177.35
684.8	10.977	35.799	177.27
685.8	10.946	35.796	177.16
686.8	10.926	35.789	177.04
687.8	10.92	35.785	176.92
688.8	10.916	35.784	176.8
689.8	10.904	35.786	176.67
690.7	10.881	35.787	176.53
691.7	10.861	35.785	176.38
692.7	10.848	35.783	176.2
693.7	10.846	35.781	176.01
694.7	10.843	35.781	175.79
695.7	10.831	35.782	175.56
696.7	10.823	35.781	175.33
697.7	10.818	35.781	175.12
698.7	10.811	35.781	174.93
699.6	10.805	35.78	174.77
700.6	10.801	35.779	174.64
701.6	10.81	35.777	174.54
702.6	10.814	35.778	174.43
703.6	10.809	35.781	174.32
704.6	10.799	35.779	174.21
705.6	10.797	35.778	174.14
706.6	10.798	35.779	174.11
707.6	10.8	35.783	174.12
708.6	10.806	35.786	174.14
709.5	10.812	35.79	174.16
710.5	10.813	35.792	174.17
711.5	10.811	35.793	174.15
712.5	10.808	35.795	174.12
713.5	10.801	35.797	174.12
714.5	10.786	35.799	174.15
715.5	10.769	35.798	174.21
716.5	10.751	35.797	174.27
717.5	10.735	35.796	174.31
718.4	10.725	35.795	174.33
719.4	10.717	35.795	174.33
720.4	10.709	35.794	174.33
721.4	10.703	35.793	174.34
722.4	10.699	35.792	174.35
723.4	10.696	35.792	174.35
724.4	10.693	35.791	174.33
725.4	10.689	35.791	174.29
726.4	10.677	35.793	174.24
727.3	10.658	35.791	174.17
728.3	10.647	35.787	174.09
729.3	10.643	35.786	174.01
730.3	10.638	35.785	173.91
731.3	10.633	35.784	173.8
732.3	10.631	35.783	173.68
733.3	10.628	35.784	173.58
734.3	10.62	35.786	173.49
735.3	10.612	35.786	173.42
736.3	10.616	35.786	173.35
737.2	10.625	35.789	173.28
738.2	10.63	35.794	173.21
739.2	10.63	35.797	173.12
740.2	10.627	35.798	173.04
741.2	10.625	35.798	172.97
742.2	10.623	35.799	172.91
743.2	10.619	35.8	172.87
744.2	10.617	35.8	172.83
745.2	10.616	35.801	172.79
746.1	10.615	35.801	172.73
747.1	10.611	35.801	172.66
748.1	10.61	35.802	172.6
749.1	10.609	35.802	172.57
750.1	10.609	35.802	172.58
751.1	10.608	35.803	172.62
752.1	10.606	35.805	172.67
753.1	10.605	35.807	172.74
754.1	10.606	35.809	172.8
755.0	10.608	35.811	172.86
756.0	10.61	35.814	172.92
757.0	10.61	35.815	172.99
758.0	10.61	35.815	173.08
759.0	10.61	35.815	173.16
760.0	10.61	35.815	173.23
761.0	10.61	35.815	173.27
762.0	10.609	35.816	173.28
763.0	10.606	35.817	173.29
763.9	10.601	35.817	173.28
764.9	10.597	35.819	173.26
765.9	10.595	35.819	173.23
766.9	10.595	35.819	173.18
767.9	10.595	35.819	173.11
768.9	10.595	35.819	173.03
769.9	10.594	35.82	172.95
770.9	10.592	35.822	172.89
771.9	10.588	35.825	172.85
772.8	10.585	35.826	172.82
773.8	10.584	35.827	172.77
774.8	10.582	35.828	172.7
775.8	10.581	35.828	172.63
776.8	10.58	35.828	172.58
777.8	10.576	35.83	172.55
778.8	10.574	35.832	172.54
779.8	10.574	35.832	172.55
780.8	10.571	35.834	172.56
781.7	10.566	35.836	172.56
782.7	10.56	35.838	172.52
783.7	10.552	35.841	172.47
784.7	10.546	35.844	172.44
785.7	10.542	35.846	172.45
786.7	10.54	35.847	172.5
787.7	10.54	35.848	172.57
788.7	10.538	35.849	172.65
789.7	10.538	35.849	172.73
790.6	10.539	35.85	172.81
791.6	10.541	35.851	172.88
792.6	10.539	35.854	172.96
793.6	10.529	35.855	173.07
794.6	10.52	35.854	173.2
795.6	10.515	35.853	173.34
796.6	10.511	35.853	173.46
797.6	10.507	35.852	173.55
798.6	10.503	35.852	173.59
799.5	10.497	35.852	173.6
800.5	10.487	35.853	173.58
801.5	10.479	35.853	173.55
802.5	10.471	35.853	173.52
803.5	10.47	35.853	173.5
804.5	10.469	35.854	173.48
805.5	10.468	35.854	173.42
806.5	10.469	35.853	173.35
807.5	10.468	35.854	173.27
808.4	10.465	35.855	173.22
809.4	10.457	35.856	173.2
810.4	10.455	35.854	173.21
811.4	10.458	35.854	173.25
812.4	10.461	35.856	173.31
813.4	10.463	35.858	173.36
814.4	10.466	35.86	173.4
815.4	10.473	35.862	173.42
816.4	10.482	35.866	173.46
817.3	10.489	35.869	173.53
818.3	10.493	35.871	173.61
819.3	10.498	35.874	173.69
820.3	10.5	35.875	173.76
821.3	10.501	35.876	173.79
822.3	10.502	35.876	173.79
823.3	10.509	35.876	173.76
824.3	10.517	35.878	173.73
825.3	10.517	35.881	173.72
826.2	10.516	35.881	173.73
827.2	10.52	35.882	173.75
828.2	10.524	35.883	173.75
829.2	10.531	35.885	173.72
830.2	10.535	35.888	173.68
831.2	10.536	35.892	173.66
832.2	10.535	35.894	173.66
833.2	10.534	35.894	173.71
834.2	10.534	35.894	173.79
835.1	10.534	35.894	173.89
836.1	10.532	35.894	173.98
837.1	10.532	35.894	174.04
838.1	10.531	35.894	174.07
839.1	10.528	35.894	174.11
840.1	10.525	35.894	174.16
841.1	10.524	35.892	174.21
842.1	10.523	35.892	174.27
843.1	10.522	35.893	174.32
844.0	10.521	35.893	174.36
845.0	10.517	35.894	174.36
846.0	10.51	35.897	174.34
847.0	10.511	35.897	174.31
848.0	10.513	35.899	174.3
849.0	10.515	35.9	174.31
850.0	10.514	35.902	174.35
851.0	10.512	35.904	174.4
852.0	10.51	35.905	174.45
852.9	10.509	35.906	174.48
853.9	10.508	35.906	174.5
854.9	10.507	35.906	174.52
855.9	10.508	35.907	174.56
856.9	10.508	35.909	174.64
857.9	10.507	35.912	174.75
858.9	10.505	35.913	174.86
859.9	10.502	35.914	174.97
860.8	10.501	35.915	175.07
861.8	10.51	35.918	175.15
