Depth [m]	Temperature [degC]	Salinity [PSU]	Oxygen [umol/kg]
256.0	13.142	35.796	200.68
256.9	13.129	35.795	200.71
257.9	13.118	35.793	200.75
258.9	13.11	35.791	200.81
259.9	13.104	35.79	200.91
260.9	13.098	35.79	201.03
261.9	13.092	35.789	201.14
262.9	13.083	35.789	201.24
263.9	13.072	35.788	201.33
264.9	13.053	35.787	201.41
265.9	13.029	35.785	201.48
266.9	13.013	35.781	201.54
267.9	13.005	35.778	201.59
268.8	12.996	35.778	201.61
269.8	12.98	35.777	201.61
270.8	12.964	35.775	201.59
271.8	12.954	35.772	201.55
272.8	12.949	35.771	201.5
273.8	12.944	35.77	201.44
274.8	12.941	35.769	201.38
275.8	12.938	35.77	201.3
276.8	12.927	35.771	201.23
277.8	12.91	35.77	201.16
278.8	12.898	35.767	201.12
279.7	12.888	35.766	201.09
280.7	12.874	35.765	201.08
281.7	12.86	35.762	201.08
282.7	12.847	35.76	201.09
283.7	12.838	35.758	201.09
284.7	12.829	35.757	201.1
285.7	12.813	35.757	201.12
286.7	12.802	35.754	201.15
287.7	12.8	35.751	201.18
288.7	12.797	35.752	201.2
289.7	12.787	35.752	201.2
290.7	12.774	35.75	201.18
291.6	12.763	35.749	201.15
292.6	12.752	35.748	201.1
293.6	12.739	35.747	201.06
294.6	12.724	35.746	201.01
295.6	12.713	35.744	200.96
296.6	12.705	35.742	200.91
297.6	12.693	35.741	200.85
298.6	12.675	35.74	200.8
299.6	12.66	35.738	200.75
300.6	12.653	35.736	200.72
301.6	12.65	35.735	200.71
302.5	12.647	35.734	200.7
303.5	12.643	35.734	200.71
304.5	12.637	35.733	200.71
305.5	12.629	35.733	200.72
306.5	12.621	35.732	200.72
307.5	12.614	35.731	200.74
308.5	12.609	35.73	200.75
309.5	12.604	35.73	200.76
310.5	12.596	35.729	200.77
311.5	12.585	35.729	200.77
312.5	12.571	35.728	200.77
313.5	12.554	35.727	200.77
314.4	12.536	35.725	200.76
315.4	12.524	35.722	200.75
316.4	12.517	35.72	200.74
317.4	12.506	35.72	200.73
318.4	12.487	35.719	200.71
319.4	12.469	35.716	200.7
320.4	12.461	35.712	200.69
321.4	12.458	35.711	200.68
322.4	12.454	35.711	200.67
323.4	12.448	35.71	200.67
324.4	12.444	35.709	200.66
325.3	12.443	35.709	200.64
326.3	12.442	35.708	200.63
327.3	12.44	35.708	200.61
328.3	12.437	35.708	200.6
329.3	12.435	35.708	200.59
330.3	12.432	35.708	200.58
331.3	12.429	35.707	200.57
332.3	12.427	35.707	200.55
333.3	12.422	35.707	200.52
334.3	12.414	35.707	200.49
335.3	12.404	35.707	200.47
336.2	12.396	35.706	200.45
337.2	12.386	35.705	200.43
338.2	12.371	35.704	200.41
339.2	12.357	35.702	200.38
340.2	12.346	35.699	200.32
341.2	12.338	35.698	200.22
342.2	12.331	35.697	200.09
343.2	12.324	35.697	199.94
344.2	12.317	35.696	199.78
345.2	12.31	35.695	199.63
346.2	12.305	35.694	199.46
347.1	12.301	35.693	199.28
348.1	12.298	35.692	199.09
349.1	12.296	35.691	198.9
350.1	12.291	35.691	198.73
351.1	12.283	35.692	198.61
352.1	12.274	35.691	198.57
353.1	12.268	35.69	198.58
354.1	12.266	35.688	198.63
355.1	12.264	35.688	198.69
356.1	12.259	35.688	198.76
357.1	12.245	35.689	198.84
358.0	12.219	35.689	198.94
359.0	12.2	35.684	199.07
360.0	12.197	35.68	199.2
361.0	12.197	35.68	199.31
362.0	12.197	35.68	199.39
363.0	12.197	35.68	199.41
364.0	12.198	35.681	199.41
365.0	12.196	35.683	199.39
366.0	12.191	35.684	199.36
367.0	12.185	35.683	199.33
368.0	12.18	35.683	199.3
368.9	12.174	35.682	199.25
369.9	12.169	35.681	199.2
370.9	12.166	35.68	199.14
371.9	12.163	35.68	199.09
372.9	12.158	35.68	199.06
373.9	12.152	35.68	199.05
374.9	12.145	35.68	199.05
375.9	12.139	35.679	199.05
376.9	12.13	35.678	199.05
377.9	12.119	35.677	199.06
378.9	12.11	35.676	199.06
379.8	12.104	35.675	199.08
380.8	12.098	35.675	199.09
381.8	12.092	35.674	199.11
382.8	12.089	35.673	199.14
383.8	12.087	35.672	199.17
384.8	12.079	35.673	199.2
385.8	12.063	35.671	199.23
386.8	12.047	35.668	199.27
387.8	12.038	35.665	199.32
388.8	12.034	35.663	199.38
389.8	12.032	35.662	199.44
390.7	12.032	35.662	199.5
391.7	12.031	35.662	199.55
392.7	12.028	35.662	199.59
393.7	12.025	35.662	199.61
394.7	12.021	35.662	199.63
395.7	12.017	35.662	199.63
396.7	12.015	35.662	199.62
397.7	12.015	35.662	199.59
398.7	12.015	35.663	199.54
399.7	12.014	35.664	199.48
400.7	12.013	35.664	199.4
401.6	12.012	35.664	199.32
402.6	12.007	35.664	199.24
403.6	11.999	35.664	199.16
404.6	11.99	35.662	199.08
405.6	11.982	35.661	199.0
406.6	11.97	35.66	198.92
407.6	11.96	35.659	198.84
408.6	11.955	35.657	198.78
409.6	11.953	35.655	198.73
410.6	11.953	35.655	198.7
411.6	11.953	35.655	198.66
412.5	11.953	35.655	198.63
413.5	11.954	35.656	198.6
414.5	11.952	35.657	198.57
415.5	11.948	35.657	198.55
416.5	11.937	35.659	198.54
417.5	11.921	35.658	198.53
418.5	11.907	35.656	198.51
419.5	11.904	35.653	198.47
420.5	11.907	35.654	198.41
421.5	11.911	35.656	198.32
422.5	11.914	35.658	198.23
423.4	11.912	35.66	198.13
424.4	11.905	35.661	198.03
425.4	11.899	35.66	197.91
426.4	11.897	35.659	197.78
427.4	11.894	35.66	197.65
428.4	11.889	35.661	197.51
429.4	11.881	35.662	197.38
430.4	11.874	35.661	197.27
431.4	11.869	35.662	197.18
432.4	11.861	35.662	197.1
433.3	11.851	35.661	197.02
434.3	11.845	35.66	196.95
435.3	11.84	35.659	196.88
436.3	11.834	35.659	196.82
437.3	11.828	35.658	196.75
438.3	11.823	35.658	196.68
439.3	11.82	35.658	196.6
440.3	11.814	35.658	196.5
441.3	11.806	35.657	196.39
442.3	11.8	35.657	196.27
443.3	11.797	35.659	196.15
444.2	11.798	35.661	196.03
445.2	11.795	35.663	195.9
446.2	11.79	35.663	195.78
447.2	11.785	35.663	195.67
448.2	11.78	35.664	195.58
449.2	11.775	35.666	195.51
450.2	11.772	35.666	195.47
451.2	11.771	35.666	195.44
452.2	11.77	35.667	195.43
453.2	11.768	35.667	195.44
454.2	11.763	35.668	195.45
455.1	11.757	35.668	195.48
456.1	11.748	35.667	195.52
457.1	11.737	35.666	195.57
458.1	11.723	35.665	195.61
459.1	11.71	35.663	195.64
460.1	11.699	35.661	195.67
461.1	11.689	35.659	195.68
462.1	11.681	35.657	195.69
463.1	11.668	35.657	195.7
464.1	11.649	35.657	195.7
465.0	11.629	35.653	195.7
466.0	11.612	35.65	195.68
467.0	11.597	35.647	195.66
468.0	11.585	35.644	195.63
469.0	11.573	35.642	195.6
470.0	11.561	35.64	195.57
471.0	11.556	35.638	195.53
472.0	11.556	35.637	195.47
473.0	11.557	35.637	195.39
474.0	11.559	35.637	195.3
475.0	11.561	35.638	195.19
475.9	11.56	35.64	195.08
476.9	11.555	35.641	194.97
477.9	11.552	35.641	194.86
478.9	11.552	35.641	194.73
479.9	11.553	35.643	194.59
480.9	11.548	35.645	194.46
481.9	11.534	35.647	194.35
482.9	11.519	35.645	194.26
483.9	11.507	35.642	194.2
484.9	11.499	35.64	194.15
485.8	11.493	35.638	194.1
486.8	11.489	35.637	194.05
487.8	11.483	35.637	194.02
488.8	11.478	35.636	194.0
489.8	11.477	35.635	193.98
490.8	11.476	35.636	193.97
491.8	11.476	35.637	193.93
492.8	11.474	35.639	193.89
493.8	11.47	35.64	193.82
494.8	11.463	35.641	193.75
495.7	11.457	35.641	193.67
496.7	11.46	35.641	193.59
497.7	11.474	35.643	193.5
498.7	11.489	35.648	193.4
499.7	11.496	35.652	193.28
500.7	11.498	35.654	193.16
501.7	11.495	35.656	193.04
502.7	11.486	35.657	192.91
503.7	11.466	35.655	192.79
504.7	11.444	35.652	192.66
505.7	11.432	35.648	192.54
506.6	11.427	35.645	192.41
507.6	11.42	35.644	192.28
508.6	11.411	35.643	192.14
509.6	11.402	35.641	192.01
510.6	11.4	35.641	191.89
511.6	11.401	35.642	191.8
512.6	11.399	35.643	191.73
513.6	11.393	35.644	191.67
514.6	11.388	35.644	191.62
515.6	11.384	35.644	191.58
516.5	11.381	35.644	191.55
517.5	11.377	35.644	191.55
518.5	11.37	35.644	191.57
519.5	11.357	35.642	191.61
520.5	11.347	35.639	191.67
521.5	11.339	35.637	191.72
522.5	11.327	35.636	191.75
523.5	11.313	35.634	191.76
524.5	11.304	35.631	191.75
525.5	11.3	35.631	191.72
526.4	11.301	35.632	191.68
527.4	11.301	35.635	191.62
528.4	11.297	35.638	191.52
529.4	11.293	35.639	191.4
530.4	11.291	35.639	191.24
531.4	11.29	35.64	191.07
532.4	11.288	35.64	190.89
533.4	11.286	35.64	190.72
534.4	11.285	35.64	190.57
535.4	11.283	35.64	190.43
536.3	11.282	35.64	190.3
537.3	11.281	35.64	190.2
538.3	11.281	35.64	190.12
539.3	11.282	35.64	190.07
540.3	11.283	35.641	190.04
541.3	11.281	35.643	190.02
542.3	11.276	35.643	190.01
543.3	11.275	35.644	190.0
544.3	11.276	35.646	189.98
545.3	11.277	35.647	189.95
546.2	11.275	35.648	189.92
547.2	11.273	35.648	189.89
548.2	11.275	35.651	189.84
549.2	11.277	35.654	189.78
550.2	11.278	35.657	189.7
551.2	11.277	35.658	189.6
552.2	11.274	35.66	189.5
553.2	11.27	35.66	189.41
554.2	11.266	35.66	189.34
555.2	11.264	35.66	189.29
556.1	11.262	35.66	189.23
557.1	11.26	35.661	189.18
558.1	11.257	35.662	189.11
559.1	11.255	35.663	189.05
560.1	11.254	35.664	188.98
561.1	11.255	35.666	188.93
562.1	11.257	35.668	188.88
563.1	11.259	35.67	188.82
564.1	11.257	35.672	188.74
565.1	11.252	35.672	188.64
566.0	11.249	35.672	188.51
567.0	11.249	35.674	188.37
568.0	11.25	35.676	188.23
569.0	11.255	35.679	188.1
570.0	11.26	35.681	187.97
571.0	11.266	35.684	187.84
572.0	11.27	35.686	187.71
573.0	11.273	35.688	187.57
574.0	11.274	35.688	187.44
575.0	11.275	35.689	187.32
575.9	11.277	35.689	187.21
576.9	11.278	35.69	187.12
577.9	11.28	35.69	187.03
578.9	11.282	35.691	186.95
579.9	11.285	35.691	186.87
580.9	11.289	35.693	186.78
581.9	11.294	35.696	186.69
582.9	11.295	35.698	186.62
583.9	11.292	35.7	186.56
584.9	11.286	35.7	186.51
585.8	11.281	35.699	186.47
586.8	11.276	35.698	186.43
587.8	11.272	35.697	186.42
588.8	11.272	35.697	186.42
589.8	11.272	35.698	186.42
590.8	11.271	35.699	186.42
591.8	11.269	35.699	186.42
592.8	11.266	35.7	186.42
593.8	11.269	35.702	186.42
594.8	11.275	35.706	186.4
595.7	11.277	35.71	186.37
596.7	11.274	35.712	186.32
597.7	11.271	35.712	186.26
598.7	11.269	35.712	186.17
599.7	11.27	35.711	186.06
600.7	11.273	35.713	185.93
601.7	11.276	35.715	185.79
602.7	11.279	35.718	185.63
603.7	11.284	35.72	185.47
604.7	11.287	35.722	185.33
605.6	11.288	35.724	185.2
606.6	11.289	35.725	185.09
607.6	11.29	35.726	184.98
608.6	11.291	35.728	184.88
609.6	11.29	35.729	184.79
610.6	11.288	35.73	184.71
611.6	11.286	35.732	184.66
612.6	11.285	35.734	184.63
613.6	11.285	35.736	184.61
614.5	11.285	35.737	184.6
615.5	11.285	35.738	184.58
616.5	11.285	35.738	184.53
617.5	11.285	35.738	184.48
618.5	11.287	35.738	184.43
619.5	11.291	35.74	184.38
620.5	11.297	35.746	184.34
621.5	11.302	35.751	184.29
622.5	11.306	35.755	184.24
623.5	11.312	35.758	184.18
624.4	11.316	35.762	184.11
625.4	11.317	35.764	184.06
626.4	11.317	35.766	184.03
627.4	11.317	35.766	184.02
628.4	11.317	35.766	184.02
629.4	11.318	35.768	184.03
630.4	11.32	35.77	184.06
631.4	11.322	35.772	184.1
632.4	11.324	35.773	184.15
633.4	11.327	35.774	184.21
634.3	11.33	35.777	184.26
635.3	11.332	35.78	184.31
636.3	11.335	35.783	184.34
637.3	11.337	35.785	184.36
638.3	11.338	35.788	184.36
639.3	11.339	35.79	184.35
640.3	11.339	35.791	184.32
641.3	11.339	35.792	184.27
642.3	11.339	35.793	184.21
643.3	11.338	35.794	184.12
644.2	11.333	35.796	184.01
645.2	11.329	35.797	183.91
646.2	11.327	35.799	183.8
647.2	11.324	35.801	183.69
648.2	11.314	35.803	183.57
649.2	11.302	35.801	183.44
650.2	11.295	35.802	183.28
651.2	11.284	35.803	183.09
652.2	11.275	35.801	182.89
653.1	11.273	35.799	182.68
654.1	11.273	35.799	182.47
655.1	11.269	35.8	182.26
656.1	11.255	35.799	182.04
657.1	11.239	35.795	181.81
658.1	11.229	35.792	181.57
659.1	11.216	35.794	181.32
660.1	11.193	35.795	181.08
661.1	11.163	35.795	180.86
662.1	11.125	35.788	180.66
663.0	11.104	35.775	180.47
664.0	11.098	35.769	180.26
665.0	11.091	35.769	180.03
666.0	11.068	35.769	179.8
667.0	11.021	35.764	179.55
668.0	11.0	35.754	179.31
669.0	10.989	35.751	179.08
670.0	10.981	35.749	178.85
671.0	10.977	35.747	178.61
671.9	10.976	35.746	178.35
672.9	10.974	35.747	178.08
673.9	10.964	35.748	177.82
674.9	10.928	35.748	177.58
675.9	10.856	35.743	177.37
676.9	10.798	35.725	177.19
677.9	10.786	35.708	177.01
678.9	10.796	35.704	176.83
679.9	10.807	35.708	176.62
680.9	10.813	35.71	176.4
681.8	10.817	35.712	176.16
682.8	10.811	35.715	175.93
683.8	10.791	35.716	175.7
684.8	10.758	35.714	175.47
685.8	10.73	35.707	175.23
686.8	10.726	35.699	174.96
687.8	10.724	35.698	174.68
688.8	10.736	35.7	174.37
689.8	10.801	35.709	174.08
690.7	10.817	35.722	173.82
691.7	10.807	35.727	173.6
692.7	10.794	35.727	173.41
693.7	10.733	35.725	173.24
694.7	10.642	35.708	173.05
695.7	10.591	35.689	172.85
696.7	10.572	35.681	172.63
697.7	10.566	35.678	172.41
698.7	10.545	35.68	172.19
699.6	10.507	35.675	171.97
700.6	10.485	35.667	171.74
701.6	10.473	35.663	171.49
702.6	10.458	35.662	171.22
703.6	10.441	35.658	170.93
704.6	10.436	35.655	170.65
705.6	10.435	35.654	170.38
706.6	10.433	35.654	170.15
707.6	10.434	35.654	169.94
708.6	10.435	35.654	169.77
709.5	10.442	35.655	169.61
710.5	10.453	35.659	169.49
711.5	10.46	35.666	169.38
712.5	10.465	35.67	169.29
713.5	10.471	35.673	169.21
714.5	10.476	35.675	169.13
715.5	10.482	35.678	169.06
716.5	10.471	35.684	168.97
717.5	10.435	35.682	168.88
718.4	10.4	35.672	168.78
719.4	10.394	35.667	168.68
720.4	10.393	35.666	168.58
721.4	10.393	35.665	168.47
722.4	10.396	35.665	168.36
723.4	10.407	35.667	168.26
724.4	10.427	35.672	168.17
725.4	10.446	35.677	168.11
726.4	10.463	35.68	168.08
727.3	10.484	35.686	168.09
728.3	10.498	35.696	168.13
729.3	10.508	35.7	168.18
730.3	10.52	35.702	168.25
731.3	10.54	35.704	168.33
732.3	10.563	35.707	168.43
733.3	10.584	35.712	168.55
734.3	10.6	35.721	168.68
735.3	10.584	35.727	168.82
736.3	10.558	35.722	168.93
737.2	10.545	35.718	169.01
738.2	10.521	35.718	169.07
739.2	10.494	35.717	169.1
740.2	10.456	35.714	169.12
741.2	10.424	35.706	169.13
742.2	10.416	35.698	169.14
743.2	10.424	35.699	169.12
744.2	10.432	35.702	169.09
745.2	10.434	35.704	169.05
746.1	10.434	35.706	169.02
747.1	10.433	35.708	169.01
748.1	10.431	35.709	169.03
749.1	10.43	35.71	169.06
750.1	10.432	35.711	169.11
751.1	10.439	35.716	169.16
752.1	10.448	35.723	169.23
753.1	10.452	35.728	169.33
754.1	10.451	35.731	169.45
755.0	10.451	35.732	169.58
756.0	10.451	35.732	169.7
757.0	10.452	35.733	169.8
758.0	10.454	35.733	169.87
759.0	10.456	35.734	169.92
760.0	10.458	35.734	169.96
761.0	10.46	35.735	169.99
762.0	10.462	35.736	170.01
763.0	10.463	35.737	170.02
763.9	10.463	35.738	170.0
764.9	10.463	35.738	169.97
765.9	10.464	35.74	169.92
766.9	10.466	35.741	169.9
767.9	10.467	35.742	169.91
768.9	10.469	35.744	169.97
769.9	10.468	35.747	170.06
770.9	10.466	35.749	170.18
771.9	10.464	35.75	170.32
772.8	10.467	35.752	170.47
773.8	10.471	35.755	170.63
774.8	10.472	35.758	170.8
775.8	10.476	35.758	170.97
776.8	10.486	35.761	171.14
777.8	10.501	35.768	171.3
778.8	10.51	35.773	171.43
779.8	10.516	35.778	171.52
780.8	10.517	35.78	171.59
781.7	10.517	35.781	171.62
782.7	10.517	35.781	171.63
783.7	10.516	35.781	171.62
784.7	10.517	35.78	171.61
785.7	10.521	35.782	171.63
786.7	10.525	35.785	171.65
787.7	10.526	35.786	171.67
788.7	10.53	35.788	171.68
789.7	10.537	35.789	171.68
790.6	10.546	35.794	171.67
791.6	10.543	35.801	171.68
792.6	10.528	35.803	171.7
793.6	10.514	35.801	171.72
794.6	10.499	35.798	171.74
795.6	10.501	35.794	171.72
796.6	10.491	35.793	171.66
797.6	10.461	35.793	171.57
798.6	10.454	35.787	171.48
799.5	10.457	35.785	171.41
800.5	10.463	35.785	171.37
801.5	10.481	35.787	171.36
802.5	10.496	35.801	171.37
803.5	10.495	35.804	171.39
804.5	10.517	35.808	171.43
805.5	10.583	35.822	171.48
806.5	10.595	35.83	171.6
807.5	10.6	35.834	171.77
808.4	10.603	35.837	172.0
809.4	10.601	35.843	172.25
810.4	10.59	35.845	172.5
811.4	10.581	35.842	172.73
812.4	10.578	35.842	172.94
813.4	10.563	35.843	173.13
814.4	10.542	35.842	173.31
815.4	10.526	35.838	173.48
816.4	10.518	35.835	173.65
817.3	10.516	35.833	173.79
818.3	10.515	35.833	173.9
819.3	10.511	35.833	173.97
820.3	10.504	35.833	174.03
821.3	10.5	35.833	174.08
822.3	10.498	35.833	174.12
823.3	10.492	35.833	174.17
824.3	10.484	35.834	174.22
825.3	10.477	35.835	174.27
826.2	10.465	35.836	174.32
827.2	10.456	35.835	174.36
828.2	10.448	35.834	174.39
829.2	10.44	35.834	174.43
830.2	10.435	35.833	174.46
831.2	10.432	35.834	174.5
832.2	10.429	35.834	174.55
833.2	10.424	35.836	174.59
834.2	10.416	35.837	174.62
835.1	10.41	35.837	174.63
836.1	10.409	35.838	174.63
837.1	10.408	35.839	174.62
838.1	10.409	35.84	174.6
839.1	10.41	35.841	174.58
840.1	10.408	35.844	174.55
841.1	10.408	35.843	174.51
842.1	10.406	35.844	174.45
843.1	10.398	35.846	174.37
844.0	10.391	35.845	174.31
845.0	10.389	35.845	174.26
846.0	10.386	35.846	174.24
847.0	10.382	35.846	174.25
848.0	10.381	35.845	174.26
849.0	10.38	35.845	174.29
850.0	10.378	35.847	174.32
851.0	10.378	35.849	174.38
852.0	10.378	35.851	174.45
852.9	10.378	35.853	174.55
853.9	10.377	35.854	174.66
854.9	10.377	35.854	174.77
855.9	10.376	35.855	174.86
856.9	10.376	35.855	174.93
857.9	10.377	35.856	174.97
858.9	10.377	35.856	174.99
859.9	10.376	35.857	175.01
860.8	10.375	35.857	175.02
861.8	10.373	35.859	175.02
