Depth [m]	Temperature [degC]	Salinity [PSU]	Oxygen [umol/kg]
260.9	13.106	35.791	201.1
261.9	13.084	35.787	201.1
262.9	13.073	35.783	201.1
263.9	13.068	35.781	201.11
264.9	13.062	35.78	201.12
265.9	13.053	35.78	201.14
266.9	13.045	35.778	201.15
267.9	13.042	35.777	201.16
268.8	13.039	35.777	201.17
269.8	13.029	35.778	201.18
270.8	13.011	35.777	201.19
271.8	12.997	35.775	201.2
272.8	12.985	35.772	201.21
273.8	12.974	35.771	201.22
274.8	12.964	35.768	201.21
275.8	12.957	35.767	201.2
276.8	12.95	35.766	201.17
277.8	12.943	35.765	201.14
278.8	12.938	35.764	201.11
279.7	12.934	35.764	201.06
280.7	12.925	35.764	201.02
281.7	12.907	35.765	200.99
282.7	12.885	35.762	200.96
283.7	12.871	35.758	200.92
284.7	12.867	35.755	200.86
285.7	12.861	35.755	200.79
286.7	12.851	35.755	200.72
287.7	12.839	35.754	200.64
288.7	12.822	35.753	200.55
289.7	12.801	35.752	200.47
290.7	12.785	35.749	200.4
291.6	12.778	35.746	200.32
292.6	12.775	35.744	200.23
293.6	12.772	35.744	200.13
294.6	12.767	35.744	200.05
295.6	12.765	35.744	199.99
296.6	12.764	35.743	199.93
297.6	12.759	35.744	199.88
298.6	12.749	35.744	199.82
299.6	12.737	35.742	199.78
300.6	12.731	35.74	199.73
301.6	12.73	35.74	199.69
302.5	12.728	35.741	199.64
303.5	12.723	35.743	199.58
304.5	12.719	35.742	199.51
305.5	12.71	35.743	199.43
306.5	12.695	35.742	199.34
307.5	12.676	35.739	199.26
308.5	12.658	35.736	199.19
309.5	12.641	35.733	199.12
310.5	12.63	35.73	199.04
311.5	12.623	35.729	198.95
312.5	12.621	35.728	198.86
313.5	12.62	35.728	198.77
314.4	12.623	35.729	198.7
315.4	12.627	35.732	198.65
316.4	12.625	35.734	198.62
317.4	12.616	35.735	198.59
318.4	12.603	35.734	198.55
319.4	12.593	35.732	198.5
320.4	12.588	35.731	198.45
321.4	12.583	35.73	198.4
322.4	12.577	35.73	198.38
323.4	12.568	35.73	198.37
324.4	12.556	35.729	198.36
325.3	12.542	35.728	198.35
326.3	12.53	35.726	198.33
327.3	12.522	35.723	198.28
328.3	12.516	35.723	198.23
329.3	12.503	35.723	198.19
330.3	12.487	35.722	198.16
331.3	12.473	35.72	198.13
332.3	12.458	35.717	198.08
333.3	12.444	35.715	198.02
334.3	12.429	35.714	197.94
335.3	12.417	35.711	197.84
336.2	12.409	35.709	197.75
337.2	12.396	35.708	197.67
338.2	12.376	35.708	197.6
339.2	12.356	35.704	197.52
340.2	12.344	35.701	197.43
341.2	12.335	35.699	197.34
342.2	12.325	35.698	197.26
343.2	12.316	35.697	197.2
344.2	12.301	35.696	197.15
345.2	12.283	35.695	197.12
346.2	12.269	35.692	197.09
347.1	12.263	35.689	197.05
348.1	12.263	35.687	197.02
349.1	12.262	35.687	196.98
350.1	12.261	35.687	196.96
351.1	12.26	35.687	196.95
352.1	12.259	35.687	196.93
353.1	12.258	35.687	196.91
354.1	12.257	35.687	196.86
355.1	12.252	35.689	196.82
356.1	12.243	35.689	196.78
357.1	12.232	35.689	196.73
358.0	12.214	35.687	196.68
359.0	12.197	35.683	196.64
360.0	12.188	35.68	196.58
361.0	12.184	35.678	196.52
362.0	12.181	35.678	196.45
363.0	12.18	35.677	196.39
364.0	12.177	35.677	196.34
365.0	12.174	35.677	196.3
366.0	12.17	35.677	196.26
367.0	12.165	35.676	196.22
368.0	12.152	35.677	196.17
368.9	12.13	35.677	196.13
369.9	12.116	35.673	196.1
370.9	12.114	35.671	196.07
371.9	12.113	35.671	196.06
372.9	12.111	35.671	196.04
373.9	12.11	35.671	196.02
374.9	12.11	35.672	196.0
375.9	12.108	35.673	195.97
376.9	12.099	35.674	195.93
377.9	12.088	35.674	195.89
378.9	12.073	35.674	195.86
379.8	12.051	35.671	195.83
380.8	12.031	35.667	195.81
381.8	12.018	35.664	195.79
382.8	12.011	35.663	195.75
383.8	12.007	35.664	195.72
384.8	12.004	35.664	195.69
385.8	12.0	35.664	195.66
386.8	11.996	35.664	195.65
387.8	11.989	35.665	195.65
388.8	11.983	35.664	195.65
389.8	11.979	35.663	195.65
390.7	11.976	35.663	195.64
391.7	11.966	35.663	195.62
392.7	11.945	35.664	195.59
393.7	11.921	35.661	195.56
394.7	11.907	35.657	195.52
395.7	11.903	35.654	195.47
396.7	11.9	35.654	195.42
397.7	11.897	35.653	195.36
398.7	11.888	35.654	195.29
399.7	11.875	35.654	195.21
400.7	11.864	35.652	195.12
401.6	11.859	35.651	195.03
402.6	11.852	35.65	194.93
403.6	11.84	35.65	194.83
404.6	11.818	35.65	194.74
405.6	11.793	35.648	194.67
406.6	11.776	35.644	194.6
407.6	11.764	35.641	194.54
408.6	11.752	35.639	194.49
409.6	11.744	35.637	194.45
410.6	11.742	35.635	194.4
411.6	11.741	35.635	194.35
412.5	11.739	35.634	194.31
413.5	11.738	35.634	194.27
414.5	11.738	35.634	194.24
415.5	11.738	35.634	194.22
416.5	11.738	35.634	194.19
417.5	11.731	35.635	194.15
418.5	11.715	35.636	194.09
419.5	11.695	35.636	194.02
420.5	11.683	35.633	193.95
421.5	11.68	35.631	193.88
422.5	11.679	35.63	193.83
423.4	11.677	35.631	193.77
424.4	11.675	35.631	193.7
425.4	11.672	35.631	193.63
426.4	11.67	35.631	193.54
427.4	11.669	35.63	193.46
428.4	11.669	35.63	193.39
429.4	11.669	35.63	193.34
430.4	11.667	35.631	193.3
431.4	11.662	35.632	193.26
432.4	11.653	35.632	193.2
433.3	11.641	35.632	193.14
434.3	11.629	35.632	193.07
435.3	11.621	35.63	193.02
436.3	11.616	35.629	192.98
437.3	11.611	35.628	192.94
438.3	11.606	35.628	192.91
439.3	11.6	35.628	192.87
440.3	11.593	35.628	192.82
441.3	11.589	35.627	192.77
442.3	11.586	35.626	192.73
443.3	11.584	35.626	192.69
444.2	11.581	35.626	192.66
445.2	11.573	35.627	192.63
446.2	11.56	35.627	192.59
447.2	11.55	35.626	192.53
448.2	11.545	35.625	192.48
449.2	11.541	35.624	192.41
450.2	11.537	35.624	192.34
451.2	11.533	35.624	192.26
452.2	11.529	35.625	192.17
453.2	11.52	35.627	192.07
454.2	11.508	35.628	191.96
455.1	11.5	35.628	191.85
456.1	11.496	35.627	191.74
457.1	11.494	35.627	191.62
458.1	11.492	35.628	191.51
459.1	11.488	35.628	191.39
460.1	11.483	35.629	191.26
461.1	11.479	35.629	191.12
462.1	11.474	35.629	190.98
463.1	11.468	35.63	190.86
464.1	11.463	35.629	190.74
465.0	11.459	35.629	190.63
466.0	11.453	35.63	190.52
467.0	11.443	35.63	190.42
468.0	11.435	35.629	190.32
469.0	11.43	35.628	190.22
470.0	11.428	35.628	190.13
471.0	11.424	35.629	190.06
472.0	11.417	35.629	189.99
473.0	11.409	35.63	189.9
474.0	11.4	35.63	189.8
475.0	11.39	35.63	189.68
475.9	11.377	35.63	189.54
476.9	11.365	35.629	189.4
477.9	11.356	35.628	189.25
478.9	11.348	35.628	189.09
479.9	11.341	35.628	188.92
480.9	11.337	35.628	188.74
481.9	11.333	35.628	188.55
482.9	11.327	35.629	188.36
483.9	11.32	35.63	188.19
484.9	11.313	35.63	188.05
485.8	11.309	35.629	187.94
486.8	11.307	35.628	187.83
487.8	11.303	35.629	187.74
488.8	11.298	35.63	187.64
489.8	11.293	35.629	187.52
490.8	11.289	35.629	187.4
491.8	11.283	35.63	187.28
492.8	11.276	35.63	187.16
493.8	11.267	35.631	187.05
494.8	11.259	35.632	186.93
495.7	11.253	35.633	186.81
496.7	11.248	35.633	186.69
497.7	11.242	35.635	186.55
498.7	11.234	35.635	186.41
499.7	11.227	35.636	186.28
500.7	11.219	35.636	186.17
501.7	11.213	35.635	186.09
502.7	11.211	35.634	186.03
503.7	11.208	35.635	185.98
504.7	11.202	35.635	185.91
505.7	11.197	35.635	185.82
506.6	11.194	35.634	185.72
507.6	11.192	35.634	185.61
508.6	11.192	35.634	185.53
509.6	11.192	35.634	185.46
510.6	11.192	35.634	185.39
511.6	11.193	35.634	185.32
512.6	11.193	35.634	185.24
513.6	11.192	35.635	185.16
514.6	11.191	35.635	185.1
515.6	11.19	35.635	185.05
516.5	11.189	35.636	185.03
517.5	11.186	35.637	185.01
518.5	11.181	35.638	185.0
519.5	11.176	35.639	184.97
520.5	11.173	35.639	184.94
521.5	11.171	35.64	184.9
522.5	11.17	35.64	184.88
523.5	11.17	35.641	184.86
524.5	11.169	35.642	184.84
525.5	11.167	35.644	184.82
526.4	11.162	35.645	184.78
527.4	11.156	35.648	184.75
528.4	11.152	35.649	184.74
529.4	11.15	35.649	184.74
530.4	11.147	35.649	184.76
531.4	11.144	35.65	184.77
532.4	11.142	35.65	184.76
533.4	11.141	35.651	184.74
534.4	11.139	35.652	184.71
535.4	11.136	35.653	184.66
536.3	11.134	35.653	184.61
537.3	11.131	35.654	184.56
538.3	11.129	35.654	184.51
539.3	11.126	35.654	184.43
540.3	11.122	35.654	184.33
541.3	11.119	35.653	184.22
542.3	11.116	35.653	184.12
543.3	11.114	35.653	184.03
544.3	11.113	35.652	183.96
545.3	11.112	35.653	183.9
546.2	11.11	35.654	183.85
547.2	11.109	35.654	183.81
548.2	11.11	35.655	183.77
549.2	11.112	35.655	183.75
550.2	11.115	35.657	183.73
551.2	11.118	35.659	183.72
552.2	11.12	35.662	183.71
553.2	11.122	35.665	183.71
554.2	11.123	35.668	183.71
555.2	11.121	35.669	183.71
556.1	11.118	35.671	183.71
557.1	11.113	35.673	183.7
558.1	11.109	35.674	183.69
559.1	11.108	35.676	183.66
560.1	11.111	35.677	183.63
561.1	11.114	35.678	183.6
562.1	11.117	35.679	183.58
563.1	11.12	35.681	183.55
564.1	11.122	35.682	183.52
565.1	11.123	35.684	183.48
566.0	11.122	35.686	183.44
567.0	11.127	35.688	183.4
568.0	11.137	35.693	183.36
569.0	11.149	35.702	183.33
570.0	11.158	35.707	183.3
571.0	11.162	35.71	183.28
572.0	11.168	35.711	183.25
573.0	11.18	35.715	183.22
574.0	11.189	35.722	183.19
575.0	11.189	35.728	183.15
575.9	11.184	35.73	183.09
576.9	11.177	35.73	183.01
577.9	11.171	35.73	182.92
578.9	11.166	35.729	182.83
579.9	11.158	35.729	182.73
580.9	11.15	35.728	182.62
581.9	11.136	35.727	182.51
582.9	11.115	35.725	182.39
583.9	11.102	35.721	182.27
584.9	11.112	35.722	182.15
585.8	11.141	35.732	182.06
586.8	11.16	35.743	182.01
587.8	11.168	35.748	181.98
588.8	11.182	35.751	181.98
589.8	11.199	35.757	182.0
590.8	11.217	35.764	182.03
591.8	11.235	35.771	182.08
592.8	11.244	35.778	182.15
593.8	11.24	35.78	182.24
594.8	11.232	35.779	182.34
595.7	11.227	35.777	182.44
596.7	11.225	35.777	182.53
597.7	11.224	35.776	182.61
598.7	11.224	35.776	182.69
599.7	11.229	35.777	182.75
600.7	11.239	35.78	182.81
601.7	11.244	35.783	182.87
602.7	11.247	35.784	182.91
603.7	11.253	35.786	182.92
604.7	11.26	35.79	182.92
605.6	11.26	35.794	182.89
606.6	11.251	35.797	182.84
607.6	11.235	35.796	182.77
608.6	11.189	35.792	182.69
609.6	11.141	35.782	182.59
610.6	11.111	35.768	182.47
611.6	11.108	35.762	182.33
612.6	11.124	35.764	182.18
613.6	11.155	35.769	182.04
614.5	11.198	35.78	181.91
615.5	11.222	35.794	181.79
616.5	11.249	35.808	181.68
617.5	11.273	35.816	181.59
618.5	11.266	35.826	181.51
619.5	11.234	35.824	181.44
620.5	11.219	35.816	181.37
621.5	11.221	35.816	181.29
622.5	11.21	35.819	181.21
623.5	11.195	35.815	181.12
624.4	11.179	35.813	181.03
625.4	11.153	35.81	180.93
626.4	11.127	35.803	180.83
627.4	11.109	35.796	180.72
628.4	11.099	35.792	180.61
629.4	11.087	35.79	180.51
630.4	11.087	35.788	180.41
631.4	11.102	35.792	180.34
632.4	11.125	35.8	180.3
633.4	11.157	35.808	180.29
634.3	11.184	35.818	180.31
635.3	11.206	35.826	180.37
636.3	11.23	35.831	180.45
637.3	11.249	35.837	180.55
638.3	11.265	35.843	180.66
639.3	11.289	35.848	180.79
640.3	11.318	35.856	180.92
641.3	11.337	35.865	181.07
642.3	11.349	35.871	181.22
643.3	11.355	35.875	181.37
644.2	11.36	35.88	181.5
645.2	11.359	35.885	181.61
646.2	11.354	35.886	181.69
647.2	11.353	35.886	181.75
648.2	11.352	35.887	181.77
649.2	11.35	35.887	181.78
650.2	11.347	35.887	181.78
651.2	11.344	35.887	181.76
652.2	11.339	35.887	181.73
653.1	11.329	35.886	181.68
654.1	11.323	35.883	181.62
655.1	11.325	35.882	181.56
656.1	11.332	35.883	181.52
657.1	11.345	35.885	181.49
658.1	11.365	35.89	181.49
659.1	11.379	35.898	181.5
660.1	11.38	35.901	181.53
661.1	11.377	35.902	181.57
662.1	11.375	35.902	181.6
663.0	11.364	35.902	181.63
664.0	11.339	35.901	181.64
665.0	11.31	35.895	181.63
666.0	11.295	35.889	181.61
667.0	11.286	35.888	181.57
668.0	11.27	35.889	181.53
669.0	11.257	35.885	181.48
670.0	11.259	35.884	181.46
671.0	11.273	35.887	181.45
671.9	11.29	35.89	181.47
672.9	11.355	35.897	181.52
673.9	11.501	35.934	181.6
674.9	11.587	35.977	181.73
675.9	11.598	35.999	181.91
676.9	11.586	36.003	182.12
677.9	11.557	36.005	182.36
678.9	11.497	35.999	182.59
679.9	11.452	35.983	182.8
680.9	11.451	35.974	182.96
681.8	11.462	35.974	183.09
682.8	11.477	35.978	183.18
683.8	11.496	35.983	183.24
684.8	11.508	35.99	183.3
685.8	11.511	35.994	183.33
686.8	11.51	35.994	183.35
687.8	11.512	35.994	183.37
688.8	11.517	35.995	183.4
689.8	11.527	35.997	183.45
690.7	11.549	36.001	183.54
691.7	11.625	36.02	183.67
692.7	11.713	36.05	183.84
693.7	11.738	36.066	184.04
694.7	11.738	36.072	184.26
695.7	11.736	36.073	184.49
696.7	11.736	36.072	184.73
697.7	11.735	36.072	184.96
698.7	11.732	36.072	185.19
699.6	11.728	36.07	185.4
700.6	11.728	36.07	185.59
701.6	11.731	36.07	185.76
702.6	11.73	36.071	185.92
703.6	11.729	36.07	186.07
704.6	11.729	36.07	186.2
705.6	11.729	36.07	186.33
706.6	11.726	36.07	186.45
707.6	11.723	36.068	186.56
708.6	11.723	36.067	186.65
709.5	11.724	36.068	186.75
710.5	11.724	36.068	186.84
711.5	11.732	36.068	186.93
712.5	11.748	36.073	187.01
713.5	11.768	36.084	187.08
714.5	11.776	36.09	187.14
715.5	11.775	36.097	187.18
716.5	11.765	36.103	187.2
717.5	11.745	36.104	187.22
718.4	11.733	36.1	187.22
719.4	11.73	36.098	187.21
720.4	11.728	36.098	187.2
721.4	11.721	36.099	187.17
722.4	11.714	36.099	187.15
723.4	11.712	36.097	187.13
724.4	11.712	36.096	187.13
725.4	11.717	36.097	187.13
726.4	11.731	36.104	187.14
727.3	11.744	36.114	187.16
728.3	11.747	36.119	187.2
729.3	11.756	36.119	187.25
730.3	11.773	36.126	187.31
731.3	11.785	36.136	187.38
732.3	11.786	36.14	187.45
733.3	11.784	36.141	187.52
734.3	11.78	36.141	187.58
735.3	11.776	36.141	187.64
736.3	11.772	36.141	187.69
737.2	11.761	36.143	187.73
738.2	11.75	36.144	187.76
739.2	11.741	36.145	187.78
740.2	11.737	36.145	187.78
741.2	11.735	36.146	187.78
742.2	11.731	36.147	187.76
743.2	11.723	36.147	187.75
744.2	11.718	36.146	187.74
745.2	11.717	36.146	187.72
746.1	11.718	36.146	187.7
747.1	11.718	36.146	187.69
748.1	11.719	36.147	187.67
749.1	11.721	36.148	187.66
750.1	11.723	36.15	187.65
751.1	11.724	36.151	187.64
752.1	11.725	36.151	187.64
753.1	11.725	36.153	187.64
754.1	11.725	36.155	187.64
755.0	11.724	36.157	187.64
756.0	11.725	36.158	187.64
757.0	11.724	36.16	187.65
758.0	11.719	36.164	187.64
759.0	11.712	36.165	187.63
760.0	11.704	36.165	187.62
761.0	11.691	36.165	187.61
762.0	11.68	36.163	187.59
763.0	11.664	36.161	187.57
763.9	11.652	36.16	187.53
764.9	11.651	36.159	187.49
765.9	11.65	36.159	187.44
766.9	11.649	36.16	187.39
767.9	11.648	36.161	187.32
768.9	11.646	36.163	187.22
769.9	11.642	36.162	187.1
770.9	11.64	36.162	186.95
771.9	11.64	36.161	186.79
772.8	11.639	36.163	186.62
773.8	11.637	36.165	186.45
774.8	11.636	36.167	186.27
775.8	11.637	36.167	186.08
776.8	11.637	36.166	185.87
777.8	11.637	36.167	185.67
778.8	11.638	36.167	185.49
779.8	11.638	36.168	185.37
780.8	11.64	36.167	185.3
781.7	11.651	36.17	185.26
782.7	11.654	36.173	185.26
783.7	11.667	36.176	185.26
784.7	11.707	36.185	185.28
785.7	11.717	36.193	185.33
786.7	11.719	36.195	185.42
787.7	11.719	36.196	185.54
788.7	11.719	36.198	185.68
789.7	11.719	36.198	185.83
790.6	11.721	36.2	185.96
791.6	11.727	36.203	186.08
792.6	11.732	36.205	186.2
793.6	11.734	36.208	186.33
794.6	11.734	36.209	186.47
795.6	11.734	36.209	186.64
796.6	11.734	36.208	186.79
797.6	11.734	36.208	186.94
798.6	11.737	36.209	187.07
799.5	11.741	36.21	187.18
800.5	11.744	36.212	187.29
801.5	11.746	36.214	187.39
802.5	11.744	36.215	187.47
803.5	11.742	36.215	187.55
804.5	11.745	36.216	187.61
805.5	11.749	36.218	187.65
806.5	11.75	36.22	187.66
807.5	11.75	36.22	187.66
808.4	11.751	36.219	187.66
809.4	11.753	36.219	187.65
810.4	11.754	36.221	187.64
811.4	11.752	36.222	187.63
812.4	11.748	36.222	187.63
813.4	11.745	36.221	187.63
814.4	11.742	36.22	187.62
815.4	11.741	36.22	187.62
816.4	11.741	36.219	187.62
817.3	11.745	36.219	187.64
818.3	11.753	36.22	187.66
819.3	11.763	36.223	187.69
820.3	11.77	36.227	187.72
821.3	11.772	36.229	187.75
822.3	11.773	36.23	187.76
823.3	11.774	36.23	187.78
824.3	11.777	36.23	187.79
825.3	11.784	36.231	187.81
826.2	11.791	36.235	187.83
827.2	11.791	36.24	187.85
828.2	11.785	36.243	187.86
829.2	11.779	36.242	187.87
830.2	11.771	36.241	187.87
831.2	11.763	36.24	187.86
832.2	11.758	36.238	187.86
833.2	11.757	36.238	187.86
834.2	11.756	36.238	187.86
835.1	11.758	36.239	187.86
836.1	11.753	36.241	187.85
837.1	11.733	36.241	187.83
838.1	11.715	36.237	187.79
839.1	11.702	36.233	187.74
840.1	11.693	36.233	187.69
841.1	11.668	36.234	187.63
842.1	11.634	36.229	187.56
843.1	11.614	36.218	187.47
844.0	11.608	36.213	187.36
845.0	11.591	36.214	187.23
846.0	11.56	36.212	187.09
847.0	11.54	36.203	186.93
848.0	11.535	36.198	186.77
849.0	11.506	36.201	186.6
850.0	11.445	36.197	186.43
851.0	11.378	36.177	186.25
852.0	11.362	36.168	186.06
852.9	11.353	36.163	185.88
853.9	11.338	36.161	185.71
854.9	11.328	36.158	185.55
855.9	11.323	36.154	185.4
856.9	11.316	36.157	185.26
857.9	11.295	36.155	185.13
858.9	11.282	36.15	185.03
859.9	11.274	36.148	184.94
860.8	11.265	36.146	184.85
861.8	11.259	36.144	184.78
