Depth [m]	Temperature [degC]	Salinity [PSU]	Oxygen [umol/kg]
100.2	15.491	36.152	212.24
101.2	15.438	36.144	211.15
102.2	15.372	36.133	210.09
103.2	15.333	36.122	209.08
104.2	15.312	36.116	208.21
105.2	15.27	36.111	207.54
106.2	15.206	36.103	207.04
107.2	15.184	36.097	206.66
108.2	15.166	36.094	206.39
109.2	15.15	36.09	206.24
110.2	15.142	36.088	206.23
111.2	15.134	36.086	206.32
112.1	15.129	36.085	206.49
113.1	15.125	36.084	206.69
114.1	15.122	36.083	206.89
115.1	15.117	36.083	207.06
116.1	15.109	36.083	207.18
117.1	15.091	36.083	207.29
118.1	15.068	36.079	207.4
119.1	15.046	36.074	207.5
120.1	15.015	36.07	207.55
121.1	14.959	36.063	207.55
122.1	14.886	36.051	207.49
123.1	14.845	36.041	207.41
124.0	14.832	36.035	207.35
125.0	14.82	36.032	207.31
126.0	14.811	36.03	207.29
127.0	14.805	36.028	207.26
128.0	14.794	36.027	207.19
129.0	14.778	36.027	207.11
130.0	14.766	36.023	207.03
131.0	14.752	36.021	206.96
132.0	14.714	36.022	206.92
133.0	14.645	36.016	206.88
134.0	14.59	36.002	206.85
135.0	14.573	35.992	206.79
136.0	14.567	35.988	206.7
136.9	14.557	35.987	206.58
137.9	14.546	35.986	206.47
138.9	14.537	35.984	206.36
139.9	14.527	35.983	206.26
140.9	14.518	35.981	206.13
141.9	14.509	35.979	206.0
142.9	14.501	35.978	205.85
143.9	14.492	35.977	205.71
144.9	14.482	35.976	205.57
145.9	14.472	35.974	205.44
146.9	14.46	35.973	205.33
147.9	14.441	35.972	205.23
148.8	14.408	35.97	205.13
149.8	14.368	35.965	205.04
150.8	14.336	35.96	204.98
151.8	14.31	35.954	204.92
152.8	14.291	35.949	204.85
153.8	14.274	35.946	204.79
154.8	14.257	35.943	204.72
155.8	14.244	35.94	204.67
156.8	14.234	35.939	204.62
157.8	14.224	35.937	204.56
158.8	14.215	35.935	204.5
159.8	14.208	35.934	204.44
160.8	14.2	35.933	204.36
161.7	14.193	35.932	204.27
162.7	14.183	35.931	204.18
163.7	14.162	35.931	204.1
164.7	14.118	35.931	204.02
165.7	14.072	35.923	203.92
166.7	14.045	35.914	203.8
167.7	14.036	35.911	203.69
168.7	14.025	35.909	203.58
169.7	14.012	35.908	203.48
170.7	14.001	35.906	203.35
171.7	13.996	35.904	203.21
172.7	13.992	35.903	203.07
173.6	13.986	35.903	202.95
174.6	13.979	35.902	202.85
175.6	13.971	35.901	202.78
176.6	13.963	35.9	202.72
177.6	13.954	35.899	202.66
178.6	13.949	35.897	202.57
179.6	13.946	35.896	202.46
180.6	13.944	35.896	202.37
181.6	13.941	35.896	202.31
182.6	13.94	35.895	202.31
183.6	13.939	35.895	202.32
184.6	13.936	35.895	202.32
185.5	13.926	35.894	202.27
186.5	13.915	35.893	202.2
187.5	13.906	35.893	202.14
188.5	13.899	35.892	202.14
189.5	13.892	35.889	202.17
190.5	13.882	35.888	202.22
191.5	13.863	35.888	202.26
192.5	13.832	35.886	202.26
193.5	13.801	35.881	202.23
194.5	13.788	35.877	202.2
195.5	13.779	35.875	202.19
196.5	13.774	35.873	202.21
197.5	13.774	35.871	202.23
198.4	13.772	35.872	202.22
199.4	13.761	35.873	202.19
200.4	13.746	35.871	202.14
201.4	13.74	35.87	202.1
202.4	13.736	35.868	202.09
203.4	13.729	35.868	202.1
204.4	13.718	35.867	202.11
205.4	13.706	35.866	202.12
206.4	13.698	35.864	202.13
207.4	13.693	35.863	202.16
208.4	13.685	35.863	202.21
209.4	13.668	35.863	202.28
210.3	13.649	35.86	202.36
211.3	13.637	35.857	202.43
212.3	13.63	35.855	202.49
213.3	13.624	35.854	202.54
214.3	13.619	35.853	202.59
215.3	13.612	35.853	202.62
216.3	13.607	35.851	202.63
217.3	13.603	35.851	202.63
218.3	13.599	35.85	202.6
219.3	13.596	35.85	202.55
220.3	13.591	35.85	202.51
221.3	13.579	35.85	202.48
222.2	13.56	35.849	202.46
223.2	13.547	35.845	202.44
224.2	13.542	35.842	202.41
225.2	13.541	35.842	202.38
226.2	13.539	35.842	202.36
227.2	13.538	35.842	202.36
228.2	13.536	35.841	202.36
229.2	13.533	35.841	202.36
230.2	13.522	35.841	202.34
231.2	13.504	35.84	202.29
232.2	13.49	35.837	202.22
233.2	13.473	35.835	202.14
234.1	13.455	35.832	202.06
235.1	13.446	35.83	201.99
236.1	13.442	35.828	201.94
237.1	13.441	35.827	201.89
238.1	13.44	35.827	201.84
239.1	13.436	35.827	201.79
240.1	13.422	35.828	201.77
241.1	13.391	35.829	201.77
242.1	13.363	35.823	201.81
243.1	13.352	35.817	201.86
244.1	13.349	35.815	201.9
245.0	13.345	35.814	201.92
246.0	13.342	35.814	201.94
247.0	13.337	35.814	201.95
248.0	13.331	35.814	201.94
249.0	13.327	35.813	201.91
250.0	13.322	35.813	201.87
251.0	13.312	35.813	201.81
252.0	13.298	35.812	201.7
253.0	13.285	35.81	201.56
254.0	13.273	35.809	201.41
255.0	13.254	35.809	201.26
256.0	13.237	35.806	201.11
256.9	13.23	35.804	200.96
257.9	13.225	35.803	200.81
258.9	13.22	35.802	200.66
259.9	13.212	35.802	200.52
260.9	13.203	35.802	200.38
261.9	13.191	35.801	200.27
262.9	13.181	35.799	200.17
263.9	13.171	35.798	200.09
264.9	13.155	35.798	200.02
265.9	13.137	35.797	199.95
266.9	13.126	35.794	199.9
267.9	13.118	35.793	199.85
268.8	13.109	35.792	199.82
269.8	13.1	35.79	199.8
270.8	13.094	35.788	199.79
271.8	13.092	35.787	199.79
272.8	13.089	35.787	199.79
273.8	13.087	35.787	199.8
274.8	13.086	35.787	199.81
275.8	13.083	35.787	199.82
276.8	13.078	35.787	199.83
277.8	13.068	35.787	199.81
278.8	13.05	35.787	199.78
279.7	13.029	35.785	199.74
280.7	13.011	35.781	199.7
281.7	13.0	35.779	199.64
282.7	12.991	35.777	199.57
283.7	12.982	35.776	199.48
284.7	12.977	35.774	199.38
285.7	12.974	35.773	199.29
286.7	12.971	35.773	199.2
287.7	12.967	35.773	199.13
288.7	12.955	35.774	199.07
289.7	12.939	35.773	199.02
290.7	12.929	35.77	198.96
291.6	12.925	35.768	198.89
292.6	12.921	35.768	198.82
293.6	12.912	35.768	198.74
294.6	12.895	35.768	198.68
295.6	12.877	35.765	198.62
296.6	12.863	35.763	198.57
297.6	12.847	35.762	198.5
298.6	12.831	35.759	198.42
299.6	12.819	35.757	198.32
300.6	12.81	35.755	198.21
301.6	12.799	35.754	198.12
302.5	12.785	35.753	198.05
303.5	12.776	35.751	198.0
304.5	12.772	35.749	197.96
305.5	12.77	35.749	197.9
306.5	12.767	35.749	197.8
307.5	12.763	35.748	197.69
308.5	12.757	35.748	197.59
309.5	12.747	35.748	197.52
310.5	12.736	35.747	197.46
311.5	12.729	35.745	197.4
312.5	12.727	35.743	197.32
313.5	12.725	35.743	197.24
314.4	12.719	35.744	197.14
315.4	12.709	35.743	197.03
316.4	12.702	35.741	196.94
317.4	12.699	35.74	196.88
318.4	12.698	35.74	196.87
319.4	12.695	35.74	196.86
320.4	12.689	35.74	196.84
321.4	12.681	35.739	196.82
322.4	12.674	35.738	196.82
323.4	12.669	35.737	196.85
324.4	12.662	35.736	196.89
325.3	12.651	35.736	196.95
326.3	12.638	35.736	197.03
327.3	12.629	35.733	197.11
328.3	12.63	35.728	197.16
329.3	12.621	35.73	197.16
330.3	12.602	35.733	197.14
331.3	12.584	35.732	197.13
332.3	12.564	35.731	197.14
333.3	12.544	35.728	197.14
334.3	12.531	35.723	197.1
335.3	12.523	35.721	197.01
336.2	12.512	35.72	196.89
337.2	12.5	35.719	196.75
338.2	12.487	35.718	196.63
339.2	12.479	35.716	196.54
340.2	12.475	35.715	196.48
341.2	12.471	35.714	196.47
342.2	12.469	35.714	196.47
343.2	12.467	35.714	196.44
344.2	12.46	35.714	196.38
345.2	12.45	35.714	196.33
346.2	12.441	35.712	196.34
347.1	12.433	35.711	196.39
348.1	12.423	35.711	196.45
349.1	12.41	35.711	196.5
350.1	12.396	35.709	196.53
351.1	12.384	35.707	196.54
352.1	12.365	35.707	196.5
353.1	12.34	35.704	196.44
354.1	12.322	35.701	196.4
355.1	12.311	35.7	196.41
356.1	12.3	35.698	196.44
357.1	12.29	35.697	196.46
358.0	12.284	35.695	196.46
359.0	12.279	35.695	196.44
360.0	12.272	35.695	196.44
361.0	12.263	35.694	196.46
362.0	12.257	35.692	196.5
363.0	12.254	35.692	196.57
364.0	12.249	35.692	196.66
365.0	12.242	35.691	196.73
366.0	12.236	35.69	196.74
367.0	12.232	35.69	196.69
368.0	12.228	35.689	196.63
368.9	12.225	35.689	196.59
369.9	12.217	35.689	196.54
370.9	12.206	35.689	196.48
371.9	12.198	35.687	196.38
372.9	12.195	35.685	196.24
373.9	12.193	35.685	196.06
374.9	12.192	35.684	195.85
375.9	12.192	35.684	195.67
376.9	12.189	35.685	195.56
377.9	12.18	35.685	195.5
378.9	12.17	35.684	195.48
379.8	12.166	35.683	195.46
380.8	12.159	35.682	195.43
381.8	12.149	35.681	195.41
382.8	12.138	35.681	195.43
383.8	12.126	35.68	195.51
384.8	12.114	35.678	195.63
385.8	12.106	35.676	195.74
386.8	12.103	35.675	195.81
387.8	12.101	35.674	195.82
388.8	12.096	35.675	195.78
389.8	12.088	35.674	195.71
390.7	12.082	35.673	195.65
391.7	12.077	35.672	195.58
392.7	12.072	35.671	195.49
393.7	12.068	35.671	195.36
394.7	12.065	35.67	195.2
395.7	12.064	35.67	195.03
396.7	12.062	35.67	194.88
397.7	12.058	35.67	194.8
398.7	12.051	35.67	194.79
399.7	12.045	35.67	194.8
400.7	12.04	35.669	194.82
401.6	12.035	35.668	194.82
402.6	12.03	35.668	194.83
403.6	12.026	35.667	194.88
404.6	12.024	35.667	194.96
405.6	12.02	35.667	195.05
406.6	12.014	35.667	195.12
407.6	12.008	35.666	195.17
408.6	12.004	35.666	195.19
409.6	12.001	35.665	195.18
410.6	11.993	35.666	195.14
411.6	11.982	35.666	195.1
412.5	11.974	35.664	195.07
413.5	11.972	35.663	195.04
414.5	11.965	35.663	194.98
415.5	11.955	35.663	194.89
416.5	11.942	35.663	194.82
417.5	11.929	35.662	194.76
418.5	11.924	35.659	194.7
419.5	11.922	35.658	194.62
420.5	11.918	35.658	194.53
421.5	11.91	35.658	194.46
422.5	11.903	35.657	194.39
423.4	11.897	35.656	194.33
424.4	11.889	35.656	194.28
425.4	11.878	35.656	194.23
426.4	11.866	35.654	194.17
427.4	11.858	35.653	194.08
428.4	11.852	35.652	193.95
429.4	11.848	35.651	193.81
430.4	11.844	35.651	193.67
431.4	11.841	35.65	193.54
432.4	11.839	35.65	193.4
433.3	11.835	35.65	193.25
434.3	11.834	35.65	193.08
435.3	11.834	35.65	192.91
436.3	11.828	35.65	192.73
437.3	11.822	35.649	192.57
438.3	11.818	35.648	192.48
439.3	11.816	35.648	192.45
440.3	11.816	35.648	192.47
441.3	11.817	35.648	192.5
442.3	11.813	35.649	192.52
443.3	11.807	35.649	192.53
444.2	11.805	35.648	192.55
445.2	11.803	35.649	192.6
446.2	11.798	35.649	192.65
447.2	11.791	35.649	192.68
448.2	11.789	35.649	192.69
449.2	11.788	35.649	192.65
450.2	11.788	35.649	192.58
451.2	11.788	35.651	192.5
452.2	11.783	35.652	192.43
453.2	11.778	35.651	192.37
454.2	11.781	35.652	192.34
455.1	11.787	35.653	192.29
456.1	11.79	35.654	192.21
457.1	11.79	35.657	192.14
458.1	11.786	35.66	192.08
459.1	11.778	35.659	192.07
460.1	11.772	35.658	192.09
461.1	11.769	35.657	192.1
462.1	11.77	35.656	192.08
463.1	11.772	35.657	192.03
464.1	11.772	35.658	191.96
465.0	11.771	35.659	191.91
466.0	11.769	35.659	191.88
467.0	11.762	35.658	191.88
468.0	11.75	35.658	191.89
469.0	11.735	35.656	191.88
470.0	11.723	35.653	191.85
471.0	11.729	35.651	191.8
472.0	11.753	35.657	191.76
473.0	11.764	35.667	191.74
474.0	11.747	35.671	191.77
475.0	11.719	35.669	191.82
475.9	11.701	35.663	191.88
476.9	11.695	35.66	191.92
477.9	11.692	35.659	191.94
478.9	11.69	35.659	191.96
479.9	11.69	35.66	191.99
480.9	11.686	35.662	192.03
481.9	11.679	35.663	192.08
482.9	11.675	35.661	192.11
483.9	11.675	35.66	192.13
484.9	11.675	35.66	192.12
485.8	11.671	35.661	192.09
486.8	11.663	35.661	192.06
487.8	11.66	35.659	192.04
488.8	11.662	35.659	192.05
489.8	11.665	35.66	192.06
490.8	11.663	35.661	192.07
491.8	11.648	35.662	192.06
492.8	11.622	35.66	192.04
493.8	11.597	35.654	192.01
494.8	11.584	35.65	191.99
495.7	11.577	35.648	191.98
496.7	11.563	35.649	191.97
497.7	11.539	35.644	191.92
498.7	11.528	35.64	191.83
499.7	11.542	35.64	191.7
500.7	11.578	35.647	191.55
501.7	11.602	35.655	191.41
502.7	11.616	35.66	191.3
503.7	11.626	35.666	191.21
504.7	11.625	35.67	191.12
505.7	11.623	35.67	191.03
506.6	11.625	35.671	190.94
507.6	11.627	35.672	190.87
508.6	11.629	35.674	190.84
509.6	11.628	35.676	190.86
510.6	11.625	35.678	190.91
511.6	11.621	35.678	190.96
512.6	11.616	35.678	190.99
513.6	11.602	35.679	190.99
514.6	11.587	35.677	190.97
515.6	11.58	35.674	190.96
516.5	11.576	35.674	190.95
517.5	11.571	35.675	190.92
518.5	11.562	35.675	190.86
519.5	11.555	35.673	190.74
520.5	11.553	35.671	190.57
521.5	11.545	35.671	190.37
522.5	11.529	35.673	190.17
523.5	11.508	35.672	190.01
524.5	11.496	35.668	189.86
525.5	11.498	35.666	189.72
526.4	11.502	35.667	189.56
527.4	11.506	35.667	189.41
528.4	11.517	35.67	189.28
529.4	11.528	35.677	189.18
530.4	11.516	35.684	189.13
531.4	11.496	35.682	189.13
532.4	11.487	35.677	189.14
533.4	11.472	35.678	189.16
534.4	11.431	35.677	189.16
535.4	11.38	35.665	189.16
536.3	11.353	35.653	189.16
537.3	11.347	35.647	189.17
538.3	11.345	35.645	189.18
539.3	11.346	35.644	189.18
540.3	11.352	35.646	189.18
541.3	11.356	35.649	189.18
542.3	11.359	35.652	189.16
543.3	11.362	35.654	189.12
544.3	11.365	35.657	189.04
545.3	11.367	35.659	188.95
546.2	11.37	35.659	188.86
547.2	11.376	35.662	188.78
548.2	11.381	35.667	188.71
549.2	11.385	35.671	188.64
550.2	11.39	35.674	188.56
551.2	11.394	35.677	188.47
552.2	11.395	35.679	188.38
553.2	11.393	35.681	188.31
554.2	11.387	35.682	188.29
555.2	11.379	35.681	188.33
556.1	11.376	35.68	188.4
557.1	11.386	35.682	188.49
558.1	11.403	35.687	188.58
559.1	11.414	35.693	188.68
560.1	11.42	35.698	188.77
561.1	11.409	35.701	188.83
562.1	11.393	35.697	188.87
563.1	11.409	35.696	188.87
564.1	11.446	35.708	188.84
565.1	11.462	35.72	188.77
566.0	11.456	35.727	188.64
567.0	11.426	35.726	188.44
568.0	11.395	35.719	188.19
569.0	11.38	35.713	187.88
570.0	11.376	35.713	187.53
571.0	11.37	35.715	187.17
572.0	11.358	35.715	186.84
573.0	11.351	35.712	186.54
574.0	11.354	35.71	186.27
575.0	11.356	35.711	186.02
575.9	11.339	35.714	185.79
576.9	11.301	35.711	185.6
577.9	11.286	35.703	185.5
578.9	11.29	35.7	185.47
579.9	11.295	35.701	185.52
580.9	11.302	35.703	185.6
581.9	11.321	35.707	185.68
582.9	11.337	35.714	185.78
583.9	11.349	35.718	185.88
584.9	11.361	35.723	186.01
585.8	11.366	35.728	186.15
586.8	11.356	35.729	186.28
587.8	11.34	35.726	186.36
588.8	11.331	35.722	186.37
589.8	11.33	35.723	186.3
590.8	11.329	35.726	186.21
591.8	11.32	35.728	186.11
592.8	11.307	35.729	186.02
593.8	11.29	35.729	185.92
594.8	11.28	35.725	185.79
595.7	11.279	35.724	185.62
596.7	11.29	35.724	185.43
597.7	11.312	35.729	185.26
598.7	11.318	35.739	185.13
599.7	11.314	35.742	185.07
600.7	11.31	35.742	185.06
601.7	11.306	35.741	185.08
602.7	11.297	35.74	185.08
603.7	11.287	35.74	185.07
604.7	11.284	35.739	185.06
605.6	11.286	35.74	185.07
606.6	11.29	35.741	185.08
607.6	11.293	35.743	185.09
608.6	11.294	35.745	185.06
609.6	11.294	35.747	184.99
610.6	11.297	35.748	184.87
611.6	11.307	35.75	184.7
612.6	11.321	35.757	184.52
613.6	11.322	35.762	184.33
614.5	11.314	35.763	184.16
615.5	11.311	35.762	184.0
616.5	11.309	35.761	183.84
617.5	11.304	35.761	183.67
618.5	11.3	35.761	183.52
619.5	11.3	35.761	183.4
620.5	11.3	35.761	183.3
621.5	11.299	35.763	183.22
622.5	11.298	35.769	183.17
623.5	11.298	35.772	183.15
624.4	11.301	35.776	183.16
625.4	11.303	35.778	183.19
626.4	11.304	35.779	183.22
627.4	11.31	35.782	183.25
628.4	11.313	35.785	183.3
629.4	11.319	35.786	183.4
630.4	11.331	35.79	183.52
631.4	11.34	35.795	183.65
632.4	11.343	35.798	183.77
633.4	11.344	35.8	183.85
634.3	11.342	35.801	183.88
635.3	11.335	35.802	183.87
636.3	11.326	35.802	183.82
637.3	11.32	35.802	183.76
638.3	11.319	35.803	183.69
639.3	11.319	35.804	183.6
640.3	11.32	35.805	183.47
641.3	11.321	35.806	183.3
642.3	11.323	35.808	183.12
643.3	11.327	35.811	182.96
644.2	11.33	35.814	182.84
645.2	11.34	35.819	182.78
646.2	11.354	35.826	182.76
647.2	11.367	35.833	182.76
648.2	11.375	35.838	182.77
649.2	11.379	35.841	182.8
650.2	11.381	35.844	182.85
651.2	11.379	35.846	182.92
652.2	11.379	35.847	182.99
653.1	11.379	35.849	183.06
654.1	11.378	35.851	183.13
655.1	11.377	35.852	183.2
656.1	11.377	35.852	183.27
657.1	11.378	35.852	183.33
658.1	11.378	35.853	183.39
659.1	11.379	35.854	183.44
660.1	11.38	35.854	183.49
661.1	11.379	35.855	183.53
662.1	11.378	35.855	183.57
663.0	11.375	35.855	183.61
664.0	11.372	35.856	183.66
665.0	11.37	35.857	183.71
666.0	11.369	35.858	183.73
667.0	11.37	35.86	183.71
668.0	11.372	35.861	183.67
669.0	11.377	35.862	183.61
670.0	11.386	35.865	183.54
671.0	11.396	35.872	183.45
671.9	11.4	35.878	183.33
672.9	11.4	35.879	183.17
673.9	11.4	35.879	182.98
674.9	11.4	35.879	182.75
675.9	11.4	35.88	182.51
676.9	11.399	35.882	182.26
677.9	11.392	35.884	182.0
678.9	11.386	35.881	181.74
679.9	11.382	35.879	181.48
680.9	11.337	35.88	181.21
681.8	11.29	35.874	180.96
682.8	11.283	35.867	180.74
683.8	11.286	35.865	180.55
684.8	11.29	35.865	180.37
685.8	11.268	35.868	180.2
686.8	11.204	35.865	180.03
687.8	11.175	35.85	179.85
688.8	11.168	35.844	179.69
689.8	11.145	35.844	179.53
690.7	11.093	35.841	179.37
691.7	11.022	35.83	179.2
692.7	10.984	35.816	179.01
693.7	10.976	35.807	178.8
694.7	10.976	35.806	178.57
695.7	10.976	35.806	178.34
696.7	10.974	35.806	178.12
697.7	10.968	35.808	177.92
698.7	10.951	35.808	177.74
699.6	10.924	35.805	177.56
700.6	10.897	35.8	177.38
701.6	10.869	35.796	177.21
702.6	10.841	35.792	177.03
703.6	10.821	35.785	176.83
704.6	10.814	35.782	176.61
705.6	10.805	35.78	176.36
706.6	10.796	35.779	176.09
707.6	10.781	35.779	175.8
708.6	10.758	35.778	175.48
709.5	10.728	35.774	175.15
710.5	10.714	35.766	174.81
711.5	10.683	35.758	174.45
712.5	10.618	35.749	174.09
713.5	10.636	35.745	173.73
714.5	10.649	35.751	173.42
715.5	10.653	35.754	173.18
716.5	10.662	35.756	173.0
717.5	10.676	35.76	172.87
718.4	10.686	35.764	172.77
719.4	10.691	35.767	172.71
720.4	10.696	35.769	172.68
721.4	10.702	35.772	172.66
722.4	10.701	35.773	172.67
723.4	10.698	35.773	172.7
724.4	10.696	35.772	172.72
725.4	10.695	35.772	172.7
726.4	10.691	35.773	172.63
727.3	10.57	35.766	172.53
728.3	10.447	35.743	172.39
729.3	10.432	35.726	172.22
730.3	10.435	35.722	172.03
731.3	10.442	35.725	171.82
732.3	10.447	35.726	171.61
733.3	10.452	35.728	171.38
734.3	10.46	35.73	171.17
735.3	10.475	35.731	171.0
736.3	10.499	35.738	170.88
737.2	10.513	35.747	170.81
738.2	10.513	35.751	170.8
739.2	10.502	35.75	170.83
740.2	10.489	35.747	170.9
741.2	10.486	35.745	171.01
742.2	10.497	35.745	171.16
743.2	10.516	35.751	171.34
744.2	10.532	35.759	171.56
745.2	10.617	35.77	171.81
746.1	10.698	35.796	172.06
747.1	10.705	35.814	172.32
748.1	10.701	35.817	172.58
749.1	10.698	35.816	172.83
750.1	10.692	35.816	173.07
751.1	10.679	35.816	173.28
752.1	10.663	35.814	173.46
753.1	10.648	35.813	173.61
754.1	10.627	35.809	173.71
755.0	10.614	35.806	173.78
756.0	10.609	35.804	173.81
757.0	10.609	35.805	173.81
758.0	10.608	35.807	173.79
759.0	10.607	35.807	173.74
760.0	10.604	35.808	173.68
761.0	10.598	35.808	173.6
762.0	10.593	35.806	173.5
763.0	10.598	35.807	173.41
763.9	10.594	35.81	173.33
764.9	10.581	35.809	173.26
765.9	10.574	35.806	173.2
766.9	10.567	35.806	173.15
767.9	10.556	35.805	173.09
768.9	10.551	35.804	173.03
769.9	10.543	35.805	172.97
770.9	10.502	35.803	172.9
771.9	10.479	35.797	172.86
772.8	10.473	35.791	172.86
773.8	10.504	35.796	172.89
774.8	10.53	35.807	172.94
775.8	10.532	35.812	173.01
776.8	10.528	35.812	173.08
777.8	10.526	35.811	173.17
778.8	10.531	35.812	173.28
779.8	10.534	35.814	173.4
780.8	10.534	35.816	173.52
781.7	10.53	35.817	173.64
782.7	10.524	35.817	173.74
783.7	10.513	35.817	173.81
784.7	10.502	35.816	173.86
785.7	10.489	35.814	173.88
786.7	10.485	35.811	173.88
787.7	10.484	35.812	173.85
788.7	10.472	35.813	173.77
789.7	10.465	35.812	173.65
790.6	10.465	35.811	173.52
791.6	10.47	35.812	173.37
792.6	10.473	35.812	173.22
793.6	10.477	35.814	173.07
794.6	10.478	35.817	172.91
795.6	10.479	35.818	172.73
796.6	10.481	35.819	172.54
797.6	10.483	35.82	172.37
798.6	10.483	35.821	172.24
799.5	10.483	35.821	172.16
800.5	10.488	35.823	172.14
801.5	10.486	35.825	172.16
802.5	10.483	35.824	172.19
803.5	10.481	35.826	172.22
804.5	10.475	35.83	172.28
805.5	10.464	35.83	172.38
806.5	10.453	35.828	172.52
807.5	10.447	35.827	172.69
808.4	10.443	35.826	172.87
809.4	10.442	35.826	173.04
810.4	10.441	35.826	173.19
811.4	10.441	35.827	173.31
812.4	10.44	35.828	173.42
813.4	10.439	35.829	173.53
814.4	10.437	35.83	173.64
815.4	10.437	35.83	173.75
816.4	10.436	35.83	173.84
817.3	10.435	35.83	173.91
818.3	10.434	35.83	173.97
819.3	10.433	35.83	174.03
820.3	10.434	35.831	174.09
821.3	10.439	35.831	174.15
822.3	10.451	35.834	174.21
823.3	10.463	35.84	174.27
824.3	10.468	35.845	174.34
825.3	10.459	35.847	174.4
826.2	10.445	35.845	174.45
827.2	10.439	35.842	174.5
828.2	10.434	35.842	174.54
829.2	10.429	35.842	174.57
830.2	10.427	35.841	174.6
831.2	10.425	35.841	174.63
832.2	10.423	35.842	174.67
833.2	10.423	35.842	174.71
834.2	10.43	35.844	174.74
835.1	10.443	35.846	174.78
836.1	10.46	35.852	174.83
837.1	10.47	35.859	174.89
838.1	10.469	35.862	174.96
839.1	10.465	35.863	175.04
840.1	10.454	35.863	175.1
841.1	10.444	35.862	175.15
842.1	10.436	35.861	175.17
843.1	10.43	35.86	175.16
844.0	10.425	35.86	175.14
845.0	10.415	35.86	175.12
846.0	10.401	35.86	175.08
847.0	10.394	35.858	175.03
848.0	10.391	35.857	174.96
849.0	10.388	35.857	174.88
850.0	10.38	35.858	174.79
851.0	10.374	35.859	174.74
852.0	10.372	35.859	174.73
852.9	10.369	35.86	174.76
853.9	10.367	35.861	174.82
854.9	10.365	35.861	174.9
855.9	10.363	35.861	174.98
856.9	10.361	35.862	175.08
857.9	10.36	35.863	175.2
858.9	10.359	35.863	175.32
859.9	10.358	35.863	175.45
860.8	10.357	35.863	175.57
861.8	10.356	35.864	175.68
