Depth [m]	Temperature [degC]	Salinity [PSU]	Oxygen [umol/kg]
312.5	12.517	35.719	200.59
313.5	12.51	35.717	200.55
314.4	12.506	35.716	200.5
315.4	12.503	35.715	200.45
316.4	12.502	35.715	200.4
317.4	12.5	35.715	200.35
318.4	12.496	35.715	200.31
319.4	12.491	35.715	200.27
320.4	12.485	35.715	200.24
321.4	12.476	35.714	200.2
322.4	12.465	35.713	200.15
323.4	12.455	35.712	200.11
324.4	12.447	35.711	200.06
325.3	12.439	35.71	200.03
326.3	12.431	35.709	199.99
327.3	12.424	35.708	199.96
328.3	12.42	35.707	199.94
329.3	12.416	35.707	199.91
330.3	12.412	35.706	199.87
331.3	12.411	35.705	199.83
332.3	12.409	35.705	199.8
333.3	12.407	35.705	199.77
334.3	12.403	35.705	199.75
335.3	12.396	35.706	199.73
336.2	12.387	35.705	199.72
337.2	12.38	35.703	199.7
338.2	12.374	35.702	199.69
339.2	12.37	35.701	199.68
340.2	12.367	35.701	199.65
341.2	12.362	35.701	199.62
342.2	12.357	35.7	199.58
343.2	12.35	35.7	199.53
344.2	12.34	35.7	199.47
345.2	12.333	35.699	199.41
346.2	12.325	35.698	199.34
347.1	12.316	35.698	199.27
348.1	12.306	35.697	199.18
349.1	12.299	35.696	199.07
350.1	12.292	35.695	198.95
351.1	12.285	35.694	198.83
352.1	12.277	35.694	198.71
353.1	12.268	35.694	198.61
354.1	12.259	35.694	198.51
355.1	12.251	35.692	198.41
356.1	12.246	35.691	198.31
357.1	12.241	35.691	198.2
358.0	12.236	35.69	198.08
359.0	12.229	35.69	197.96
360.0	12.221	35.689	197.86
361.0	12.213	35.689	197.79
362.0	12.207	35.688	197.75
363.0	12.202	35.687	197.73
364.0	12.198	35.686	197.69
365.0	12.194	35.685	197.65
366.0	12.191	35.684	197.61
367.0	12.187	35.685	197.57
368.0	12.178	35.685	197.55
368.9	12.167	35.684	197.56
369.9	12.159	35.683	197.57
370.9	12.15	35.682	197.59
371.9	12.138	35.681	197.59
372.9	12.126	35.68	197.56
373.9	12.114	35.678	197.53
374.9	12.106	35.677	197.51
375.9	12.101	35.676	197.51
376.9	12.098	35.675	197.53
377.9	12.096	35.675	197.55
378.9	12.093	35.675	197.56
379.8	12.087	35.675	197.57
380.8	12.082	35.674	197.58
381.8	12.08	35.673	197.59
382.8	12.079	35.672	197.61
383.8	12.075	35.673	197.64
384.8	12.068	35.674	197.67
385.8	12.058	35.673	197.69
386.8	12.049	35.671	197.67
387.8	12.043	35.67	197.64
388.8	12.038	35.669	197.58
389.8	12.035	35.668	197.52
390.7	12.032	35.668	197.45
391.7	12.028	35.669	197.38
392.7	12.021	35.669	197.3
393.7	12.014	35.668	197.21
394.7	12.008	35.667	197.11
395.7	12.001	35.666	197.0
396.7	11.994	35.666	196.89
397.7	11.988	35.665	196.8
398.7	11.984	35.665	196.74
399.7	11.981	35.665	196.69
400.7	11.978	35.664	196.66
401.6	11.976	35.664	196.63
402.6	11.974	35.664	196.6
403.6	11.972	35.664	196.57
404.6	11.969	35.664	196.53
405.6	11.967	35.664	196.5
406.6	11.962	35.664	196.49
407.6	11.954	35.665	196.49
408.6	11.947	35.665	196.49
409.6	11.938	35.664	196.47
410.6	11.934	35.662	196.43
411.6	11.932	35.662	196.38
412.5	11.929	35.662	196.32
413.5	11.926	35.662	196.26
414.5	11.92	35.662	196.2
415.5	11.911	35.662	196.14
416.5	11.904	35.661	196.06
417.5	11.899	35.66	195.94
418.5	11.897	35.659	195.79
419.5	11.89	35.66	195.62
420.5	11.879	35.66	195.46
421.5	11.865	35.658	195.3
422.5	11.855	35.656	195.14
423.4	11.85	35.655	194.99
424.4	11.844	35.654	194.82
425.4	11.838	35.654	194.64
426.4	11.831	35.654	194.46
427.4	11.822	35.653	194.29
428.4	11.811	35.653	194.16
429.4	11.804	35.652	194.07
430.4	11.8	35.651	194.0
431.4	11.797	35.652	193.95
432.4	11.79	35.652	193.88
433.3	11.782	35.651	193.82
434.3	11.777	35.65	193.74
435.3	11.774	35.651	193.67
436.3	11.773	35.651	193.62
437.3	11.773	35.651	193.6
438.3	11.771	35.653	193.58
439.3	11.768	35.654	193.56
440.3	11.764	35.655	193.51
441.3	11.759	35.655	193.43
442.3	11.752	35.655	193.31
443.3	11.745	35.654	193.19
444.2	11.741	35.653	193.08
445.2	11.738	35.654	192.97
446.2	11.732	35.654	192.87
447.2	11.728	35.654	192.77
448.2	11.724	35.655	192.64
449.2	11.718	35.655	192.48
450.2	11.709	35.654	192.32
451.2	11.701	35.652	192.17
452.2	11.694	35.651	192.06
453.2	11.683	35.651	192.0
454.2	11.673	35.649	191.98
455.1	11.67	35.647	191.98
456.1	11.671	35.646	191.98
457.1	11.676	35.648	191.97
458.1	11.683	35.65	191.94
459.1	11.687	35.654	191.91
460.1	11.685	35.656	191.9
461.1	11.679	35.657	191.89
462.1	11.671	35.657	191.89
463.1	11.666	35.656	191.87
464.1	11.663	35.655	191.82
465.0	11.657	35.655	191.73
466.0	11.651	35.655	191.63
467.0	11.643	35.655	191.52
468.0	11.637	35.654	191.44
469.0	11.633	35.653	191.4
470.0	11.63	35.653	191.39
471.0	11.628	35.652	191.39
472.0	11.625	35.652	191.38
473.0	11.621	35.653	191.36
474.0	11.616	35.653	191.34
475.0	11.612	35.653	191.3
475.9	11.611	35.653	191.26
476.9	11.612	35.653	191.2
477.9	11.612	35.653	191.13
478.9	11.611	35.653	191.03
479.9	11.61	35.654	190.9
480.9	11.606	35.655	190.74
481.9	11.6	35.655	190.56
482.9	11.592	35.654	190.37
483.9	11.585	35.654	190.17
484.9	11.577	35.654	189.98
485.8	11.569	35.655	189.79
486.8	11.561	35.655	189.64
487.8	11.554	35.656	189.53
488.8	11.546	35.656	189.43
489.8	11.537	35.656	189.35
490.8	11.53	35.656	189.28
491.8	11.527	35.655	189.22
492.8	11.526	35.655	189.16
493.8	11.526	35.655	189.12
494.8	11.526	35.655	189.1
495.7	11.525	35.655	189.09
496.7	11.524	35.655	189.09
497.7	11.521	35.656	189.09
498.7	11.518	35.656	189.07
499.7	11.515	35.656	189.05
500.7	11.513	35.656	189.04
501.7	11.512	35.656	189.04
502.7	11.51	35.656	189.04
503.7	11.507	35.657	189.06
504.7	11.504	35.657	189.07
505.7	11.501	35.658	189.08
506.6	11.498	35.658	189.08
507.6	11.496	35.659	189.08
508.6	11.492	35.661	189.08
509.6	11.487	35.664	189.08
510.6	11.481	35.666	189.08
511.6	11.474	35.667	189.08
512.6	11.467	35.667	189.09
513.6	11.463	35.667	189.1
514.6	11.462	35.667	189.11
515.6	11.462	35.667	189.11
516.5	11.462	35.667	189.12
517.5	11.46	35.667	189.14
518.5	11.457	35.667	189.15
519.5	11.455	35.667	189.15
520.5	11.453	35.667	189.15
521.5	11.451	35.668	189.15
522.5	11.45	35.669	189.13
523.5	11.449	35.67	189.11
524.5	11.449	35.671	189.08
525.5	11.449	35.671	189.04
526.4	11.448	35.671	189.01
527.4	11.449	35.672	188.97
528.4	11.451	35.673	188.94
529.4	11.456	35.676	188.9
530.4	11.463	35.681	188.88
531.4	11.468	35.686	188.87
532.4	11.468	35.688	188.87
533.4	11.467	35.689	188.87
534.4	11.465	35.689	188.87
535.4	11.462	35.689	188.88
536.3	11.458	35.689	188.88
537.3	11.455	35.689	188.89
538.3	11.454	35.688	188.89
539.3	11.456	35.689	188.88
540.3	11.46	35.69	188.86
541.3	11.464	35.692	188.81
542.3	11.47	35.694	188.75
543.3	11.478	35.698	188.66
544.3	11.477	35.702	188.55
545.3	11.467	35.705	188.44
546.2	11.448	35.706	188.31
547.2	11.423	35.704	188.17
548.2	11.411	35.699	188.01
549.2	11.411	35.697	187.84
550.2	11.415	35.699	187.67
551.2	11.416	35.702	187.5
552.2	11.414	35.703	187.34
553.2	11.415	35.705	187.21
554.2	11.418	35.707	187.09
555.2	11.419	35.709	186.99
556.1	11.419	35.71	186.9
557.1	11.421	35.71	186.82
558.1	11.423	35.711	186.76
559.1	11.429	35.712	186.73
560.1	11.445	35.715	186.74
561.1	11.477	35.723	186.75
562.1	11.502	35.739	186.77
563.1	11.51	35.75	186.79
564.1	11.512	35.757	186.79
565.1	11.513	35.762	186.79
566.0	11.51	35.764	186.78
567.0	11.508	35.764	186.77
568.0	11.505	35.764	186.75
569.0	11.502	35.764	186.71
570.0	11.5	35.764	186.65
571.0	11.496	35.764	186.56
572.0	11.492	35.763	186.46
573.0	11.487	35.763	186.37
574.0	11.482	35.762	186.29
575.0	11.478	35.762	186.22
575.9	11.475	35.761	186.16
576.9	11.471	35.761	186.1
577.9	11.465	35.762	186.04
578.9	11.444	35.762	185.97
579.9	11.415	35.761	185.92
580.9	11.393	35.758	185.87
581.9	11.379	35.756	185.83
582.9	11.375	35.753	185.79
583.9	11.376	35.752	185.74
584.9	11.377	35.753	185.69
585.8	11.379	35.753	185.63
586.8	11.382	35.753	185.57
587.8	11.385	35.754	185.5
588.8	11.389	35.755	185.43
589.8	11.393	35.757	185.36
590.8	11.403	35.759	185.29
591.8	11.414	35.763	185.23
592.8	11.417	35.768	185.19
593.8	11.409	35.771	185.15
594.8	11.395	35.771	185.11
595.7	11.374	35.768	185.06
596.7	11.357	35.765	184.99
597.7	11.345	35.762	184.89
598.7	11.333	35.76	184.78
599.7	11.326	35.759	184.67
600.7	11.32	35.759	184.57
601.7	11.312	35.761	184.46
602.7	11.307	35.761	184.34
603.7	11.308	35.763	184.2
604.7	11.31	35.767	184.04
605.6	11.312	35.77	183.88
606.6	11.312	35.771	183.74
607.6	11.311	35.771	183.64
608.6	11.313	35.771	183.57
609.6	11.319	35.773	183.52
610.6	11.326	35.777	183.48
611.6	11.331	35.782	183.44
612.6	11.333	35.785	183.39
613.6	11.335	35.787	183.36
614.5	11.337	35.788	183.35
615.5	11.339	35.79	183.37
616.5	11.341	35.791	183.4
617.5	11.342	35.793	183.43
618.5	11.344	35.794	183.45
619.5	11.345	35.794	183.46
620.5	11.345	35.795	183.48
621.5	11.346	35.795	183.51
622.5	11.348	35.796	183.55
623.5	11.348	35.797	183.6
624.4	11.347	35.797	183.65
625.4	11.346	35.797	183.69
626.4	11.345	35.797	183.72
627.4	11.341	35.798	183.73
628.4	11.336	35.8	183.73
629.4	11.331	35.802	183.73
630.4	11.329	35.803	183.71
631.4	11.327	35.804	183.67
632.4	11.323	35.804	183.63
633.4	11.319	35.805	183.57
634.3	11.317	35.806	183.5
635.3	11.319	35.808	183.42
636.3	11.324	35.811	183.34
637.3	11.328	35.814	183.25
638.3	11.333	35.817	183.17
639.3	11.343	35.821	183.1
640.3	11.357	35.827	183.03
641.3	11.366	35.834	182.97
642.3	11.37	35.837	182.92
643.3	11.373	35.839	182.88
644.2	11.373	35.84	182.85
645.2	11.374	35.841	182.84
646.2	11.375	35.841	182.85
647.2	11.38	35.844	182.87
648.2	11.383	35.849	182.9
649.2	11.38	35.851	182.94
650.2	11.377	35.852	182.97
651.2	11.377	35.854	183.0
652.2	11.376	35.857	183.03
653.1	11.372	35.858	183.04
654.1	11.371	35.859	183.03
655.1	11.37	35.86	183.0
656.1	11.37	35.861	182.94
657.1	11.371	35.863	182.85
658.1	11.372	35.866	182.75
659.1	11.371	35.868	182.63
660.1	11.37	35.869	182.51
661.1	11.368	35.87	182.37
662.1	11.365	35.872	182.21
663.0	11.36	35.873	182.05
664.0	11.358	35.874	181.91
665.0	11.357	35.874	181.79
666.0	11.357	35.874	181.69
667.0	11.357	35.874	181.63
668.0	11.357	35.875	181.59
669.0	11.357	35.875	181.55
670.0	11.356	35.876	181.51
671.0	11.352	35.878	181.47
671.9	11.344	35.879	181.43
672.9	11.335	35.879	181.39
673.9	11.326	35.879	181.35
674.9	11.316	35.878	181.31
675.9	11.308	35.875	181.23
676.9	11.304	35.873	181.13
677.9	11.3	35.873	180.99
678.9	11.291	35.873	180.83
679.9	11.275	35.872	180.65
680.9	11.262	35.869	180.48
681.8	11.259	35.867	180.33
682.8	11.254	35.869	180.17
683.8	11.225	35.87	180.02
684.8	11.206	35.865	179.86
685.8	11.195	35.861	179.69
686.8	11.182	35.86	179.51
687.8	11.17	35.857	179.35
688.8	11.163	35.856	179.21
689.8	11.15	35.856	179.08
690.7	11.139	35.853	178.96
691.7	11.132	35.851	178.84
692.7	11.127	35.849	178.7
693.7	11.118	35.848	178.55
694.7	11.104	35.847	178.4
695.7	11.088	35.844	178.27
696.7	11.074	35.841	178.15
697.7	11.067	35.838	178.06
698.7	11.063	35.837	177.97
699.6	11.059	35.837	177.87
700.6	11.048	35.837	177.75
701.6	11.032	35.837	177.61
702.6	11.007	35.835	177.45
703.6	10.97	35.836	177.29
704.6	10.928	35.83	177.13
705.6	10.889	35.82	176.97
706.6	10.864	35.812	176.8
707.6	10.849	35.805	176.59
708.6	10.845	35.801	176.36
709.5	10.845	35.8	176.12
710.5	10.846	35.801	175.89
711.5	10.849	35.802	175.68
712.5	10.85	35.804	175.5
713.5	10.852	35.805	175.35
714.5	10.851	35.807	175.22
715.5	10.842	35.808	175.1
716.5	10.826	35.808	175.01
717.5	10.798	35.806	174.94
718.4	10.778	35.802	174.9
719.4	10.782	35.797	174.89
720.4	10.805	35.803	174.9
721.4	10.822	35.811	174.92
722.4	10.83	35.818	174.94
723.4	10.831	35.821	174.96
724.4	10.825	35.822	174.98
725.4	10.816	35.822	175.01
726.4	10.809	35.82	175.02
727.3	10.792	35.82	175.04
728.3	10.772	35.819	175.03
729.3	10.749	35.815	174.99
730.3	10.735	35.81	174.92
731.3	10.73	35.808	174.83
732.3	10.729	35.808	174.72
733.3	10.733	35.811	174.6
734.3	10.716	35.815	174.47
735.3	10.678	35.811	174.32
736.3	10.657	35.8	174.15
737.2	10.658	35.794	173.96
738.2	10.679	35.793	173.76
739.2	10.716	35.802	173.56
740.2	10.764	35.813	173.39
741.2	10.767	35.828	173.24
742.2	10.686	35.824	173.1
743.2	10.628	35.808	172.97
744.2	10.61	35.796	172.84
745.2	10.606	35.792	172.72
746.1	10.607	35.791	172.61
747.1	10.613	35.792	172.53
748.1	10.62	35.795	172.46
749.1	10.624	35.798	172.4
750.1	10.624	35.799	172.35
751.1	10.619	35.8	172.31
752.1	10.609	35.799	172.27
753.1	10.589	35.799	172.23
754.1	10.569	35.795	172.19
755.0	10.552	35.792	172.14
756.0	10.534	35.789	172.09
757.0	10.525	35.784	172.04
758.0	10.534	35.783	171.98
759.0	10.551	35.788	171.93
760.0	10.562	35.794	171.87
761.0	10.578	35.798	171.82
762.0	10.6	35.804	171.78
763.0	10.611	35.811	171.73
763.9	10.615	35.813	171.71
764.9	10.616	35.814	171.72
765.9	10.617	35.814	171.78
766.9	10.619	35.814	171.87
767.9	10.68	35.822	172.01
768.9	10.748	35.842	172.18
769.9	10.774	35.856	172.39
770.9	10.794	35.863	172.64
771.9	10.802	35.869	172.91
772.8	10.809	35.871	173.21
773.8	10.835	35.874	173.52
774.8	10.868	35.882	173.83
775.8	10.887	35.898	174.14
776.8	10.856	35.906	174.42
777.8	10.8	35.899	174.67
778.8	10.784	35.887	174.87
779.8	10.766	35.883	175.0
780.8	10.74	35.878	175.07
781.7	10.704	35.875	175.07
782.7	10.659	35.868	175.04
783.7	10.615	35.858	174.96
784.7	10.584	35.853	174.85
785.7	10.546	35.846	174.7
786.7	10.531	35.837	174.53
787.7	10.536	35.834	174.32
788.7	10.538	35.835	174.11
789.7	10.533	35.837	173.92
790.6	10.515	35.837	173.75
791.6	10.499	35.833	173.61
792.6	10.5	35.831	173.49
793.6	10.501	35.832	173.37
794.6	10.5	35.833	173.25
795.6	10.5	35.833	173.16
796.6	10.504	35.833	173.09
797.6	10.51	35.835	173.05
798.6	10.516	35.837	173.04
799.5	10.525	35.841	173.05
800.5	10.542	35.844	173.08
801.5	10.564	35.852	173.13
802.5	10.578	35.859	173.2
803.5	10.592	35.863	173.3
804.5	10.604	35.868	173.45
805.5	10.599	35.873	173.62
806.5	10.583	35.873	173.79
807.5	10.571	35.869	173.96
808.4	10.564	35.866	174.11
809.4	10.558	35.866	174.24
810.4	10.551	35.866	174.34
811.4	10.546	35.865	174.42
812.4	10.556	35.865	174.49
813.4	10.571	35.869	174.52
814.4	10.584	35.874	174.52
815.4	10.582	35.88	174.49
816.4	10.541	35.878	174.43
817.3	10.511	35.87	174.35
818.3	10.508	35.863	174.27
819.3	10.517	35.862	174.18
820.3	10.529	35.866	174.11
821.3	10.537	35.87	174.04
822.3	10.54	35.874	173.98
823.3	10.539	35.875	173.92
824.3	10.536	35.876	173.85
825.3	10.538	35.876	173.79
826.2	10.543	35.879	173.74
827.2	10.541	35.881	173.71
828.2	10.545	35.879	173.7
829.2	10.561	35.882	173.69
830.2	10.577	35.889	173.69
831.2	10.57	35.895	173.69
832.2	10.547	35.897	173.69
833.2	10.524	35.892	173.71
834.2	10.513	35.887	173.74
835.1	10.51	35.886	173.77
836.1	10.507	35.886	173.8
837.1	10.502	35.886	173.82
838.1	10.498	35.886	173.82
839.1	10.495	35.886	173.8
840.1	10.49	35.886	173.78
841.1	10.483	35.886	173.76
842.1	10.482	35.885	173.72
843.1	10.487	35.884	173.68
844.0	10.505	35.888	173.63
845.0	10.512	35.893	173.57
846.0	10.499	35.896	173.51
847.0	10.485	35.895	173.47
848.0	10.472	35.892	173.45
849.0	10.469	35.89	173.45
850.0	10.469	35.889	173.45
851.0	10.468	35.889	173.45
852.0	10.462	35.89	173.45
852.9	10.442	35.892	173.43
853.9	10.412	35.888	173.42
854.9	10.403	35.882	173.41
855.9	10.399	35.879	173.39
856.9	10.393	35.879	173.36
857.9	10.372	35.879	173.32
858.9	10.349	35.876	173.27
859.9	10.344	35.871	173.21
860.8	10.341	35.871	173.15
861.8	10.341	35.872	173.12
